custom_id,record_id,unit_id,treatment_name,variant,model,deception_condition,participant_label
minority_game_bret_njzas__5yp2fm1z,5yp2fm1z,5yp2fm1z,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,604fb3a6a9345e7ea2b43fdd
minority_game_bret_njzas__5yvz3ovl,5yvz3ovl,5yvz3ovl,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62ea8339a4dda94a52915422
minority_game_bret_njzas__60qsvqxo,60qsvqxo,60qsvqxo,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f0f64a8e59af310ac23f180
minority_game_bret_njzas__60rsa5sd,60rsa5sd,60rsa5sd,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5a1ad0b80fff620001a6d7ac
minority_game_bret_njzas__61ygckil,61ygckil,61ygckil,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,55f6be3a32af74000b17021c
minority_game_bret_njzas__637rde1l,637rde1l,637rde1l,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62961aa925b591e509da43ae
minority_game_bret_njzas__63u8q59c,63u8q59c,63u8q59c,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e8b1da223db8a7c65a94167
minority_game_bret_njzas__643jplu6,643jplu6,643jplu6,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,611cf78346c5e728a66f1ebe
minority_game_bret_njzas__64fdkpui,64fdkpui,64fdkpui,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ee32976afc30b4bff630695
minority_game_bret_njzas__664isyzz,664isyzz,664isyzz,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,615c6b6db80030c2df00f6b7
minority_game_bret_njzas__66ef12a1,66ef12a1,66ef12a1,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e54c7fc2394ea4c99f88987
minority_game_bret_njzas__66jmh99a,66jmh99a,66jmh99a,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f403517595c17159a3dfec4
minority_game_bret_njzas__66qtteoo,66qtteoo,66qtteoo,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e40135348b18c000c5d6a61
minority_game_bret_njzas__66remkvp,66remkvp,66remkvp,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5b30dd61e223e800012bd935
minority_game_bret_njzas__670z8vnu,670z8vnu,670z8vnu,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,58fa36995214e3000193281c
minority_game_bret_njzas__6828hw83,6828hw83,6828hw83,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62a496629c097af5405fcf14
minority_game_bret_njzas__69967mxo,69967mxo,69967mxo,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5c18d147a0e75400011e3a1a
minority_game_bret_njzas__6b5zjjy2,6b5zjjy2,6b5zjjy2,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62fcea2f519dbb522423cca6
minority_game_bret_njzas__6e5d9i76,6e5d9i76,6e5d9i76,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5fc1c67bf814c819f9217a15
minority_game_bret_njzas__6f13tgf9,6f13tgf9,6f13tgf9,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5fbf5bb18fabf61b61f88006
minority_game_bret_njzas__6fxm593z,6fxm593z,6fxm593z,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5bae3351a91ee200011a4220
minority_game_bret_njzas__6j0fvgzc,6j0fvgzc,6j0fvgzc,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ea3319a6a1a5b2a1175ed6e
minority_game_bret_njzas__6j8yib8f,6j8yib8f,6j8yib8f,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,58bb44dfb225d90001d09eb7
minority_game_bret_njzas__6k4dpndh,6k4dpndh,6k4dpndh,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5995b8e4129c12000147700b
minority_game_bret_njzas__6mufompc,6mufompc,6mufompc,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60b8a2ea5eb4ad8ae98302f9
minority_game_bret_njzas__6nlye8zp,6nlye8zp,6nlye8zp,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5b5ecd4b7757ed000198d434
minority_game_bret_njzas__6pmv400x,6pmv400x,6pmv400x,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f734ab7a0857803755e97b3
minority_game_bret_njzas__6qulz29r,6qulz29r,6qulz29r,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,622b3b137403ced9a93cf136
minority_game_bret_njzas__6rylhj8s,6rylhj8s,6rylhj8s,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ec502d1f4cd5241d24f61fc
minority_game_bret_njzas__6sura59z,6sura59z,6sura59z,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,61bb372440db417c1a1389c8
minority_game_bret_njzas__6uhdlh92,6uhdlh92,6uhdlh92,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f92fb66991d4406765bbd20
minority_game_bret_njzas__6v1zxczb,6v1zxczb,6v1zxczb,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,603758e41c4468b882a74700
minority_game_bret_njzas__6wytv9mz,6wytv9mz,6wytv9mz,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6156fef09d1ab07148870099
minority_game_bret_njzas__7201odhw,7201odhw,7201odhw,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e6e6497d33339419afd90f9
minority_game_bret_njzas__734fele7,734fele7,734fele7,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e2c86f4d747d92ad0120813
minority_game_bret_njzas__748a1da4,748a1da4,748a1da4,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60b133fc44a9de2ca18c479b
minority_game_bret_njzas__74qivp4d,74qivp4d,74qivp4d,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5995e3cf9845ef00014de380
minority_game_bret_njzas__76sbf648,76sbf648,76sbf648,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5c7bc14c5a66930001243b00
minority_game_bret_njzas__7ac8l4zy,7ac8l4zy,7ac8l4zy,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6157671b6ca7514f658ed117
minority_game_bret_njzas__7ec9j824,7ec9j824,7ec9j824,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60d20bdca2934c2104798fff
minority_game_bret_njzas__7eggd3fn,7eggd3fn,7eggd3fn,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60f6ee7cccbaefb49e1752cd
minority_game_bret_njzas__7gk68mir,7gk68mir,7gk68mir,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,598d74208380cc00012a3a62
minority_game_bret_njzas__7gpug7oq,7gpug7oq,7gpug7oq,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,594b8f21890ed60001ead0a3
minority_game_bret_njzas__7hmwx4na,7hmwx4na,7hmwx4na,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,563fbaae074be600115e9681
minority_game_bret_njzas__7igprdgm,7igprdgm,7igprdgm,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ebac054d63dde03790ceef8
minority_game_bret_njzas__7k772zue,7k772zue,7k772zue,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ef8bf58eda83205028e0db9
minority_game_bret_njzas__7kyferie,7kyferie,7kyferie,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62da69d7936b678c7b3094f7
minority_game_bret_njzas__7lplcp45,7lplcp45,7lplcp45,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5c5da3b159ec1d0001fe5606
minority_game_bret_njzas__7lzusha0,7lzusha0,7lzusha0,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5629f7f1c8ffc2000f5135a0
minority_game_bret_njzas__7mr1dgmq,7mr1dgmq,7mr1dgmq,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62b4481885ffd1ac70a1d37b
minority_game_bret_njzas__7muudtc6,7muudtc6,7muudtc6,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,61362316891827226628509d
minority_game_bret_njzas__7ojjnulr,7ojjnulr,7ojjnulr,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62fb7919d51f1b154f2a7b85
minority_game_bret_njzas__7ph5u08f,7ph5u08f,7ph5u08f,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5d654a1e855d77001b10dd92
minority_game_bret_njzas__7q4279nr,7q4279nr,7q4279nr,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62d6d69dfa9b0735607d68f8
minority_game_bret_njzas__7qgg0cv7,7qgg0cv7,7qgg0cv7,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5dc151136bba9b0b6d979aa8
minority_game_bret_njzas__7qwa1nv9,7qwa1nv9,7qwa1nv9,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5d8215fcaa127000154632c5
minority_game_bret_njzas__7qyy72vr,7qyy72vr,7qyy72vr,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f11b58daef3d105c69d8967
minority_game_bret_njzas__7tcba84p,7tcba84p,7tcba84p,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5693df018d93fe000dfa5733
minority_game_bret_njzas__7y7smiw5,7y7smiw5,7y7smiw5,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5b7aa778f9bc170001a9328e
minority_game_bret_njzas__7yrizgf1,7yrizgf1,7yrizgf1,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62b8b2be4c2b1d481f4f68c0
minority_game_bret_njzas__7yuzyvhs,7yuzyvhs,7yuzyvhs,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62b626b7cc2365d4e7f5c5aa
minority_game_bret_njzas__7ywfxjsq,7ywfxjsq,7ywfxjsq,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f61f7f59df6ca1bfe6a8a89
minority_game_bret_njzas__7z0e4i7n,7z0e4i7n,7z0e4i7n,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5c096cc8b57e9500015a18c2
minority_game_bret_njzas__7zmsu8n0,7zmsu8n0,7zmsu8n0,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5b5523d6d8348500012cfccf
minority_game_bret_njzas__80akg7fa,80akg7fa,80akg7fa,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,61376e55710e09d0b8f4dcb3
minority_game_bret_njzas__80c5qihy,80c5qihy,80c5qihy,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,561021e87ffc8a0005811358
minority_game_bret_njzas__80mx0m6u,80mx0m6u,80mx0m6u,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60f5a1df58e2d70959c0545f
minority_game_bret_njzas__80y5nes7,80y5nes7,80y5nes7,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60aff9a6354c706f21c27da1
minority_game_bret_njzas__81iqjchc,81iqjchc,81iqjchc,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6266b0409582f553a3e10d9a
minority_game_bret_njzas__81kzdw7q,81kzdw7q,81kzdw7q,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ce15b0ea7b516001828c646
minority_game_bret_njzas__83druno0,83druno0,83druno0,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e8fa4b58028052a7880c8ac
minority_game_bret_njzas__86czobaq,86czobaq,86czobaq,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ddd5bb741fb3fcc3bd3b76d
minority_game_bret_njzas__86hpjosi,86hpjosi,86hpjosi,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f0f6ef654ae12126762bd4e
minority_game_bret_njzas__881vuzqf,881vuzqf,881vuzqf,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,600301218f2211357248f416
minority_game_bret_njzas__8845h1ji,8845h1ji,8845h1ji,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5d080cac3ba4580019731a79
minority_game_bret_njzas__88heqro3,88heqro3,88heqro3,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,614917964d98538945b2a0ea
minority_game_bret_njzas__88riz9u6,88riz9u6,88riz9u6,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5cfd47850526d1001984a86d
minority_game_bret_njzas__8biwzr8r,8biwzr8r,8biwzr8r,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5cd6c6fd987ddd00187b79fd
minority_game_bret_njzas__8c5rqyx1,8c5rqyx1,8c5rqyx1,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5c35f95a4bbda70001fa2a42
minority_game_bret_njzas__8dj2nqwf,8dj2nqwf,8dj2nqwf,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,613dac93910a1063e52bfbe3
minority_game_bret_njzas__8er89g0a,8er89g0a,8er89g0a,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f50db296d9ce726e639d020
minority_game_bret_njzas__8f0tn88d,8f0tn88d,8f0tn88d,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62fb8efad34c79944c2e8ff6
minority_game_bret_njzas__8fz3hjub,8fz3hjub,8fz3hjub,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5d48673efef71c0016d8bf40
minority_game_bret_njzas__8ihsa73n,8ihsa73n,8ihsa73n,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60e85ec69b2a3840b77d68e5
minority_game_bret_njzas__8kdg28sc,8kdg28sc,8kdg28sc,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6151b373b274d12a949a4369
minority_game_bret_njzas__8q34y1fr,8q34y1fr,8q34y1fr,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,622a35c96d9060c175184c93
minority_game_bret_njzas__8s5nowpf,8s5nowpf,8s5nowpf,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5d6fd7cf855c8c0018fbaa30
minority_game_bret_njzas__8v3g1p2e,8v3g1p2e,8v3g1p2e,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5b4d420fa3ace8000193ad7c
minority_game_bret_njzas__8y28lir5,8y28lir5,8y28lir5,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60705ec072fce615131f89aa
minority_game_bret_njzas__90x95bs2,90x95bs2,90x95bs2,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60e580ac2b617df6311e8462
minority_game_bret_njzas__910rnzf9,910rnzf9,910rnzf9,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,57698d52688a5c00018d958d
minority_game_bret_njzas__913lzyx5,913lzyx5,913lzyx5,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,605bb74671007166cc1e670e
minority_game_bret_njzas__91eot58k,91eot58k,91eot58k,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5db0561428bb350014e1b707
minority_game_bret_njzas__924eqbmu,924eqbmu,924eqbmu,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f91a0c5075eec02af730999
minority_game_bret_njzas__92r80h1i,92r80h1i,92r80h1i,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60d231c540445bcebd259c03
minority_game_bret_njzas__93qufa9j,93qufa9j,93qufa9j,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5eb2cd389686d8067b6b090f
minority_game_bret_njzas__94vffd4r,94vffd4r,94vffd4r,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e7dba4f1d6961436474c8f2
minority_game_bret_njzas__94vqgy7y,94vqgy7y,94vqgy7y,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5bb0cc738f3bd70001e513e3
minority_game_bret_njzas__94zd9xxd,94zd9xxd,94zd9xxd,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ad21d44d9f7470001db18d5
minority_game_bret_njzas__95ubgrqy,95ubgrqy,95ubgrqy,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e480e306f7753000b908cb2
minority_game_bret_njzas__96g6cgl5,96g6cgl5,96g6cgl5,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ae8b37fb779850001925787
minority_game_bret_njzas__96zw2spx,96zw2spx,96zw2spx,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,611e4e160f41977f737035ef
minority_game_bret_njzas__99dv6ppf,99dv6ppf,99dv6ppf,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5648e4bf20453f0012c5ad3a
minority_game_bret_njzas__99fxivxb,99fxivxb,99fxivxb,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5c64333fb84cf50001b59d3c
minority_game_bret_njzas__9a805u2o,9a805u2o,9a805u2o,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,629bd6f31ae905033dc2f041
minority_game_bret_njzas__9c2adxyd,9c2adxyd,9c2adxyd,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,63038b2eaffacfbe936164c1
minority_game_bret_njzas__9dd1ok77,9dd1ok77,9dd1ok77,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62e9539d87c2f87eb19debe0
minority_game_bret_njzas__9e99o2sl,9e99o2sl,9e99o2sl,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5fdcd228539a382bc5e9fae5
minority_game_bret_njzas__9eh2nkjr,9eh2nkjr,9eh2nkjr,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e81ad7cb706bb88bc5c2fc8
minority_game_bret_njzas__9ehflngq,9ehflngq,9ehflngq,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62e19a38e28b60ddf25b5159
minority_game_bret_njzas__9fgb2pqm,9fgb2pqm,9fgb2pqm,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5eea1be10e95520beb9fa654
minority_game_bret_njzas__9gj8256z,9gj8256z,9gj8256z,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6053583d8ec99854b153ffff
minority_game_bret_njzas__9h0cbam6,9h0cbam6,9h0cbam6,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f7366fe5b5261081e3d6fb8
minority_game_bret_njzas__9h2zdmlb,9h2zdmlb,9h2zdmlb,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60ee998ece5d505f67377c0b
minority_game_bret_njzas__9lgdyf52,9lgdyf52,9lgdyf52,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e2ecf8ad5947f490c9d0f08
minority_game_bret_njzas__9m44vao3,9m44vao3,9m44vao3,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ea6f118ffcc05082764a8d4
minority_game_bret_njzas__9n9zyqb0,9n9zyqb0,9n9zyqb0,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f216415e32db6041022a27b
minority_game_bret_njzas__9qd1xcr7,9qd1xcr7,9qd1xcr7,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e93138a7d69590115fa1e21
minority_game_bret_njzas__9twxn372,9twxn372,9twxn372,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,61364d250433ee40764f71b4
minority_game_bret_njzas__9u5o3df0,9u5o3df0,9u5o3df0,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,628f6b8837248d46a50776f7
minority_game_bret_njzas__9uo2juzy,9uo2juzy,9uo2juzy,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5c40e66b0bd987000114f534
minority_game_bret_njzas__9usiwctm,9usiwctm,9usiwctm,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5bacd70669c3a700019a05a4
minority_game_bret_njzas__9vlw0bkn,9vlw0bkn,9vlw0bkn,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60c0c4c7e7c4dcf67241ed76
minority_game_bret_njzas__9wmezca6,9wmezca6,9wmezca6,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6022a97ef5007d0167fc1cc1
minority_game_bret_njzas__9yps6z5r,9yps6z5r,9yps6z5r,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62fe3116dcb6c0761f05f757
minority_game_bret_njzas__9z9gq2bn,9z9gq2bn,9z9gq2bn,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ff458933803bbb00107e417
minority_game_bret_njzas__a0coe89u,a0coe89u,a0coe89u,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ebaec011a7d64080694fe74
minority_game_bret_njzas__a17ddp9t,a17ddp9t,a17ddp9t,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e99c8efae829502a02f6fc8
minority_game_bret_njzas__a1jx8zn8,a1jx8zn8,a1jx8zn8,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,630095cf616a16676aaf65df
minority_game_bret_njzas__a2uremij,a2uremij,a2uremij,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ea305678366db250adbaf7d
minority_game_bret_njzas__a3gdvdzz,a3gdvdzz,a3gdvdzz,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ed7a0239e6b4a23ec6eb236
minority_game_bret_njzas__a3jwqox5,a3jwqox5,a3jwqox5,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,611578fe8cbea39bf4928b6d
minority_game_bret_njzas__a3o5gjat,a3o5gjat,a3o5gjat,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e35373e1ddb124e6c306747
minority_game_bret_njzas__a8zepq8x,a8zepq8x,a8zepq8x,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e81d9fafacc788e25ba3435
minority_game_bret_njzas__aa4tjnpp,aa4tjnpp,aa4tjnpp,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5b5f35fe64516800018b8ed2
minority_game_bret_njzas__abv45hbf,abv45hbf,abv45hbf,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,56c225fe0a25f1000ce56865
minority_game_bret_njzas__achqdekw,achqdekw,achqdekw,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,612550d21d30a44cb0d2d579
minority_game_bret_njzas__af9pq5dg,af9pq5dg,af9pq5dg,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e53b07f83c96c3ad4f34751
minority_game_bret_njzas__ait10nua,ait10nua,ait10nua,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5c57476e59095a0001bad911
minority_game_bret_njzas__akx1tp8z,akx1tp8z,akx1tp8z,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f3a7e7b3a55e009ff81175e
minority_game_bret_njzas__amdrkdo9,amdrkdo9,amdrkdo9,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62e0da892611ee8125ceadfa
minority_game_bret_njzas__amlqwp9n,amlqwp9n,amlqwp9n,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,59f392ef9618dc0001d33a58
minority_game_bret_njzas__an6pzi7f,an6pzi7f,an6pzi7f,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5c43750c26217400018c1d69
minority_game_bret_njzas__ao5kae1o,ao5kae1o,ao5kae1o,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,552ea52afdf99b5142b6f9fb
minority_game_bret_njzas__aow7qaxa,aow7qaxa,aow7qaxa,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ea06914c2b73202ae7a3f29
minority_game_bret_njzas__aq2e0zwn,aq2e0zwn,aq2e0zwn,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60ccc86b6de6797a252feabf
minority_game_bret_njzas__aryyz090,aryyz090,aryyz090,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60e6ed09b102ff57a70ca23f
minority_game_bret_njzas__au7fvib9,au7fvib9,au7fvib9,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62c4590804317dc197ecbe8a
minority_game_bret_njzas__aub1r3hf,aub1r3hf,aub1r3hf,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5ea03ed29cb1f00672af3eda
minority_game_bret_njzas__auvazyps,auvazyps,auvazyps,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62ad9574778df45973491084
minority_game_bret_njzas__avdjtrrv,avdjtrrv,avdjtrrv,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5b9fee11ed4db100015493dd
minority_game_bret_njzas__axd3zhxk,axd3zhxk,axd3zhxk,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,61a74f67a9217c6f76a4d0f2
minority_game_bret_njzas__axihw1wr,axihw1wr,axihw1wr,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,629e17977226dc42eac5d546
minority_game_bret_njzas__axrli4p3,axrli4p3,axrli4p3,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f68d4f41c1e25056cbc6323
minority_game_bret_njzas__azi4ezde,azi4ezde,azi4ezde,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5c7e32d919b8d40016e6c7ef
minority_game_bret_njzas__azs5chfz,azs5chfz,azs5chfz,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6146f9d153bd39dfa1fe49b5
minority_game_bret_njzas__b1abqho9,b1abqho9,b1abqho9,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,59e3af7aae9f950001d83ff8
minority_game_bret_njzas__b1mutf8i,b1mutf8i,b1mutf8i,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62ececf09d04c75b0ac68b0b
minority_game_bret_njzas__b52c5hw9,b52c5hw9,b52c5hw9,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,612f7d53264293791722f9ba
minority_game_bret_njzas__b64zsh1s,b64zsh1s,b64zsh1s,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,628d0d5cb7e31d3a03fb0a25
minority_game_bret_njzas__b9ujvs2l,b9ujvs2l,b9ujvs2l,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5a52164aac5624000153602a
minority_game_bret_njzas__bd6b5t6s,bd6b5t6s,bd6b5t6s,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5fe6699850c73d4a35116f32
minority_game_bret_njzas__bd9duztp,bd9duztp,bd9duztp,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,61516c12872973b48c8594ae
minority_game_bret_njzas__bgczyh57,bgczyh57,bgczyh57,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,604ba270a45e5c0d71f95b44
minority_game_bret_njzas__bi120bv7,bi120bv7,bi120bv7,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e297fff22deca12f152b372
minority_game_bret_njzas__bifwcz4s,bifwcz4s,bifwcz4s,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,563923b5be9cac000daaa197
minority_game_bret_njzas__bj5itiqd,bj5itiqd,bj5itiqd,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,559bbbdafdf99b7ce19d5b3d
minority_game_bret_njzas__bjcy3mfb,bjcy3mfb,bjcy3mfb,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6147a21b0e4311d876df824a
minority_game_bret_njzas__bjkxmnsz,bjkxmnsz,bjkxmnsz,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6172e28b7daf23e8e2c744a1
minority_game_bret_njzas__blyy21j3,blyy21j3,blyy21j3,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f3698091965e2074c554be8
