unit_id,profile_id,summary,source_row_id,matching_age_bracket,matching_sex,matching_education
E5__A__2477,two_stage_trust_punishment_y2hgu_demo_profile_00861,"27-year-old, male.",two_stage_demo_source_02286,18-29,male,
E5__A__2498,two_stage_trust_punishment_y2hgu_demo_profile_00862,"31-year-old, female.",two_stage_demo_source_05412,30-49,female,
E5__A__2518,two_stage_trust_punishment_y2hgu_demo_profile_00863,"24-year-old, male.",two_stage_demo_source_04577,18-29,male,
E5__A__255,two_stage_trust_punishment_y2hgu_demo_profile_00864,"52-year-old, female.",two_stage_demo_source_08030,50-64,female,
E5__A__2592,two_stage_trust_punishment_y2hgu_demo_profile_00865,"45-year-old, female.",two_stage_demo_source_09723,30-49,female,
E5__A__2602,two_stage_trust_punishment_y2hgu_demo_profile_00866,"20-year-old, male.",two_stage_demo_source_09073,18-29,male,
E5__A__2611,two_stage_trust_punishment_y2hgu_demo_profile_00867,"28-year-old, male.",two_stage_demo_source_04151,18-29,male,
E5__A__29,two_stage_trust_punishment_y2hgu_demo_profile_00868,"44-year-old, female.",two_stage_demo_source_07654,30-49,female,
E5__A__305,two_stage_trust_punishment_y2hgu_demo_profile_00869,"21-year-old, male.",two_stage_demo_source_10484,18-29,male,
E5__A__323,two_stage_trust_punishment_y2hgu_demo_profile_00870,"34-year-old, female.",two_stage_demo_source_09582,30-49,female,
E5__A__338,two_stage_trust_punishment_y2hgu_demo_profile_00871,"40-year-old, male.",two_stage_demo_source_10301,30-49,male,
E5__A__347,two_stage_trust_punishment_y2hgu_demo_profile_00872,"25-year-old, female.",two_stage_demo_source_06799,18-29,female,
E5__A__360,two_stage_trust_punishment_y2hgu_demo_profile_00873,"39-year-old, female.",two_stage_demo_source_07601,30-49,female,
E5__A__379,two_stage_trust_punishment_y2hgu_demo_profile_00874,"30-year-old, female.",two_stage_demo_source_06052,30-49,female,
E5__A__390,two_stage_trust_punishment_y2hgu_demo_profile_00875,"48-year-old, female.",two_stage_demo_source_08007,30-49,female,
E5__A__423,two_stage_trust_punishment_y2hgu_demo_profile_00876,"50-year-old, male.",two_stage_demo_source_03749,50-64,male,
E5__A__501,two_stage_trust_punishment_y2hgu_demo_profile_00877,"23-year-old, other.",two_stage_demo_source_06009,18-29,,
E5__A__531,two_stage_trust_punishment_y2hgu_demo_profile_00878,"38-year-old, female.",two_stage_demo_source_02996,30-49,female,
E5__A__541,two_stage_trust_punishment_y2hgu_demo_profile_00879,"21-year-old, female.",two_stage_demo_source_06593,18-29,female,
E5__A__547,two_stage_trust_punishment_y2hgu_demo_profile_00880,"30-year-old, female.",two_stage_demo_source_09090,30-49,female,
E5__A__560,two_stage_trust_punishment_y2hgu_demo_profile_00881,"32-year-old, female.",two_stage_demo_source_10268,30-49,female,
E5__A__572,two_stage_trust_punishment_y2hgu_demo_profile_00882,"56-year-old, female.",two_stage_demo_source_09096,50-64,female,
E5__A__693,two_stage_trust_punishment_y2hgu_demo_profile_00883,"29-year-old, male.",two_stage_demo_source_02280,18-29,male,
E5__A__738,two_stage_trust_punishment_y2hgu_demo_profile_00884,"35-year-old, female.",two_stage_demo_source_02556,30-49,female,
E5__A__739,two_stage_trust_punishment_y2hgu_demo_profile_00885,"53-year-old, female.",two_stage_demo_source_04888,50-64,female,
E5__A__740,two_stage_trust_punishment_y2hgu_demo_profile_00886,"44-year-old, female.",two_stage_demo_source_12705,30-49,female,
E5__A__746,two_stage_trust_punishment_y2hgu_demo_profile_00887,"50-year-old, female.",two_stage_demo_source_00364,50-64,female,
E5__A__784,two_stage_trust_punishment_y2hgu_demo_profile_00888,"35-year-old, female.",two_stage_demo_source_08774,30-49,female,
E5__A__787,two_stage_trust_punishment_y2hgu_demo_profile_00889,"32-year-old, male.",two_stage_demo_source_03845,30-49,male,
E5__A__792,two_stage_trust_punishment_y2hgu_demo_profile_00890,"33-year-old, female.",two_stage_demo_source_06945,30-49,female,
E5__A__888,two_stage_trust_punishment_y2hgu_demo_profile_00891,"29-year-old, female.",two_stage_demo_source_01137,18-29,female,
E5__A__908,two_stage_trust_punishment_y2hgu_demo_profile_00892,"29-year-old, male.",two_stage_demo_source_10997,18-29,male,
E5__A__931,two_stage_trust_punishment_y2hgu_demo_profile_00893,"35-year-old, male.",two_stage_demo_source_11411,30-49,male,
E5__A__959,two_stage_trust_punishment_y2hgu_demo_profile_00894,"34-year-old, male.",two_stage_demo_source_06361,30-49,male,
E5__A__964,two_stage_trust_punishment_y2hgu_demo_profile_00895,"24-year-old, female.",two_stage_demo_source_10196,18-29,female,
E5__A__966,two_stage_trust_punishment_y2hgu_demo_profile_00896,"23-year-old, female.",two_stage_demo_source_06223,18-29,female,
E5__A__980,two_stage_trust_punishment_y2hgu_demo_profile_00897,"24-year-old, male.",two_stage_demo_source_09505,18-29,male,
E5__A__987,two_stage_trust_punishment_y2hgu_demo_profile_00898,"52-year-old, female.",two_stage_demo_source_03377,50-64,female,
E5__A__99,two_stage_trust_punishment_y2hgu_demo_profile_00899,"39-year-old, female.",two_stage_demo_source_04161,30-49,female,
E5__A__992,two_stage_trust_punishment_y2hgu_demo_profile_00900,"37-year-old, female.",two_stage_demo_source_02042,30-49,female,
E5__B__1045,two_stage_trust_punishment_y2hgu_demo_profile_00901,"28-year-old, female.",two_stage_demo_source_05937,18-29,female,
E5__B__1064,two_stage_trust_punishment_y2hgu_demo_profile_00902,"18-year-old, male.",two_stage_demo_source_09304,18-29,male,
E5__B__1167,two_stage_trust_punishment_y2hgu_demo_profile_00903,"37-year-old, female.",two_stage_demo_source_10218,30-49,female,
E5__B__1195,two_stage_trust_punishment_y2hgu_demo_profile_00904,"35-year-old, female.",two_stage_demo_source_11036,30-49,female,
E5__B__1207,two_stage_trust_punishment_y2hgu_demo_profile_00905,"50-year-old, female.",two_stage_demo_source_02496,50-64,female,
E5__B__1256,two_stage_trust_punishment_y2hgu_demo_profile_00906,"25-year-old, female.",two_stage_demo_source_08861,18-29,female,
E5__B__1271,two_stage_trust_punishment_y2hgu_demo_profile_00907,"36-year-old, male.",two_stage_demo_source_03533,30-49,male,
E5__B__1287,two_stage_trust_punishment_y2hgu_demo_profile_00908,"37-year-old, female.",two_stage_demo_source_04822,30-49,female,
E5__B__1288,two_stage_trust_punishment_y2hgu_demo_profile_00909,"27-year-old, male.",two_stage_demo_source_04845,18-29,male,
E5__B__133,two_stage_trust_punishment_y2hgu_demo_profile_00910,"36-year-old, female.",two_stage_demo_source_07527,30-49,female,
E5__B__1339,two_stage_trust_punishment_y2hgu_demo_profile_00911,"39-year-old, male.",two_stage_demo_source_07691,30-49,male,
E5__B__1346,two_stage_trust_punishment_y2hgu_demo_profile_00912,"43-year-old, female.",two_stage_demo_source_07366,30-49,female,
E5__B__1373,two_stage_trust_punishment_y2hgu_demo_profile_00913,"40-year-old, female.",two_stage_demo_source_00849,30-49,female,
E5__B__144,two_stage_trust_punishment_y2hgu_demo_profile_00914,"62-year-old, female.",two_stage_demo_source_12244,50-64,female,
E5__B__1445,two_stage_trust_punishment_y2hgu_demo_profile_00915,"46-year-old, female.",two_stage_demo_source_11142,30-49,female,
E5__B__1520,two_stage_trust_punishment_y2hgu_demo_profile_00916,"45-year-old, female.",two_stage_demo_source_05069,30-49,female,
E5__B__1553,two_stage_trust_punishment_y2hgu_demo_profile_00917,"32-year-old, female.",two_stage_demo_source_07473,30-49,female,
E5__B__1588,two_stage_trust_punishment_y2hgu_demo_profile_00918,"32-year-old, male.",two_stage_demo_source_02155,30-49,male,
E5__B__1617,two_stage_trust_punishment_y2hgu_demo_profile_00919,"62-year-old, female.",two_stage_demo_source_08299,50-64,female,
E5__B__1643,two_stage_trust_punishment_y2hgu_demo_profile_00920,"41-year-old, male.",two_stage_demo_source_11465,30-49,male,
E5__B__167,two_stage_trust_punishment_y2hgu_demo_profile_00921,"40-year-old, male.",two_stage_demo_source_12137,30-49,male,
E5__B__1679,two_stage_trust_punishment_y2hgu_demo_profile_00922,"33-year-old, female.",two_stage_demo_source_11697,30-49,female,
E5__B__170,two_stage_trust_punishment_y2hgu_demo_profile_00923,"54-year-old, female.",two_stage_demo_source_00721,50-64,female,
E5__B__1705,two_stage_trust_punishment_y2hgu_demo_profile_00924,"27-year-old, male.",two_stage_demo_source_00631,18-29,male,
E5__B__1710,two_stage_trust_punishment_y2hgu_demo_profile_00925,"28-year-old, female.",two_stage_demo_source_09634,18-29,female,
E5__B__1768,two_stage_trust_punishment_y2hgu_demo_profile_00926,"52-year-old, male.",two_stage_demo_source_02592,50-64,male,
E5__B__1803,two_stage_trust_punishment_y2hgu_demo_profile_00927,"52-year-old, female.",two_stage_demo_source_02472,50-64,female,
E5__B__1805,two_stage_trust_punishment_y2hgu_demo_profile_00928,"67-year-old, male.",two_stage_demo_source_08319,65+,male,
E5__B__1853,two_stage_trust_punishment_y2hgu_demo_profile_00929,"24-year-old, female.",two_stage_demo_source_00780,18-29,female,
E5__B__1860,two_stage_trust_punishment_y2hgu_demo_profile_00930,"51-year-old, female.",two_stage_demo_source_10313,50-64,female,
E5__B__1865,two_stage_trust_punishment_y2hgu_demo_profile_00931,"27-year-old, male.",two_stage_demo_source_02340,18-29,male,
E5__B__1957,two_stage_trust_punishment_y2hgu_demo_profile_00932,"44-year-old, female.",two_stage_demo_source_07932,30-49,female,
E5__B__1967,two_stage_trust_punishment_y2hgu_demo_profile_00933,"59-year-old, male.",two_stage_demo_source_08243,50-64,male,
E5__B__1969,two_stage_trust_punishment_y2hgu_demo_profile_00934,"20-year-old, male.",two_stage_demo_source_02505,18-29,male,
E5__B__2016,two_stage_trust_punishment_y2hgu_demo_profile_00935,"26-year-old, male.",two_stage_demo_source_05244,18-29,male,
E5__B__2036,two_stage_trust_punishment_y2hgu_demo_profile_00936,"64-year-old, male.",two_stage_demo_source_01538,50-64,male,
E5__B__2122,two_stage_trust_punishment_y2hgu_demo_profile_00937,"48-year-old, male.",two_stage_demo_source_12824,30-49,male,
E5__B__2144,two_stage_trust_punishment_y2hgu_demo_profile_00938,"42-year-old, male.",two_stage_demo_source_06615,30-49,male,
E5__B__2146,two_stage_trust_punishment_y2hgu_demo_profile_00939,"43-year-old, male.",two_stage_demo_source_01937,30-49,male,
E5__B__2155,two_stage_trust_punishment_y2hgu_demo_profile_00940,"39-year-old, male.",two_stage_demo_source_10662,30-49,male,
E5__B__2195,two_stage_trust_punishment_y2hgu_demo_profile_00941,"69-year-old, male.",two_stage_demo_source_09670,65+,male,
E5__B__226,two_stage_trust_punishment_y2hgu_demo_profile_00942,"35-year-old, female.",two_stage_demo_source_02838,30-49,female,
E5__B__2272,two_stage_trust_punishment_y2hgu_demo_profile_00943,"32-year-old, male.",two_stage_demo_source_04432,30-49,male,
E5__B__2276,two_stage_trust_punishment_y2hgu_demo_profile_00944,"32-year-old, female.",two_stage_demo_source_00983,30-49,female,
E5__B__2309,two_stage_trust_punishment_y2hgu_demo_profile_00945,"21-year-old, female.",two_stage_demo_source_07278,18-29,female,
E5__B__2319,two_stage_trust_punishment_y2hgu_demo_profile_00946,"32-year-old, female.",two_stage_demo_source_07204,30-49,female,
E5__B__2345,two_stage_trust_punishment_y2hgu_demo_profile_00947,"22-year-old, female.",two_stage_demo_source_00692,18-29,female,
E5__B__2348,two_stage_trust_punishment_y2hgu_demo_profile_00948,"52-year-old, male.",two_stage_demo_source_02508,50-64,male,
E5__B__2376,two_stage_trust_punishment_y2hgu_demo_profile_00949,"21-year-old, male.",two_stage_demo_source_05943,18-29,male,
E5__B__2381,two_stage_trust_punishment_y2hgu_demo_profile_00950,"30-year-old, female.",two_stage_demo_source_00882,30-49,female,
E5__B__2394,two_stage_trust_punishment_y2hgu_demo_profile_00951,"45-year-old, female.",two_stage_demo_source_09698,30-49,female,
E5__B__2399,two_stage_trust_punishment_y2hgu_demo_profile_00952,"33-year-old, female.",two_stage_demo_source_10109,30-49,female,
E5__B__2409,two_stage_trust_punishment_y2hgu_demo_profile_00953,"21-year-old, male.",two_stage_demo_source_09279,18-29,male,
E5__B__2435,two_stage_trust_punishment_y2hgu_demo_profile_00954,"28-year-old, male.",two_stage_demo_source_10736,18-29,male,
E5__B__2444,two_stage_trust_punishment_y2hgu_demo_profile_00955,"41-year-old, male.",two_stage_demo_source_10473,30-49,male,
E5__B__2474,two_stage_trust_punishment_y2hgu_demo_profile_00956,"75-year-old, female.",two_stage_demo_source_05208,65+,female,
E5__B__2476,two_stage_trust_punishment_y2hgu_demo_profile_00957,"52-year-old, male.",two_stage_demo_source_05877,50-64,male,
E5__B__2481,two_stage_trust_punishment_y2hgu_demo_profile_00958,"32-year-old, male.",two_stage_demo_source_03845,30-49,male,
E5__B__2509,two_stage_trust_punishment_y2hgu_demo_profile_00959,"64-year-old, female.",two_stage_demo_source_02225,50-64,female,
E5__B__2519,two_stage_trust_punishment_y2hgu_demo_profile_00960,"38-year-old, female.",two_stage_demo_source_03623,30-49,female,
E5__B__2535,two_stage_trust_punishment_y2hgu_demo_profile_00961,"63-year-old, female.",two_stage_demo_source_09456,50-64,female,
E5__B__2536,two_stage_trust_punishment_y2hgu_demo_profile_00962,"36-year-old, male.",two_stage_demo_source_04719,30-49,male,
E5__B__2548,two_stage_trust_punishment_y2hgu_demo_profile_00963,"62-year-old, male.",two_stage_demo_source_13031,50-64,male,
E5__B__2563,two_stage_trust_punishment_y2hgu_demo_profile_00964,"41-year-old, female.",two_stage_demo_source_07542,30-49,female,
E5__B__2578,two_stage_trust_punishment_y2hgu_demo_profile_00965,"51-year-old, male.",two_stage_demo_source_08697,50-64,male,
E5__B__278,two_stage_trust_punishment_y2hgu_demo_profile_00966,"25-year-old, female.",two_stage_demo_source_06901,18-29,female,
E5__B__3,two_stage_trust_punishment_y2hgu_demo_profile_00967,"30-year-old, male.",two_stage_demo_source_10421,30-49,male,
E5__B__313,two_stage_trust_punishment_y2hgu_demo_profile_00968,"37-year-old, male.",two_stage_demo_source_04646,30-49,male,
E5__B__345,two_stage_trust_punishment_y2hgu_demo_profile_00969,"37-year-old, female.",two_stage_demo_source_08005,30-49,female,
E5__B__358,two_stage_trust_punishment_y2hgu_demo_profile_00970,"31-year-old, female.",two_stage_demo_source_08334,30-49,female,
E5__B__362,two_stage_trust_punishment_y2hgu_demo_profile_00971,"20-year-old, female.",two_stage_demo_source_11321,18-29,female,
E5__B__398,two_stage_trust_punishment_y2hgu_demo_profile_00972,"27-year-old, female.",two_stage_demo_source_08835,18-29,female,
E5__B__435,two_stage_trust_punishment_y2hgu_demo_profile_00973,"31-year-old, female.",two_stage_demo_source_07819,30-49,female,
E5__B__443,two_stage_trust_punishment_y2hgu_demo_profile_00974,"67-year-old, female.",two_stage_demo_source_07299,65+,female,
E5__B__459,two_stage_trust_punishment_y2hgu_demo_profile_00975,"27-year-old, male.",two_stage_demo_source_00718,18-29,male,
E5__B__485,two_stage_trust_punishment_y2hgu_demo_profile_00976,"34-year-old, male.",two_stage_demo_source_05064,30-49,male,
E5__B__519,two_stage_trust_punishment_y2hgu_demo_profile_00977,"31-year-old, male.",two_stage_demo_source_04079,30-49,male,
E5__B__53,two_stage_trust_punishment_y2hgu_demo_profile_00978,"58-year-old, female.",two_stage_demo_source_08157,50-64,female,
E5__B__564,two_stage_trust_punishment_y2hgu_demo_profile_00979,"67-year-old, female.",two_stage_demo_source_04131,65+,female,
E5__B__577,two_stage_trust_punishment_y2hgu_demo_profile_00980,"21-year-old, female.",two_stage_demo_source_07738,18-29,female,
E5__B__586,two_stage_trust_punishment_y2hgu_demo_profile_00981,"46-year-old, male.",two_stage_demo_source_06518,30-49,male,
E5__B__602,two_stage_trust_punishment_y2hgu_demo_profile_00982,"29-year-old, male.",two_stage_demo_source_04450,18-29,male,
E5__B__682,two_stage_trust_punishment_y2hgu_demo_profile_00983,"52-year-old, female.",two_stage_demo_source_06629,50-64,female,
E5__B__701,two_stage_trust_punishment_y2hgu_demo_profile_00984,"52-year-old, female.",two_stage_demo_source_03964,50-64,female,
E5__B__715,two_stage_trust_punishment_y2hgu_demo_profile_00985,"44-year-old, male.",two_stage_demo_source_02831,30-49,male,
E5__B__724,two_stage_trust_punishment_y2hgu_demo_profile_00986,"27-year-old, female.",two_stage_demo_source_07135,18-29,female,
E5__B__725,two_stage_trust_punishment_y2hgu_demo_profile_00987,"57-year-old, male.",two_stage_demo_source_12926,50-64,male,
E5__B__758,two_stage_trust_punishment_y2hgu_demo_profile_00988,"26-year-old, female.",two_stage_demo_source_08006,18-29,female,
E5__B__76,two_stage_trust_punishment_y2hgu_demo_profile_00989,"33-year-old, female.",two_stage_demo_source_08067,30-49,female,
E5__B__760,two_stage_trust_punishment_y2hgu_demo_profile_00990,"53-year-old, male.",two_stage_demo_source_07985,50-64,male,
E5__B__883,two_stage_trust_punishment_y2hgu_demo_profile_00991,"36-year-old, female.",two_stage_demo_source_11531,30-49,female,
E5__B__884,two_stage_trust_punishment_y2hgu_demo_profile_00992,"40-year-old, male.",two_stage_demo_source_05005,30-49,male,
E5__B__920,two_stage_trust_punishment_y2hgu_demo_profile_00993,"26-year-old, female.",two_stage_demo_source_05543,18-29,female,
E5__B__938,two_stage_trust_punishment_y2hgu_demo_profile_00994,"50-year-old, female.",two_stage_demo_source_07397,50-64,female,
E5__B__982,two_stage_trust_punishment_y2hgu_demo_profile_00995,"56-year-old, female.",two_stage_demo_source_07301,50-64,female,
E5__B__983,two_stage_trust_punishment_y2hgu_demo_profile_00996,"51-year-old, female.",two_stage_demo_source_12887,50-64,female,
E5__B__984,two_stage_trust_punishment_y2hgu_demo_profile_00997,"34-year-old, female.",two_stage_demo_source_02352,30-49,female,
E5__B__986,two_stage_trust_punishment_y2hgu_demo_profile_00998,"23-year-old, female.",two_stage_demo_source_05596,18-29,female,
E5__B__995,two_stage_trust_punishment_y2hgu_demo_profile_00999,"57-year-old, male.",two_stage_demo_source_02756,50-64,male,
E5__B__998,two_stage_trust_punishment_y2hgu_demo_profile_01000,"36-year-old, female.",two_stage_demo_source_11021,30-49,female,
