custom_id,parse_success,parse_errors,validation_errors,text,parsed_target,record_id,unit_id,treatment_name,variant,model,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension,data_source,check,act,decision_time_bucket,return_pct,send_if_act_without_check,send_if_act_after_check,send_if_no_act_without_check,send_if_no_act_after_check,send_if_act_fast,send_if_no_act_fast,send_if_act_slow,send_if_no_act_slow,send_if_act,send_if_no_act,process_label,process_binary,act_binary,pattern_label,action_premium,action_premium_without_check,action_premium_after_check,action_premium_fast,action_premium_slow,process_premium_if_act,process_premium_if_no_act
two_stage_trust_punishment_y2hgu__e1_a_1758,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__1758,E1__A__1758,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_1759,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__1759,E1__A__1759,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_1893,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__1893,E1__A__1893,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_1901,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__1901,E1__A__1901,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_1905,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__1905,E1__A__1905,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2050,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2050,E1__A__2050,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2068,True,[],[],"{""check"":""YES"",""act"":""YES"",""return_pct"":50}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2068,E1__A__2068,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2191,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2191,E1__A__2191,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2201,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2201,E1__A__2201,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2243,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2243,E1__A__2243,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2322,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2322,E1__A__2322,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_238,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__238,E1__A__238,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2411,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 60
}","{'check': 'YES', 'act': 'YES', 'return_pct': 60}",E1__A__2411,E1__A__2411,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,60.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2417,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2417,E1__A__2417,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2447,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2447,E1__A__2447,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2457,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2457,E1__A__2457,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_247,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__247,E1__A__247,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2483,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2483,E1__A__2483,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2503,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2503,E1__A__2503,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2552,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2552,E1__A__2552,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_2610,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__2610,E1__A__2610,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_297,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__297,E1__A__297,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_354,True,[],[],"{""check"":""YES"",""act"":""YES"",""return_pct"":50}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__354,E1__A__354,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_365,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__365,E1__A__365,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_394,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 60
}","{'check': 'YES', 'act': 'YES', 'return_pct': 60}",E1__A__394,E1__A__394,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,60.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_421,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__421,E1__A__421,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_537,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__537,E1__A__537,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_548,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__548,E1__A__548,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_562,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__562,E1__A__562,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_691,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 60
}","{'check': 'YES', 'act': 'YES', 'return_pct': 60}",E1__A__691,E1__A__691,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,60.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_72,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__72,E1__A__72,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_728,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__728,E1__A__728,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_739,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__739,E1__A__739,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_884,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__884,E1__A__884,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_913,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 60
}","{'check': 'YES', 'act': 'YES', 'return_pct': 60}",E1__A__913,E1__A__913,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,60.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_935,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__935,E1__A__935,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_985,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__985,E1__A__985,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_a_986,True,[],[],"{
  ""check"": ""YES"",
  ""act"": ""YES"",
  ""return_pct"": 50
}","{'check': 'YES', 'act': 'YES', 'return_pct': 50}",E1__A__986,E1__A__986,E1_ROLE_A_OBSERVABLE,baseline,gpt-5.1,E1,A,observable,role_a_check,help,cost,generated,YES,YES,,50.0,,,,,,,,,,,YES,1.0,1.0,checked_act,,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1049,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__1049,E1__B__1049,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1174,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__1174,E1__B__1174,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1220,True,[],[],"{""send_if_act"": 8, ""send_if_no_act"": 3}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__1220,E1__B__1220,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1265,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 2
}","{'send_if_act': 8, 'send_if_no_act': 2}",E1__B__1265,E1__B__1265,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,2.0,,,,,6.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1271,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__1271,E1__B__1271,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1289,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__1289,E1__B__1289,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1343,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__1343,E1__B__1343,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1443,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__1443,E1__B__1443,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1551,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 2
}","{'send_if_act': 8, 'send_if_no_act': 2}",E1__B__1551,E1__B__1551,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,2.0,,,,,6.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1607,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__1607,E1__B__1607,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1630,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__1630,E1__B__1630,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1695,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__1695,E1__B__1695,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1735,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 2
}","{'send_if_act': 8, 'send_if_no_act': 2}",E1__B__1735,E1__B__1735,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,2.0,,,,,6.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1739,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__1739,E1__B__1739,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1890,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__1890,E1__B__1890,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_1899,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__1899,E1__B__1899,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_190,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__190,E1__B__190,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_2065,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__2065,E1__B__2065,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_2083,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__2083,E1__B__2083,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_2187,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__2187,E1__B__2187,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_2193,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__2193,E1__B__2193,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_2227,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__2227,E1__B__2227,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_2304,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__2304,E1__B__2304,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_2351,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__2351,E1__B__2351,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_239,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__239,E1__B__239,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_2390,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__2390,E1__B__2390,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_2409,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E1__B__2409,E1__B__2409,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e1_b_2429,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 3
}","{'send_if_act': 8, 'send_if_no_act': 3}",E1__B__2429,E1__B__2429,E1_ROLE_B_HIDDEN,baseline,gpt-5.1,E1,B,hidden,role_b_hidden_check,help,cost,generated,,,,,,,,,,,,,8.0,3.0,,,,,5.0,,,,,,
