custom_id,input_token_estimate
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0035,10615
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0036,10613
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0037,10613
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0038,10668
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0039,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0040,10667
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0041,10668
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0042,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0043,10617
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0044,10665
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0045,10665
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0046,10666
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0047,10613
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0048,10613
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0049,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0050,10466
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0051,10615
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0052,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0053,10612
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0054,10612
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0055,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0056,10616
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0057,10667
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0058,10665
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0059,10666
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0060,10665
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0061,10612
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0062,10665
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0063,10465
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0064,10667
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0001,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0002,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0003,6300
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0004,6500
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0005,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0006,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0007,6447
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0008,6447
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0009,6445
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0010,6447
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0011,6446
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0012,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0013,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0014,6449
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0015,6447
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0016,6501
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0017,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0018,6447
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0019,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0020,6501
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0021,6501
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0022,6502
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0023,6299
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0024,6449
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0025,6501
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0026,6446
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0027,6299
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0028,6500
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0029,6445
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0030,6500
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0031,6501
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0032,6446
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0033,6500
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0034,6446
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0035,6449
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0036,6446
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0037,6447
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0038,6501
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0039,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0040,6501
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0041,6502
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0042,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0043,6451
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0044,6499
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0045,6499
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0046,6500
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0047,6446
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0048,6446
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0049,6447
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0050,6300
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0051,6449
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0052,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0053,6445
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0054,6446
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0055,6448
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0056,6449
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0057,6501
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0058,6498
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0059,6500
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0060,6499
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0061,6445
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0062,6499
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0063,6299
simbenchpop__simbenchpop__ctx_020__twin_persona_summary_non_social_econ_only__s0064,6501
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0001,1006
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0002,1006
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0003,857
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0004,1057
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0005,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0006,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0007,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0008,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0009,1003
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0010,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0011,1004
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0012,1006
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0013,1006
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0014,1007
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0015,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0016,1058
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0017,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0018,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0019,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0020,1059
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0021,1059
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0022,1059
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0023,856
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0024,1007
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0025,1058
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0026,1003
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0027,857
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0028,1058
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0029,1002
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0030,1058
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0031,1059
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0032,1003
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0033,1058
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0034,1004
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0035,1007
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0036,1004
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0037,1004
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0038,1059
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0039,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0040,1058
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0041,1060
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0042,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0043,1009
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0044,1056
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0045,1057
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0046,1057
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0047,1004
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0048,1004
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0049,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0050,857
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0051,1006
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0052,1005
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0053,1003
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0054,1004
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0055,1006
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0056,1007
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0057,1059
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0058,1056
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0059,1057
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0060,1057
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0061,1003
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0062,1057
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0063,857
simbenchpop__simbenchpop__ctx_021__twin_persona_summary_non_social_econ_only__s0064,1058
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0001,10351
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0002,10351
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0003,10202
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0004,10402
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0005,10351
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0006,10350
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0007,10350
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0008,10350
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0009,10348
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0010,10350
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0011,10349
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0012,10351
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0013,10351
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0014,10352
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0015,10350
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0016,10403
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0017,10350
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0018,10350
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0019,10351
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0020,10404
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0021,10404
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0022,10405
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0023,10202
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0024,10352
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0025,10403
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0026,10348
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0027,10202
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0028,10403
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0029,10347
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0030,10403
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0031,10404
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0032,10348
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0033,10403
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0034,10349
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0035,10352
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0036,10349
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0037,10350
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0038,10404
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0039,10351
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0040,10404
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0041,10405
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0042,10350
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0043,10354
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0044,10402
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0045,10402
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0046,10402
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0047,10349
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0048,10349
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0049,10350
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0050,10202
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0051,10352
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0052,10350
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0053,10348
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0054,10349
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0055,10351
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0056,10352
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0057,10404
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0058,10401
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0059,10403
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0060,10402
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0061,10348
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0062,10402
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0063,10202
simbenchpop__simbenchpop__ctx_022__twin_persona_summary_non_social_econ_only__s0064,10404
