record_id,unit_id,treatment_name,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension,gold_target_json
E3B__B__134,E3B__B__134,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 4, ""send_if_no_act_fast"": 5, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 8}"
E3B__B__170,E3B__B__170,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 0, ""send_if_no_act_fast"": 2, ""send_if_act_slow"": 6, ""send_if_no_act_slow"": 3}"
E3B__B__190,E3B__B__190,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 2, ""send_if_no_act_fast"": 10, ""send_if_act_slow"": 2, ""send_if_no_act_slow"": 10}"
E3B__B__193,E3B__B__193,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 0, ""send_if_no_act_fast"": 10, ""send_if_act_slow"": 0, ""send_if_no_act_slow"": 5}"
E3B__B__266,E3B__B__266,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 0, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 0, ""send_if_no_act_slow"": 2}"
E3B__B__271,E3B__B__271,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 1, ""send_if_no_act_fast"": 4, ""send_if_act_slow"": 4, ""send_if_no_act_slow"": 3}"
E3B__B__272,E3B__B__272,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 4, ""send_if_no_act_fast"": 5, ""send_if_act_slow"": 4, ""send_if_no_act_slow"": 5}"
E3B__B__35,E3B__B__35,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 5, ""send_if_no_act_fast"": 10, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 10}"
E3B__B__36,E3B__B__36,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 2, ""send_if_no_act_fast"": 1, ""send_if_act_slow"": 1, ""send_if_no_act_slow"": 1}"
E3B__B__416,E3B__B__416,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 8, ""send_if_no_act_fast"": 4, ""send_if_act_slow"": 4, ""send_if_no_act_slow"": 7}"
E3B__B__420,E3B__B__420,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 0, ""send_if_no_act_fast"": 5, ""send_if_act_slow"": 0, ""send_if_no_act_slow"": 5}"
E3B__B__440,E3B__B__440,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 0, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 0, ""send_if_no_act_slow"": 0}"
E3B__B__480,E3B__B__480,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 4, ""send_if_no_act_fast"": 7, ""send_if_act_slow"": 4, ""send_if_no_act_slow"": 6}"
E3B__B__506,E3B__B__506,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 10, ""send_if_act_slow"": 0, ""send_if_no_act_slow"": 0}"
E3B__B__525,E3B__B__525,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 5, ""send_if_no_act_fast"": 5, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 5}"
E3B__B__527,E3B__B__527,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 6, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 2}"
E3B__B__538,E3B__B__538,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 0, ""send_if_no_act_fast"": 2, ""send_if_act_slow"": 1, ""send_if_no_act_slow"": 2}"
E3B__B__545,E3B__B__545,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 8, ""send_if_no_act_fast"": 8, ""send_if_act_slow"": 4, ""send_if_no_act_slow"": 8}"
E3B__B__552,E3B__B__552,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 5, ""send_if_no_act_fast"": 5, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 5}"
E3B__B__559,E3B__B__559,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 10, ""send_if_no_act_slow"": 0}"
E3B__B__571,E3B__B__571,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 10, ""send_if_act_slow"": 10, ""send_if_no_act_slow"": 10}"
E3B__B__593,E3B__B__593,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 1, ""send_if_no_act_fast"": 4, ""send_if_act_slow"": 0, ""send_if_no_act_slow"": 2}"
E3B__B__630,E3B__B__630,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 4, ""send_if_no_act_slow"": 0}"
E3B__B__646,E3B__B__646,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 5, ""send_if_no_act_fast"": 5, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 5}"
E3B__B__674,E3B__B__674,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 0, ""send_if_no_act_fast"": 10, ""send_if_act_slow"": 0, ""send_if_no_act_slow"": 5}"
E3B__B__683,E3B__B__683,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 5, ""send_if_no_act_fast"": 5, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 5}"
E3B__B__697,E3B__B__697,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 10, ""send_if_act_slow"": 10, ""send_if_no_act_slow"": 10}"
E3B__B__709,E3B__B__709,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 2, ""send_if_no_act_fast"": 2, ""send_if_act_slow"": 1, ""send_if_no_act_slow"": 2}"
E3B__B__772,E3B__B__772,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 0, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 0, ""send_if_no_act_slow"": 0}"
E3B__B__781,E3B__B__781,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 6, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 2, ""send_if_no_act_slow"": 0}"
E3B__B__79,E3B__B__79,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 1, ""send_if_act_slow"": 10, ""send_if_no_act_slow"": 4}"
E3B__B__852,E3B__B__852,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 4, ""send_if_no_act_fast"": 4, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 5}"
E3B__B__870,E3B__B__870,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 2, ""send_if_no_act_fast"": 8, ""send_if_act_slow"": 4, ""send_if_no_act_slow"": 4}"
E3B__B__871,E3B__B__871,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 8, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 4, ""send_if_no_act_slow"": 2}"
E3B__B__872,E3B__B__872,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 6, ""send_if_act_slow"": 10, ""send_if_no_act_slow"": 10}"
E3B__B__942,E3B__B__942,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 0, ""send_if_no_act_slow"": 0}"
E3B__B__966,E3B__B__966,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 10, ""send_if_no_act_slow"": 0}"
E3B__B__988,E3B__B__988,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 4, ""send_if_no_act_fast"": 8, ""send_if_act_slow"": 2, ""send_if_no_act_slow"": 3}"
E3B__B__989,E3B__B__989,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 8, ""send_if_no_act_fast"": 6, ""send_if_act_slow"": 10, ""send_if_no_act_slow"": 10}"
E3B__B__994,E3B__B__994,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 10, ""send_if_act_slow"": 10, ""send_if_no_act_slow"": 6}"
E4__A__1059,E4__A__1059,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 49}"
E4__A__1178,E4__A__1178,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1238,E4__A__1238,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 5}"
E4__A__1286,E4__A__1286,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1299,E4__A__1299,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1321,E4__A__1321,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1386,E4__A__1386,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1449,E4__A__1449,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__159,E4__A__159,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__163,E4__A__163,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1654,E4__A__1654,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1706,E4__A__1706,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 0}"
E4__A__1759,E4__A__1759,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1760,E4__A__1760,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1910,E4__A__1910,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1913,E4__A__1913,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 30}"
E4__A__1916,E4__A__1916,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 0}"
E4__A__2021,E4__A__2021,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2052,E4__A__2052,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2169,E4__A__2169,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__218,E4__A__218,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2234,E4__A__2234,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2319,E4__A__2319,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2366,E4__A__2366,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 30}"
E4__A__240,E4__A__240,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2400,E4__A__2400,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__242,E4__A__242,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E4__A__2434,E4__A__2434,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2442,E4__A__2442,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2447,E4__A__2447,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2464,E4__A__2464,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2506,E4__A__2506,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 15}"
E4__A__2597,E4__A__2597,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 100}"
E4__A__276,E4__A__276,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 51}"
E4__A__364,E4__A__364,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 0}"
E4__A__397,E4__A__397,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__426,E4__A__426,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 10}"
E4__A__465,E4__A__465,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__580,E4__A__580,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 20}"
E4__A__59,E4__A__59,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__603,E4__A__603,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__747,E4__A__747,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 80}"
E4__A__779,E4__A__779,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__789,E4__A__789,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 50}"
E4__A__793,E4__A__793,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__90,E4__A__90,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__930,E4__A__930,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__95,E4__A__95,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__983,E4__A__983,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 100}"
E4__A__988,E4__A__988,E4_ROLE_A_HIDDEN,E4,A,hidden,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1033,E4__A__1033,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__114,E4__A__114,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1196,E4__A__1196,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 45}"
E4__A__1236,E4__A__1236,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1254,E4__A__1254,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1274,E4__A__1274,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1346,E4__A__1346,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 0}"
E4__A__1427,E4__A__1427,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1538,E4__A__1538,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1578,E4__A__1578,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 0}"
E4__A__1586,E4__A__1586,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1679,E4__A__1679,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1709,E4__A__1709,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 30}"
E4__A__1712,E4__A__1712,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 20}"
E4__A__188,E4__A__188,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 35}"
E4__A__1883,E4__A__1883,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1890,E4__A__1890,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 8}"
E4__A__1961,E4__A__1961,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__1993,E4__A__1993,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 20}"
E4__A__203,E4__A__203,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 0}"
E4__A__2031,E4__A__2031,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2067,E4__A__2067,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2073,E4__A__2073,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2078,E4__A__2078,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 40}"
E4__A__2152,E4__A__2152,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2174,E4__A__2174,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 0}"
E4__A__2185,E4__A__2185,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2305,E4__A__2305,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 0}"
E4__A__2351,E4__A__2351,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2384,E4__A__2384,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2412,E4__A__2412,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E4__A__2432,E4__A__2432,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 45}"
E4__A__2456,E4__A__2456,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__2563,E4__A__2563,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 1}"
E4__A__286,E4__A__286,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__299,E4__A__299,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 40}"
E4__A__386,E4__A__386,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__407,E4__A__407,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__435,E4__A__435,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__495,E4__A__495,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 40}"
E4__A__54,E4__A__54,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 51}"
E4__A__557,E4__A__557,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 40}"
E4__A__568,E4__A__568,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 20}"
E4__A__744,E4__A__744,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 9}"
E4__A__75,E4__A__75,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 0}"
E4__A__750,E4__A__750,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__88,E4__A__88,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 10}"
E4__A__903,E4__A__903,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 50}"
E4__A__963,E4__A__963,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
