tag,cluster_id,cluster_title,config_column,config_value,count,cluster_n,pct_within_cluster
COMMUNICATION,14,Silent Observers in Communication Dynamics,CONFIG_showNRounds,True,92,126,0.7301587301587301
COMMUNICATION,14,Silent Observers in Communication Dynamics,CONFIG_showOtherSummaries,False,64,126,0.5079365079365079
COMMUNICATION,14,Silent Observers in Communication Dynamics,CONFIG_showPunishmentId,False,75,126,0.5952380952380952
COMMUNICATION,14,Silent Observers in Communication Dynamics,CONFIG_showRewardId,False,75,126,0.5952380952380952
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_MPCR,0.18,15,228,0.06578947368421052
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_allOrNothing,False,228,228,1.0
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_chat,False,170,228,0.7456140350877193
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_defaultContribProp,0,141,228,0.618421052631579
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_endowment,20,228,228,1.0
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_numRounds,2,29,228,0.12719298245614036
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_playerCount,19,26,228,0.11403508771929824
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_punishmentCost,2,78,228,0.34210526315789475
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_punishmentExists,True,126,228,0.5526315789473685
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_punishmentMagnitude,3.0,44,228,0.19298245614035087
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_rewardCost,2,78,228,0.34210526315789475
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_rewardExists,False,117,228,0.5131578947368421
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_rewardMagnitude,1.0,83,228,0.36403508771929827
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_showNRounds,True,126,228,0.5526315789473685
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_showOtherSummaries,False,117,228,0.5131578947368421
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_showPunishmentId,True,128,228,0.5614035087719298
CONTRIBUTION,0,Moderate Contributors in Cooperative Settings,CONFIG_showRewardId,True,128,228,0.5614035087719298
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_MPCR,0.13,23,304,0.0756578947368421
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_allOrNothing,False,239,304,0.7861842105263158
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_chat,False,232,304,0.7631578947368421
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_defaultContribProp,0,172,304,0.5657894736842105
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_endowment,20,304,304,1.0
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_numRounds,25,38,304,0.125
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_playerCount,19,36,304,0.11842105263157894
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_punishmentCost,3,103,304,0.33881578947368424
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_punishmentExists,False,184,304,0.6052631578947368
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_punishmentMagnitude,3.0,57,304,0.1875
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_rewardCost,3,103,304,0.33881578947368424
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_rewardExists,False,167,304,0.5493421052631579
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_rewardMagnitude,3.0,92,304,0.3026315789473684
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_showNRounds,True,173,304,0.569078947368421
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_showOtherSummaries,True,175,304,0.5756578947368421
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_showPunishmentId,True,170,304,0.5592105263157895
CONTRIBUTION,1,Volatile Contributors: Patterns of Cooperation,CONFIG_showRewardId,True,170,304,0.5592105263157895
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_MPCR,0.4,15,234,0.0641025641025641
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_allOrNothing,True,143,234,0.6111111111111112
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_chat,False,145,234,0.6196581196581197
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_defaultContribProp,0,117,234,0.5
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_endowment,20,234,234,1.0
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_numRounds,24,18,234,0.07692307692307693
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_playerCount,9,22,234,0.09401709401709402
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_punishmentCost,3,75,234,0.32051282051282054
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_punishmentExists,False,153,234,0.6538461538461539
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_punishmentMagnitude,5.0,35,234,0.14957264957264957
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_rewardCost,3,75,234,0.32051282051282054
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_rewardExists,False,139,234,0.594017094017094
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_rewardMagnitude,3.0,65,234,0.2777777777777778
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_showNRounds,True,129,234,0.5512820512820513
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_showOtherSummaries,True,127,234,0.5427350427350427
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_showPunishmentId,True,119,234,0.5085470085470085
CONTRIBUTION,2,Patterns of Opportunistic Contribution Behavior,CONFIG_showRewardId,True,119,234,0.5085470085470085
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_MPCR,0.36,10,142,0.07042253521126761
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_allOrNothing,True,107,142,0.7535211267605634
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_chat,False,81,142,0.5704225352112676
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_defaultContribProp,1,81,142,0.5704225352112676
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_endowment,20,142,142,1.0
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_numRounds,4,14,142,0.09859154929577464
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_playerCount,18,14,142,0.09859154929577464
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_punishmentCost,2,54,142,0.38028169014084506
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_punishmentExists,False,88,142,0.6197183098591549
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_punishmentMagnitude,5.0,26,142,0.18309859154929578
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_rewardCost,2,54,142,0.38028169014084506
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_rewardExists,False,75,142,0.528169014084507
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_rewardMagnitude,3.0,42,142,0.29577464788732394
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_showNRounds,True,80,142,0.5633802816901409
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_showOtherSummaries,False,73,142,0.5140845070422535
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_showPunishmentId,False,72,142,0.5070422535211268
CONTRIBUTION,3,Patterns of Unconditional Free-Riding Behavior,CONFIG_showRewardId,False,72,142,0.5070422535211268
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_MPCR,0.3,18,292,0.06164383561643835
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_allOrNothing,False,266,292,0.910958904109589
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_chat,False,198,292,0.678082191780822
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_defaultContribProp,0,170,292,0.5821917808219178
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_endowment,20,292,292,1.0
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_numRounds,8,32,292,0.1095890410958904
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_playerCount,15,36,292,0.1232876712328767
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_punishmentCost,3,96,292,0.3287671232876712
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_punishmentExists,True,164,292,0.5616438356164384
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_punishmentMagnitude,3.0,46,292,0.15753424657534246
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_rewardCost,3,96,292,0.3287671232876712
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_rewardExists,True,176,292,0.6027397260273972
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_rewardMagnitude,1.0,77,292,0.2636986301369863
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_showNRounds,False,151,292,0.5171232876712328
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_showOtherSummaries,True,151,292,0.5171232876712328
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_showPunishmentId,True,152,292,0.5205479452054794
CONTRIBUTION,4,High Contributors with Conditional Flexibility,CONFIG_showRewardId,True,152,292,0.5205479452054794
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_MPCR,0.19,21,292,0.07191780821917808
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_allOrNothing,True,210,292,0.7191780821917808
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_chat,False,154,292,0.5273972602739726
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_defaultContribProp,0,159,292,0.5445205479452054
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_endowment,20,292,292,1.0
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_numRounds,5,29,292,0.09931506849315068
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_playerCount,17,36,292,0.1232876712328767
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_punishmentCost,2,98,292,0.3356164383561644
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_punishmentExists,False,196,292,0.6712328767123288
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_punishmentMagnitude,3.0,46,292,0.15753424657534246
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_rewardCost,2,98,292,0.3356164383561644
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_rewardExists,False,170,292,0.5821917808219178
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_rewardMagnitude,3.0,80,292,0.273972602739726
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_showNRounds,True,163,292,0.5582191780821918
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_showOtherSummaries,True,168,292,0.5753424657534246
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_showPunishmentId,False,162,292,0.5547945205479452
CONTRIBUTION,5,Dynamic Contributors in Cooperative Settings,CONFIG_showRewardId,False,162,292,0.5547945205479452
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_MPCR,0.63,14,266,0.05263157894736842
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_allOrNothing,True,182,266,0.6842105263157895
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_chat,True,160,266,0.6015037593984962
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_defaultContribProp,0,141,266,0.5300751879699248
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_endowment,20,266,266,1.0
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_numRounds,4,18,266,0.06766917293233082
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_playerCount,17,31,266,0.11654135338345864
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_punishmentCost,2,85,266,0.31954887218045114
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_punishmentExists,False,141,266,0.5300751879699248
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_punishmentMagnitude,5.0,35,266,0.13157894736842105
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_rewardCost,2,85,266,0.31954887218045114
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_rewardExists,False,133,266,0.5
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_rewardMagnitude,1.0,73,266,0.2744360902255639
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_showNRounds,True,141,266,0.5300751879699248
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_showOtherSummaries,False,134,266,0.5037593984962406
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_showPunishmentId,False,144,266,0.5413533834586466
CONTRIBUTION,6,Cooperative Contributors with Occasional Deviations,CONFIG_showRewardId,False,144,266,0.5413533834586466
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_MPCR,0.24,14,237,0.05907172995780591
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_allOrNothing,False,192,237,0.810126582278481
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_chat,True,147,237,0.620253164556962
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_defaultContribProp,1,123,237,0.5189873417721519
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_endowment,20,237,237,1.0
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_numRounds,12,22,237,0.09282700421940929
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_playerCount,14,29,237,0.12236286919831224
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_punishmentCost,3,74,237,0.31223628691983124
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_punishmentExists,True,133,237,0.5611814345991561
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_punishmentMagnitude,6.0,31,237,0.1308016877637131
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_rewardCost,3,74,237,0.31223628691983124
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_rewardExists,True,148,237,0.6244725738396625
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_rewardMagnitude,1.0,65,237,0.2742616033755274
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_showNRounds,False,125,237,0.5274261603375527
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_showOtherSummaries,False,122,237,0.5147679324894515
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_showPunishmentId,False,120,237,0.5063291139240507
CONTRIBUTION,7,High Contributors in Cooperative Settings,CONFIG_showRewardId,False,120,237,0.5063291139240507
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_MPCR,0.34,12,206,0.05825242718446602
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_allOrNothing,True,138,206,0.6699029126213593
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_chat,True,125,206,0.6067961165048543
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_defaultContribProp,0,116,206,0.5631067961165048
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_endowment,20,206,206,1.0
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_numRounds,9,17,206,0.0825242718446602
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_playerCount,16,27,206,0.13106796116504854
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_punishmentCost,3,72,206,0.34951456310679613
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_punishmentExists,False,111,206,0.5388349514563107
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_punishmentMagnitude,6.0,28,206,0.13592233009708737
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_rewardCost,3,72,206,0.34951456310679613
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_rewardExists,False,133,206,0.6456310679611651
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_rewardMagnitude,2.0,76,206,0.36893203883495146
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_showNRounds,False,110,206,0.5339805825242718
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_showOtherSummaries,False,111,206,0.5388349514563107
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_showPunishmentId,False,105,206,0.5097087378640777
CONTRIBUTION,8,High Contributors with Strategic Defections,CONFIG_showRewardId,False,105,206,0.5097087378640777
CONTRIBUTION,9,Unconditional High Contributors in Group Settings,CONFIG_MPCR,0.46,17,262,0.0648854961832061
CONTRIBUTION,9,Unconditional High Contributors in Group Settings,CONFIG_allOrNothing,False,146,262,0.5572519083969466
CONTRIBUTION,9,Unconditional High Contributors in Group Settings,CONFIG_chat,True,176,262,0.6717557251908397
CONTRIBUTION,9,Unconditional High Contributors in Group Settings,CONFIG_defaultContribProp,1,139,262,0.5305343511450382
CONTRIBUTION,9,Unconditional High Contributors in Group Settings,CONFIG_endowment,20,262,262,1.0
CONTRIBUTION,9,Unconditional High Contributors in Group Settings,CONFIG_numRounds,2,23,262,0.08778625954198473
