custom_id,parse_success,parse_errors,validation_errors,text,parsed_target,record_id,unit_id,treatment_name,variant,model,TreatmentCode,Treatment,PersonalizedTreatment,num_scenarios,scenario_manifest_json,data_source,UGProposer_delegated,UGResponder_delegated,TGSender_delegated,TGReceiver_delegated,PD_delegated,SH_delegated,C_delegated
multi_game_llm_fvk2c__2302,True,[],[],"{
  ""UGProposer_delegated"": 1,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 0,
  ""TGReceiver_delegated"": 1,
  ""PD_delegated"": 1,
  ""SH_delegated"": 0,
  ""C_delegated"": 0,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": null,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": null,
      ""PD_decision"": null,
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 3, 'TGReceiver_decision': None, 'TGSender_decision': 'YES', 'PD_decision': None, 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",2302,2302,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,1.0,0.0,0.0,1.0,1.0,0.0,0.0
multi_game_llm_fvk2c__2304,True,[],[],"{
  ""UGProposer_delegated"": 1,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 0,
  ""TGReceiver_delegated"": 1,
  ""PD_delegated"": 1,
  ""SH_delegated"": 1,
  ""C_delegated"": 0,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": null,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": null,
      ""PD_decision"": null,
      ""SH_decision"": null,
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 1, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 3, 'TGReceiver_decision': None, 'TGSender_decision': 'YES', 'PD_decision': None, 'SH_decision': None, 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",2304,2304,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,1.0,0.0,0.0,1.0,1.0,1.0,0.0
multi_game_llm_fvk2c__2347,True,[],[],"{
  ""UGProposer_delegated"": 1,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 1,
  ""TGReceiver_delegated"": 1,
  ""PD_delegated"": 0,
  ""SH_delegated"": 0,
  ""C_delegated"": 0,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": null,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": null,
      ""TGReceiver_decision"": null,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 1, 'TGReceiver_delegated': 1, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 3, 'TGReceiver_decision': None, 'TGSender_decision': None, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",2347,2347,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,1.0,0.0,1.0,1.0,0.0,0.0,0.0
multi_game_llm_fvk2c__236,True,[],[],"{
  ""UGProposer_delegated"": 1,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 0,
  ""TGReceiver_delegated"": 1,
  ""PD_delegated"": 1,
  ""SH_delegated"": 0,
  ""C_delegated"": 0,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": null,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": null,
      ""PD_decision"": null,
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 3, 'TGReceiver_decision': None, 'TGSender_decision': 'YES', 'PD_decision': None, 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",236,236,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,1.0,0.0,0.0,1.0,1.0,0.0,0.0
multi_game_llm_fvk2c__2540,True,[],[],"{
  ""UGProposer_delegated"": 1,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 1,
  ""TGReceiver_delegated"": 0,
  ""PD_delegated"": 0,
  ""SH_delegated"": 1,
  ""C_delegated"": 0,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": null,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": null,
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": null,
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 1, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 1, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': None, 'PD_decision': 'A', 'SH_decision': None, 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",2540,2540,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,1.0,0.0,1.0,0.0,0.0,1.0,0.0
multi_game_llm_fvk2c__2590,True,[],[],"{
  ""UGProposer_delegated"": 1,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 0,
  ""TGReceiver_delegated"": 1,
  ""PD_delegated"": 0,
  ""SH_delegated"": 0,
  ""C_delegated"": 0,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": null,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": null,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 1, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 3, 'TGReceiver_decision': None, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",2590,2590,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,1.0,0.0,0.0,1.0,0.0,0.0,0.0
multi_game_llm_fvk2c__2727,True,[],[],"{
  ""UGProposer_delegated"": 1,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 0,
  ""TGReceiver_delegated"": 1,
  ""PD_delegated"": 1,
  ""SH_delegated"": 1,
  ""C_delegated"": 0,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": null,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": null,
      ""PD_decision"": null,
      ""SH_decision"": null,
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""B"",
      ""SH_decision"": ""Y"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 1, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 3, 'TGReceiver_decision': None, 'TGSender_decision': 'YES', 'PD_decision': None, 'SH_decision': None, 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}]}",2727,2727,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,1.0,0.0,0.0,1.0,1.0,1.0,0.0
multi_game_llm_fvk2c__2761,True,[],[],"{
  ""UGProposer_delegated"": 1,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 0,
  ""TGReceiver_delegated"": 1,
  ""PD_delegated"": 1,
  ""SH_delegated"": 1,
  ""C_delegated"": 1,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": null,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": null,
      ""PD_decision"": null,
      ""SH_decision"": null,
      ""C_decision"": null
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 1, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 3, 'TGReceiver_decision': None, 'TGSender_decision': 'YES', 'PD_decision': None, 'SH_decision': None, 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",2761,2761,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,1.0,0.0,0.0,1.0,1.0,1.0,1.0
multi_game_llm_fvk2c__2802,True,[],[],"{
  ""UGProposer_delegated"": 1,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 0,
  ""TGReceiver_delegated"": 1,
  ""PD_delegated"": 0,
  ""SH_delegated"": 0,
  ""C_delegated"": 0,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": null,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": null,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 1, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 3, 'TGReceiver_decision': None, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",2802,2802,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,1.0,0.0,0.0,1.0,0.0,0.0,0.0
multi_game_llm_fvk2c__2835,True,[],[],"{
  ""UGProposer_delegated"": 1,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 0,
  ""TGReceiver_delegated"": 1,
  ""PD_delegated"": 1,
  ""SH_delegated"": 0,
  ""C_delegated"": 0,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": null,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": null,
      ""PD_decision"": null,
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 3, 'TGReceiver_decision': None, 'TGSender_decision': 'YES', 'PD_decision': None, 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",2835,2835,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,1.0,0.0,0.0,1.0,1.0,0.0,0.0
multi_game_llm_fvk2c__288,True,[],[],"{
  ""UGProposer_delegated"": 1,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 1,
  ""TGReceiver_delegated"": 0,
  ""PD_delegated"": 1,
  ""SH_delegated"": 0,
  ""C_delegated"": 1,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": null,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": null,
      ""TGReceiver_decision"": 3,
      ""PD_decision"": null,
      ""SH_decision"": ""X"",
      ""C_decision"": null
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 1, 'TGReceiver_delegated': 0, 'PD_delegated': 1, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': None, 'PD_decision': None, 'SH_decision': 'X', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",288,288,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,1.0,0.0,1.0,0.0,1.0,0.0,1.0
multi_game_llm_fvk2c__296,True,[],[],"{
  ""UGProposer_delegated"": 0,
  ""UGResponder_delegated"": 0,
  ""TGSender_delegated"": 1,
  ""TGReceiver_delegated"": 1,
  ""PD_delegated"": 1,
  ""SH_delegated"": 1,
  ""C_delegated"": 0,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": null,
      ""TGReceiver_decision"": null,
      ""PD_decision"": null,
      ""SH_decision"": null,
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""Opaque"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 1, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 1, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': None, 'TGSender_decision': None, 'PD_decision': None, 'SH_decision': None, 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'Opaque', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",296,296,ODU,baseline,gpt-5-mini,ODU,OpaqueDelegation,0,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]",generated,0.0,0.0,1.0,1.0,1.0,1.0,0.0
