custom_id,persona_pid,persona_source,source_dataset,source_row_idx,uuid,persona_chars,raw_profile_chars,profile_sha1,raw_profile_sha1,age,sex,marital_status,education_level,bachelors_field,occupation,city,state,country,game_id,treatment_name,config_id,num_rounds,players,model,top_k
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_HmA52oSS75D5Z2W8a__p001__g039,nemotron_9c3d91aa5e61,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,905035,9c3d91aa5e6141f6b452301074083b3e,4907,5101,c5859ef1d18d6e29cc975f3dfc5a12e61da33c8d,6342ba09e47337cd678018b3909a05f366567cea,38,Female,married_present,bachelors,arts_humanities,news_analyst_reporter_or_journalist,Twinsburg,OH,USA,HmA52oSS75D5Z2W8a,VALIDATION_9_C,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_9c3d91aa5e61__game_6pQRuemJv5faRcZft__p001__g040,nemotron_9c3d91aa5e61,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,905035,9c3d91aa5e6141f6b452301074083b3e,4907,5101,c5859ef1d18d6e29cc975f3dfc5a12e61da33c8d,6342ba09e47337cd678018b3909a05f366567cea,38,Female,married_present,bachelors,arts_humanities,news_analyst_reporter_or_journalist,Twinsburg,OH,USA,6pQRuemJv5faRcZft,VALIDATION_9_T,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_5mhtM66ewYHNxSp4q__p002__g001,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_2TquMDieEiixty8AN__p002__g002,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,2TquMDieEiixty8AN,VALIDATION_0_T,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_65crAkEscRbHNJXbW__p002__g003,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,65crAkEscRbHNJXbW,VALIDATION_10_C,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_3EG5RaDj4z7hkT2JD__p002__g004,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_PmcxhmDRj2tN3cECC__p002__g005,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_925LF9k9CXpz8KjQm__p002__g006,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,925LF9k9CXpz8KjQm,VALIDATION_11_T,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_ASQtYBWx6cGN27KxL__p002__g007,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_DYFJDsdGg8bppBJ7P__p002__g008,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_CbDvrXGkphmfGtH3G__p002__g009,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,CbDvrXGkphmfGtH3G,VALIDATION_13_C,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_FvbM5EM5aB5pcjLpA__p002__g010,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_C5Cd8Yq5dDbdycXKB__p002__g011,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_AyQkFs97hRTki5zWR__p002__g012,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,AyQkFs97hRTki5zWR,VALIDATION_14_T,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_7oRFMBwqmesGX7t3H__p002__g013,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,7oRFMBwqmesGX7t3H,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_fMhhGrfpZH9ign2AK__p002__g014,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_i7C4Y4NiesraiSwwb__p002__g015,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_7tfDsTHHnxsgrhE3d__p002__g016,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_r7Bk7fEwX3HSRrXMZ__p002__g017,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_7FQezekfKk3zctLN8__p002__g018,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_2khRAszouj8vP8ZfP__p002__g019,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_CoHyYysb84APn5gDE__p002__g020,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_2KKC9nMd8nRXfgH5G__p002__g021,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_PrfKWppTZdvPhe4oN__p002__g022,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_6Pxb9DsQpyk22cJNr__p002__g023,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_Fm7uYc98E2b6kcoDE__p002__g024,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_9oyspxPncwXdAkruR__p002__g025,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_2TDnnb4wn9rwy3CYZ__p002__g026,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_7ywewvEuctuz4Rq8j__p002__g027,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_AJ4ikZuWJeJcEXhgZ__p002__g028,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_3v9ji6wNY7sXHe8cM__p002__g029,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_8GneB6qmtDLSnbcJT__p002__g030,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_6sSM4xSyZQkaxyHav__p002__g031,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_3EQGxadfbmAKaACgZ__p002__g032,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_Aj2G7CTuhLZ7Z2SPK__p002__g033,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_FAuuG8S2iw8wkGRnA__p002__g034,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_SFohXkBYvScM7Y7rC__p002__g035,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_5R7YRmti4R5GiJKpi__p002__g036,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_6BxRfLcBtXYodAS8h__p002__g037,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_c36692df108d__game_7Y6PBvgZNqtriKzaZ__p002__g038,nemotron_c36692df108d,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,993869,c36692df108d4dba91d394639064ccd1,6641,6831,4849d357c9affb5a23cef016ce9ddb2c9ef7fa28,a860c861262ffd0fb2dcde802eeb4978f8eed763,36,Female,married_present,bachelors,arts_humanities,purchasing_agent,Phoenix,AZ,USA,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
