sample_index,scenario_index,sample_within_scenario,custom_id,source_custom_id,response_id,extended_session_id,user_id,scenario_order,scenario_hash,global_count,left_action,right_action,option_a_screen_side,option_b_screen_side,option_a_action,option_b_action,gold_choice,gold_action,user_country3,user_country3_raw_full_file,review_age,review_education,review_gender,review_income,review_political,review_religious,scenario_type,scenario_type_strict,attribute_level,pedped,input_char_count,estimated_input_tokens_4_chars_per_token,estimated_input_tokens_3_5_chars_per_token,prompt,source_run_name,prompt_version,temperature_included
81,17,1,mm_individual_demo_017_01_ab_wvsw6covered168,mm_individual_demo_017_01_ab,53tWKDMXnYxR4LQZP,2044519293_5065845014443053.0,5065845014443050,4,09d1fe9f0da9b572a91e67f492369538,17136,swerve,stay,left,right,swerve,stay,A,swerve,JPN,JPN,55,bachelor,male,50000,0.5,0.5,Age,Age,Old,0,788,197,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 55
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve into a concrete barrier. The following passengers die: 1 man.
(B) Continue ahead through the crossing. The following pedestrians die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
82,17,2,mm_individual_demo_017_02_ab_wvsw6covered168,mm_individual_demo_017_02_ab,8ywKGEKQivAgyT3fF,-2098931661_4785005052591013.0,4785005052591010,13,09d1fe9f0da9b572a91e67f492369538,17136,stay,swerve,left,right,stay,swerve,B,swerve,RUS,RUS,28,bachelor,female,under5000,0.49,0,Age,Age,Old,0,787,197,225,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 28
Gender: Female
Education: Bachelor degree
Annual income: Under $5,000
Political views: 0.49 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: RUS

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly man.
(B) Swerve into a concrete barrier. The following passengers die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
83,17,3,mm_individual_demo_017_03_ab_wvsw6covered168,mm_individual_demo_017_03_ab,A4XeEvvsDmAzqrSw4,-202333709_6685243629029911.0,6685243629029910,3,09d1fe9f0da9b572a91e67f492369538,17136,swerve,stay,left,right,swerve,stay,A,swerve,USA,USA,24,bachelor,male,5000,0.59,0.72,Age,Age,Old,0,787,197,225,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 24
Gender: Male
Education: Bachelor degree
Annual income: $5,000-$10,000
Political views: 0.59 on a conservative (0) to progressive (1) scale
Religiosity: 0.72 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve into a concrete barrier. The following passengers die: 1 man.
(B) Continue ahead through the crossing. The following pedestrians die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
85,17,5,mm_individual_demo_017_05_ab_wvsw6covered168,mm_individual_demo_017_05_ab,yRyZxoD8D8zLgEgY8,157940337_6650947706330903.0,6650947706330900,2,09d1fe9f0da9b572a91e67f492369538,17136,stay,swerve,left,right,stay,swerve,B,swerve,JPN,JPN,43,bachelor,male,50000,0.28,0,Age,Age,Old,0,788,197,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 43
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.28 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly man.
(B) Swerve into a concrete barrier. The following passengers die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
86,18,1,mm_individual_demo_018_01_ab_wvsw6covered168,mm_individual_demo_018_01_ab,3QSt7tJyWEwyurQrT,1589985072_7564739510210343.0,7564739510210340,5,77a76c25e1470b915257b9dc879cda26,17132,stay,swerve,left,right,stay,swerve,A,stay,ESP,ESP,39,graduate,male,35000,0.5,0.5,Age,Age,Young,1,851,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 39
Gender: Male
Education: Graduate degree
Annual income: $35,001-$50,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: ESP

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 woman crossing on a red light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly woman crossing on a green light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
88,18,3,mm_individual_demo_018_03_ab_wvsw6covered168,mm_individual_demo_018_03_ab,sL4C5t2Zeu6sD56dc,916906793_6047230056112887.0,6047230056112890,6,77a76c25e1470b915257b9dc879cda26,17132,stay,swerve,left,right,stay,swerve,A,stay,BRA,BRA,44,graduate,male,50000,0.5,0.5,Age,Age,Young,1,851,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 44
Gender: Male
Education: Graduate degree
Annual income: $50,001-$80,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 woman crossing on a red light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly woman crossing on a green light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
89,18,4,mm_individual_demo_018_04_ab_wvsw6covered168,mm_individual_demo_018_04_ab,zp269sseq8NoescCi,673275731_4319794807179091.0,4319794807179090,11,77a76c25e1470b915257b9dc879cda26,17132,swerve,stay,left,right,swerve,stay,B,stay,RUS,RUS,23,bachelor,male,10000,0.5,0,Age,Age,Young,1,851,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 23
Gender: Male
Education: Bachelor degree
Annual income: $10,001-$15,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: RUS

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly woman crossing on a green light.
(B) Continue ahead through the crossing. The following pedestrians die: 1 woman crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
95,19,5,mm_individual_demo_019_05_ab_wvsw6covered168,mm_individual_demo_019_05_ab,r8t3ysGzMKynjzEMj,455859254_5335165578621477.0,5335165578621480,9,f7a0546a2fa54119593dec3e4406e135,17106,stay,swerve,left,right,stay,swerve,A,stay,DEU,DEU,25,college,male,10000,0.5,0.12,Age,Age,Young,1,848,212,243,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 25
Gender: Male
Education: Attended college
Annual income: $10,001-$15,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.12 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a red light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly man crossing on a green light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
96,20,1,mm_individual_demo_020_01_ab_wvsw6covered168,mm_individual_demo_020_01_ab,eotapRHLLhKGdsbRz,-1485419488_7733860148945673.0,7733860148945670,5,2925106b8d39a2daf4ac9515d7e6302a,17101,swerve,stay,left,right,swerve,stay,A,swerve,USA,USA,26,bachelor,male,50000,0.86,0,Fitness,Fitness,Fat,0,789,198,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 26
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.86 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve into a concrete barrier. The following passengers die: 1 male athlete.
(B) Continue ahead through the crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
98,20,3,mm_individual_demo_020_03_ab_wvsw6covered168,mm_individual_demo_020_03_ab,ttbB4ZfGHbvscp5tz,-1331010988_3676347422461390.0,3676347422461390,11,2925106b8d39a2daf4ac9515d7e6302a,17101,swerve,stay,left,right,swerve,stay,B,stay,AUS,AUS,32,bachelor,male,50000,0,1,Fitness,Fitness,Fat,0,789,198,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 32
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 1.00 on a not religious (0) to very religious (1) scale
Country: AUS

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve into a concrete barrier. The following passengers die: 1 male athlete.
(B) Continue ahead through the crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
100,20,5,mm_individual_demo_020_05_ab_wvsw6covered168,mm_individual_demo_020_05_ab,wKEbyzrKhDFoRSGvq,869534399_5602726619922658.0,5602726619922660,9,2925106b8d39a2daf4ac9515d7e6302a,17101,stay,swerve,left,right,stay,swerve,A,stay,UKR,UKR,25,bachelor,male,50000,0.5,0,Fitness,Fitness,Fat,0,789,198,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 25
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: UKR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man.
(B) Swerve into a concrete barrier. The following passengers die: 1 male athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
101,21,1,mm_individual_demo_021_01_ab_wvsw6covered168,mm_individual_demo_021_01_ab,ApZcvbkgxNazgmDFj,-1781486861_1258323368202680.0,1258323368202680,8,dc392be2ef2f0e0306cf39324f2f372f,17062,stay,swerve,left,right,stay,swerve,B,swerve,ESP,ESP,26,graduate,male,15000,0.69,0,Age,Age,Old,1,851,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 26
Gender: Male
Education: Graduate degree
Annual income: $15,001-$25,000
Political views: 0.69 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: ESP

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman crossing on a red light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman crossing on a green light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
106,22,1,mm_individual_demo_022_01_ab_wvsw6covered168,mm_individual_demo_022_01_ab,2jKFztpJSM4PyMF4d,1274502671_200789842449498.0,200789842449498,6,2f2c7f336ec11a8cefc39f15069c4fd5,17047,swerve,stay,left,right,swerve,stay,B,stay,BRA,BRA,20,college,male,5000,1,0.5,Fitness,Fitness,Fat,1,848,212,243,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 20
Gender: Male
Education: Attended college
Annual income: $5,000-$10,000
Political views: 1.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 male athlete crossing on a green light.
(B) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
