custom_id,player_id,player_mean_contribution_rate,player_mean_normalized_payoff,player_contribution_volatility,player_punish_round_rate,player_reward_round_rate,observed_rounds,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_rounds,twin_pid,seat_index,message_count,player_message_rate,behavioral_stability,communication_coordination,conditional_cooperation,cooperation_orientation,exploitation_caution,generosity_without_return,norm_enforcement,model_name
trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,kTTEskg7ts2JTBdmX,0.0,0.4375,0.0,0.0,0.0,6,kkGkkWk4kCvb4t5fK,VALIDATION_0_C,True,False,False,6,1000,6,1,0.16666666666666666,0.39,0.67,0.36,0.39,0.24,0.41,0.23,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,mmfBKqmMFbKMQvy8N,0.0,0.4375,0.0,0.0,0.0,6,kkGkkWk4kCvb4t5fK,VALIDATION_0_C,True,False,False,6,784,7,0,0.0,0.41,0.56,0.48,0.42,0.56,0.43,0.35,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,qeFsBNg3q2gyNa9wJ,0.5,0.3413461538461538,0.5,0.0,0.0,6,kkGkkWk4kCvb4t5fK,VALIDATION_0_C,True,False,False,6,147,8,3,0.5,0.88,0.64,0.46,0.62,0.75,0.46,0.56,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,tGPcahyGoqmJNQn67,1.0,0.24519230769230763,0.0,0.0,0.0,6,kkGkkWk4kCvb4t5fK,VALIDATION_0_C,True,False,False,6,1969,9,5,0.8333333333333334,0.68,0.68,0.42,0.77,0.46,0.7,0.13,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__kkGkkWk4kCvb4t5fK__k0__rep1,zL3zyqWGnbjKjhGzK,0.3333333333333333,0.3733974358974359,0.47140452079103173,0.0,0.0,6,kkGkkWk4kCvb4t5fK,VALIDATION_0_C,True,False,False,6,1228,10,1,0.16666666666666666,0.46,0.54,0.4,0.61,0.39,0.6,0.21,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,BNSL6zcmsfPZhFZFb,1.0,0.6025641025641025,0.0,0.0,0.0,6,pYDEzMS4KKQzGsFQW,VALIDATION_0_C,True,False,False,6,239,1,2,0.3333333333333333,0.78,0.64,0.57,0.74,0.55,0.6,0.32,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,DJFZPQ2hS37hmhr6y,0.6666666666666666,0.6666666666666666,0.4714045207910317,0.0,0.0,6,pYDEzMS4KKQzGsFQW,VALIDATION_0_C,True,False,False,6,795,2,3,0.5,0.7,0.63,0.41,0.53,0.61,0.48,0.38,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,NsMceDqD7ThtSzZcN,0.6666666666666666,0.6666666666666666,0.4714045207910317,0.0,0.0,6,pYDEzMS4KKQzGsFQW,VALIDATION_0_C,True,False,False,6,579,3,2,0.3333333333333333,0.38,0.6,0.41,0.6,0.59,0.56,0.32,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,ZXb4Rkje5NeTL89Rk,1.0,0.6025641025641025,0.0,0.0,0.0,6,pYDEzMS4KKQzGsFQW,VALIDATION_0_C,True,False,False,6,2028,4,1,0.16666666666666666,0.93,0.7,0.41,0.68,0.51,0.59,0.21,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,cEcKDNbsTnGMKeemv,0.0,0.7948717948717948,0.0,0.0,0.0,6,pYDEzMS4KKQzGsFQW,VALIDATION_0_C,True,False,False,6,7,5,3,0.5,0.36,0.8,0.28,0.45,0.64,0.29,0.18,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,nHeK9HBrvTgrvGjgu,1.0,0.6025641025641025,0.0,0.0,0.0,6,pYDEzMS4KKQzGsFQW,VALIDATION_0_C,True,False,False,6,564,6,8,1.3333333333333333,0.81,0.78,0.5,0.84,0.44,0.81,0.14,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,ne9Tit43dzfJKEvgL,0.5,0.6987179487179488,0.5,0.0,0.0,6,pYDEzMS4KKQzGsFQW,VALIDATION_0_C,True,False,False,6,2009,7,2,0.3333333333333333,0.54,0.51,0.37,0.62,0.45,0.54,0.34,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,orrrpPsjaCxJiuL2D,0.8333333333333334,0.6346153846153847,0.37267799624996495,0.0,0.0,6,pYDEzMS4KKQzGsFQW,VALIDATION_0_C,True,False,False,6,747,8,1,0.16666666666666666,0.5,0.48,0.39,0.54,0.54,0.44,0.35,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,pzFWWwATjRXDpzhkc,0.0,0.7948717948717948,0.0,0.0,0.0,6,pYDEzMS4KKQzGsFQW,VALIDATION_0_C,True,False,False,6,419,9,1,0.16666666666666666,0.67,0.52,0.35,0.5,0.46,0.37,0.23,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__pYDEzMS4KKQzGsFQW__k0__rep1,yyiWWK6nRdsiW2nJE,1.0,0.6025641025641025,0.0,0.0,0.0,6,pYDEzMS4KKQzGsFQW,VALIDATION_0_C,True,False,False,6,1735,10,1,0.16666666666666666,0.79,0.68,0.59,0.94,0.26,0.96,0.31,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,5YP4TpAaK4FMYSEFP,1.0,0.8413461538461539,0.0,0.0,0.0,6,tjEFcmYxtEBx3PZzY,VALIDATION_0_C,True,False,False,6,1667,1,5,0.8333333333333334,0.59,0.56,0.56,0.73,0.59,0.67,0.54,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,Hg8oTsFh9hT4S4fZS,1.0,0.8413461538461539,0.0,0.0,0.0,6,tjEFcmYxtEBx3PZzY,VALIDATION_0_C,True,False,False,6,1716,2,4,0.6666666666666666,0.79,0.82,0.47,0.69,0.53,0.61,0.36,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,RPSGbrssgKAGR3bho,0.3333333333333333,0.9695512820512819,0.47140452079103173,0.0,0.0,6,tjEFcmYxtEBx3PZzY,VALIDATION_0_C,True,False,False,6,1552,3,4,0.6666666666666666,0.47,0.45,0.38,0.62,0.5,0.59,0.31,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,S35AdBFtRF6CwCCou,1.0,0.8413461538461539,0.0,0.0,0.0,6,tjEFcmYxtEBx3PZzY,VALIDATION_0_C,True,False,False,6,1261,4,0,0.0,0.86,0.75,0.61,0.79,0.61,0.7,0.56,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,TajGLegGW36wttP6e,1.0,0.8413461538461539,0.0,0.0,0.0,6,tjEFcmYxtEBx3PZzY,VALIDATION_0_C,True,False,False,6,1037,5,0,0.0,0.58,0.72,0.48,0.78,0.33,0.77,0.4,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,bdmsHwqtyocNb7Nes,0.3333333333333333,0.9695512820512819,0.4714045207910317,0.0,0.0,6,tjEFcmYxtEBx3PZzY,VALIDATION_0_C,True,False,False,6,1659,6,4,0.6666666666666666,0.39,0.43,0.36,0.5,0.5,0.47,0.19,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,oN2JJTwhc73WiBB7p,1.0,0.8413461538461539,0.0,0.0,0.0,6,tjEFcmYxtEBx3PZzY,VALIDATION_0_C,True,False,False,6,1657,7,0,0.0,0.8,0.66,0.35,0.68,0.25,0.73,0.08,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,qrdJ4CBHj29KxuGYo,1.0,0.8413461538461539,0.0,0.0,0.0,6,tjEFcmYxtEBx3PZzY,VALIDATION_0_C,True,False,False,6,761,8,6,1.0,0.5,0.82,0.43,0.55,0.59,0.47,0.25,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,rAAxHKkKgoetHtKvv,1.0,0.8413461538461539,0.0,0.0,0.0,6,tjEFcmYxtEBx3PZzY,VALIDATION_0_C,True,False,False,6,1972,9,0,0.0,0.67,0.55,0.49,0.64,0.46,0.62,0.48,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_C__tjEFcmYxtEBx3PZzY__k0__rep1,smwnrXFYbzGstBTLs,1.0,0.8413461538461539,0.0,0.0,0.0,6,tjEFcmYxtEBx3PZzY,VALIDATION_0_C,True,False,False,6,915,10,1,0.16666666666666666,0.48,0.49,0.49,0.69,0.33,0.74,0.46,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,2AbqxroirFM7Jt5HN,1.0,0.842948717948718,0.0,0.0,0.0,6,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,6,631,1,3,0.5,0.38,0.73,0.44,0.74,0.49,0.62,0.29,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,FLc4PQJ7mZajWX8sg,1.0,0.842948717948718,0.0,0.0,0.0,6,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,6,1313,2,0,0.0,0.7,0.76,0.46,0.73,0.47,0.69,0.23,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,H3ePB669eodv3moo5,1.0,0.842948717948718,0.0,0.0,0.0,6,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,6,52,3,0,0.0,0.86,0.56,0.4,0.73,0.28,0.77,0.32,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,Mii6JrTCG6vy79HQX,1.0,0.8397435897435898,0.0,0.16666666666666666,0.0,6,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,6,43,4,1,0.16666666666666666,0.54,0.54,0.53,0.57,0.56,0.47,0.54,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,TPGEpbJSvyJj6iK6X,1.0,0.842948717948718,0.0,0.0,0.0,6,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,6,969,5,0,0.0,0.91,0.53,0.36,0.48,0.6,0.44,0.33,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,ZeAKQiyLhL7mKBScm,0.5,0.9166666666666666,0.5,0.0,0.0,6,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,6,1285,6,4,0.6666666666666666,0.48,0.51,0.37,0.42,0.5,0.4,0.25,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,miemBbMNhTAgjuqMS,1.0,0.842948717948718,0.0,0.0,0.0,6,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,6,1770,7,0,0.0,0.76,0.56,0.43,0.69,0.31,0.69,0.29,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,uFKsLigGBDn7pTHRf,1.0,0.7916666666666666,0.0,0.8333333333333334,0.0,6,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,6,1896,8,5,0.8333333333333334,0.42,0.6,0.56,0.59,0.63,0.54,0.65,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,x8hcTZPp6hJAxsk2K,0.3333333333333333,0.9294871794871794,0.47140452079103173,0.16666666666666666,0.0,6,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,6,315,9,3,0.5,0.31,0.73,0.29,0.34,0.62,0.24,0.22,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__24hqfcDGXxLrMr7JY__k0__rep1,zwyvTeMgE46i7sp95,0.8333333333333334,0.858974358974359,0.37267799624996495,0.6666666666666666,0.0,6,24hqfcDGXxLrMr7JY,VALIDATION_0_T,True,True,False,6,629,10,0,0.0,0.18,0.61,0.56,0.61,0.64,0.57,0.64,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,6tbNiFiZzqLpSvgZr,0.6666666666666666,0.844551282051282,0.4714045207910317,0.3333333333333333,0.0,6,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,6,1029,1,1,0.16666666666666666,0.6,0.59,0.59,0.61,0.62,0.54,0.58,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,8ayFyQdydMbrHxvrD,1.0,0.7836538461538461,0.0,1.0,0.0,6,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,6,1223,2,4,0.6666666666666666,0.64,0.8,0.64,0.62,0.67,0.55,0.52,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,GQXytBhGqhmgorAJC,1.0,0.796474358974359,0.0,0.3333333333333333,0.0,6,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,6,1416,3,1,0.16666666666666666,0.91,0.69,0.43,0.57,0.45,0.46,0.41,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,K4y7astNdqPoSemHj,0.5,0.8701923076923076,0.5,0.16666666666666666,0.0,6,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,6,840,4,1,0.16666666666666666,0.51,0.53,0.52,0.47,0.7,0.38,0.48,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,NES2hRcrFR3xcKBFq,1.0,0.7900641025641025,0.0,0.6666666666666666,0.0,6,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,6,1292,5,0,0.0,0.58,0.69,0.51,0.68,0.54,0.56,0.46,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,SN89FpC22kLPqGYGb,1.0,0.8028846153846154,0.0,0.0,0.0,6,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,6,680,6,3,0.5,0.86,0.95,0.41,0.58,0.62,0.43,0.28,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,bg36hLWibJppshrmZ,1.0,0.7868589743589745,0.0,0.8333333333333334,0.0,6,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,6,1208,7,1,0.16666666666666666,0.82,0.89,0.78,0.65,0.43,0.54,0.51,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,mDcBxMSktyJAtkhea,0.5,0.8798076923076922,0.5,0.0,0.0,6,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,6,535,8,2,0.3333333333333333,0.31,0.83,0.4,0.49,0.56,0.37,0.15,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,nuXbEZZxx6ZrmiXDy,1.0,0.7932692307692308,0.0,0.5,0.0,6,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,6,28,9,3,0.5,0.68,0.61,0.41,0.66,0.42,0.66,0.24,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__2TquMDieEiixty8AN__k0__rep1,xsnn2sRhDBFmR9Dg7,0.6666666666666666,0.8477564102564102,0.4714045207910317,0.16666666666666666,0.0,6,2TquMDieEiixty8AN,VALIDATION_0_T,True,True,False,6,1973,10,3,0.5,0.53,0.48,0.38,0.54,0.55,0.47,0.41,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,8ymcuCXDafnd3YjiQ,0.5,0.7932692307692308,0.5,0.3333333333333333,0.0,6,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,6,1994,1,4,0.6666666666666666,0.86,0.57,0.48,0.4,0.81,0.26,0.75,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,PfveAzz5hWANMbShx,0.8333333333333334,0.7323717948717948,0.37267799624996495,0.6666666666666666,0.0,6,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,6,695,2,4,0.6666666666666666,0.61,0.6,0.47,0.48,0.72,0.4,0.45,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,QvrRYsSCeWoCE5ZPQ,0.8333333333333334,0.7548076923076922,0.37267799624996495,0.0,0.0,6,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,6,1588,3,0,0.0,0.41,0.69,0.37,0.58,0.3,0.52,0.12,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,SBKsviZqv5xhAkqEi,0.3333333333333333,0.8413461538461537,0.47140452079103173,0.0,0.0,6,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,6,523,4,0,0.0,0.87,0.59,0.45,0.54,0.76,0.33,0.43,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,Wz7m7Yj3zSLfXEshw,0.3333333333333333,0.8317307692307692,0.47140452079103173,0.0,0.0,6,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,6,228,5,1,0.16666666666666666,0.8,0.75,0.27,0.53,0.77,0.42,0.39,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,a6nurrjXrW9NBoDyT,1.0,0.719551282051282,0.0,0.16666666666666666,0.0,6,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,6,1195,6,5,0.8333333333333334,0.54,0.66,0.4,0.76,0.2,0.77,0.15,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,dybuWDb6gffRKPfE9,1.0,0.7163461538461539,0.0,0.3333333333333333,0.0,6,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,6,1448,7,2,0.3333333333333333,0.66,0.5,0.5,0.58,0.44,0.63,0.42,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,qNkrk9ws3jHJHAhTz,1.0,0.7227564102564102,0.0,0.0,0.0,6,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,6,1329,8,1,0.16666666666666666,0.51,0.63,0.49,0.6,0.56,0.52,0.35,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,rN4bHYMfdTdg9PBHL,1.0,0.7067307692307693,0.0,0.8333333333333334,0.0,6,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,6,1275,9,2,0.3333333333333333,0.84,0.69,0.45,0.49,0.4,0.49,0.39,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__5bJPLPSiwHm63WZS4__k0__rep1,s4v5G9t2pCF4gYDkY,0.8333333333333334,0.7548076923076922,0.37267799624996495,0.0,0.0,6,5bJPLPSiwHm63WZS4,VALIDATION_0_T,True,True,False,6,1305,10,0,0.0,0.45,0.71,0.38,0.53,0.55,0.48,0.17,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,6LWpy4tWrEFLJExZ8,1.0,0.8717948717948718,0.0,0.3333333333333333,0.0,6,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,6,856,1,4,0.6666666666666666,0.79,0.67,0.45,0.7,0.65,0.56,0.4,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,6kC4cCnN5WiqxEvNu,1.0,0.8814102564102564,0.0,0.0,0.0,6,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,6,747,2,1,0.16666666666666666,0.5,0.48,0.39,0.54,0.54,0.44,0.35,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,C2kxcyTr8uJWxuexe,0.6666666666666666,0.9102564102564102,0.4714045207910317,0.16666666666666666,0.0,6,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,6,776,3,4,0.6666666666666666,0.59,0.35,0.28,0.39,0.63,0.31,0.28,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,JXjHYoPT8LYGgSthQ,0.3333333333333333,0.9903846153846153,0.47140452079103173,0.16666666666666666,0.0,6,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,6,936,4,2,0.3333333333333333,0.61,0.6,0.4,0.38,0.78,0.37,0.6,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,Tv3nod3Bk6KmoSXpn,1.0,0.8717948717948718,0.0,0.3333333333333333,0.0,6,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,6,2042,5,3,0.5,0.6,0.41,0.46,0.67,0.5,0.64,0.41,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,a4zhTfHv6daWBF7S5,1.0,0.8717948717948718,0.0,0.3333333333333333,0.0,6,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,6,464,6,3,0.5,0.5,0.56,0.48,0.64,0.58,0.55,0.49,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,hBLK4C6bLYryBugnk,1.0,0.8814102564102564,0.0,0.0,0.0,6,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,6,1069,7,0,0.0,0.45,0.59,0.59,0.67,0.59,0.57,0.42,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,jW3pvcdofAR6fp6Dh,1.0,0.8685897435897436,0.0,0.5,0.0,6,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,6,1958,8,4,0.6666666666666666,0.92,0.8,0.54,0.76,0.51,0.62,0.35,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,jvBTL2hhfWW5xpKcp,1.0,0.8685897435897436,0.0,0.5,0.0,6,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,6,1487,9,2,0.3333333333333333,0.68,0.69,0.51,0.61,0.58,0.46,0.35,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__9aygFvfvCRquDLWYn__k0__rep1,yaB32vnAN7jnHRuRQ,1.0,0.8814102564102564,0.0,0.0,0.0,6,9aygFvfvCRquDLWYn,VALIDATION_0_T,True,True,False,6,917,10,3,0.5,0.52,0.43,0.33,0.63,0.34,0.62,0.17,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,B4bdYxNJuAEvqqFN6,1.0,0.5833333333333334,0.0,0.0,0.0,6,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,6,1365,1,3,0.5,0.74,0.72,0.45,0.76,0.38,0.72,0.29,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,NKoBSzXXpvnfWkjXS,0.5,0.6666666666666666,0.5,0.0,0.0,6,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,6,2038,2,5,0.8333333333333334,0.59,0.72,0.46,0.59,0.47,0.43,0.32,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,RY9EfrE84pdFysv2D,0.0,0.7692307692307692,0.0,0.0,0.0,6,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,6,1181,3,2,0.3333333333333333,0.72,0.31,0.34,0.41,0.71,0.28,0.31,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,aA5z7AHvpavhqQ4dn,0.3333333333333333,0.7051282051282052,0.47140452079103173,0.0,0.0,6,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,6,587,4,2,0.3333333333333333,0.87,0.33,0.36,0.3,0.73,0.27,0.37,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,avTHubHpdEL7gnrHY,0.16666666666666666,0.7211538461538461,0.37267799624996495,0.16666666666666666,0.0,6,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,6,2039,5,3,0.5,0.99,0.51,0.37,0.56,0.71,0.35,0.27,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,cXgubvk9DJijeGXN7,1.0,0.5833333333333334,0.0,0.0,0.0,6,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,6,990,6,2,0.3333333333333333,0.47,0.49,0.46,0.67,0.33,0.71,0.38,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,fkzcxajMKKixRG2kP,1.0,0.5833333333333334,0.0,0.0,0.0,6,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,6,1367,7,1,0.16666666666666666,0.42,0.59,0.5,0.72,0.59,0.62,0.26,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,mxJeMkYzjTJuHwMBz,0.6666666666666666,0.6474358974358975,0.4714045207910317,0.0,0.0,6,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,6,1781,8,0,0.0,0.53,0.54,0.45,0.56,0.55,0.52,0.44,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,pPqzyHv5Jyhq9FGST,1.0,0.5608974358974359,0.0,0.6666666666666666,0.0,6,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,6,1380,9,4,0.6666666666666666,0.76,0.8,0.48,0.6,0.61,0.52,0.43,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_0_T__RGrXtztJwJyh5AzfS__k0__rep1,sjtEH4XPavmRPwCXi,0.8333333333333334,0.5897435897435898,0.37267799624996495,0.6666666666666666,0.0,6,RGrXtztJwJyh5AzfS,VALIDATION_0_T,True,True,False,6,1160,10,5,0.8333333333333334,0.55,0.49,0.61,0.65,0.55,0.61,0.62,gpt-5-mini twin
