custom_id,record_id,unit_id,treatment_name,TreatmentCode,Treatment,PersonalizedTreatment,scenario,case,scenario_order,cell_name,data_source,UGProposer_delegated,UGResponder_delegated,TGSender_delegated,TGReceiver_delegated,PD_delegated,SH_delegated,C_delegated,UGProposer_decision,UGProposer_decision_nonnull,UGProposer_decision_state,UGResponder_decision,UGResponder_decision_nonnull,UGResponder_decision_state,TGSender_decision,TGSender_decision_nonnull,TGSender_decision_state,TGReceiver_decision,TGReceiver_decision_nonnull,TGReceiver_decision_state,PD_decision,PD_decision_nonnull,PD_decision_state,SH_decision,SH_decision_nonnull,SH_decision_state,C_decision,C_decision_nonnull,C_decision_state
multi_game_llm_fvk2c__767,767,767,TDP,TDP,TransparentDelegation,1,NoAISupport,AgainstAI,3,TDP__NoAISupport__AgainstAI,generated,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__857,857,857,TDP,TDP,TransparentDelegation,1,AISupport,AgainstHuman,1,TDP__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__857,857,857,TDP,TDP,TransparentDelegation,1,NoAISupport,AgainstHuman,2,TDP__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__857,857,857,TDP,TDP,TransparentDelegation,1,NoAISupport,AgainstAI,3,TDP__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__985,985,985,TDP,TDP,TransparentDelegation,1,AISupport,AgainstHuman,1,TDP__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__985,985,985,TDP,TDP,TransparentDelegation,1,NoAISupport,AgainstHuman,2,TDP__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__985,985,985,TDP,TDP,TransparentDelegation,1,NoAISupport,AgainstAI,3,TDP__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1013,1013,1013,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__1013,1013,1013,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1013,1013,1013,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1072,1072,1072,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__1072,1072,1072,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1072,1072,1072,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1100,1100,1100,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__1100,1100,1100,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1100,1100,1100,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__1179,1179,1179,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__1179,1179,1179,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1179,1179,1179,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1238,1238,1238,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__1238,1238,1238,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1238,1238,1238,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__124,124,124,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__124,124,124,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__124,124,124,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1370,1370,1370,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1370,1370,1370,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1370,1370,1370,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1454,1454,1454,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__1454,1454,1454,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1454,1454,1454,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1470,1470,1470,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,Earth,1,Earth
multi_game_llm_fvk2c__1470,1470,1470,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1470,1470,1470,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__1479,1479,1479,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__1479,1479,1479,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1479,1479,1479,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__149,149,149,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,NULL,,0,NULL,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__149,149,149,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__149,149,149,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1525,1525,1525,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__1525,1525,1525,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1525,1525,1525,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__158,158,158,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__158,158,158,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__158,158,158,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1611,1611,1611,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1611,1611,1611,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1611,1611,1611,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1802,1802,1802,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,Earth,1,Earth
multi_game_llm_fvk2c__1802,1802,1802,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1802,1802,1802,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__1805,1805,1805,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1805,1805,1805,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1805,1805,1805,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,3,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1840,1840,1840,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,Earth,1,Earth
multi_game_llm_fvk2c__1840,1840,1840,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1840,1840,1840,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__1915,1915,1915,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__1915,1915,1915,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1915,1915,1915,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2025,2025,2025,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,NULL,,0,NULL,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2025,2025,2025,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2025,2025,2025,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2036,2036,2036,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,NULL,,0,NULL,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2036,2036,2036,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2036,2036,2036,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2078,2078,2078,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__2078,2078,2078,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2078,2078,2078,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2086,2086,2086,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__2086,2086,2086,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2086,2086,2086,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2140,2140,2140,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0,NULL,,0,NULL,YES,1,YES,,0,NULL,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2140,2140,2140,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2140,2140,2140,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__2178,2178,2178,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__2178,2178,2178,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2178,2178,2178,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2241,2241,2241,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2241,2241,2241,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2241,2241,2241,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2343,2343,2343,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,Earth,1,Earth
multi_game_llm_fvk2c__2343,2343,2343,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2343,2343,2343,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
