custom_id,record_id,unit_id,treatment_name,variant,model,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players_json,chip_definitions_json,participant_chip_values_json,initial_chip_holdings_json,turn_order_json
chip_bargain__chip2_cohort_19_m8agzl_game_1,chip2__cohort_19_m8agzl__game_1,chip2__cohort_19_m8agzl__game_1,CHIP2__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 19-m8agzl,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""kangaroo-red-2064"", ""fox-green-431"", ""gorilla-red-579""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""fox-green-431"": {""RED"": 0.7, ""GREEN"": 0.5}, ""kangaroo-red-2064"": {""GREEN"": 0.5, ""RED"": 0.1}, ""gorilla-red-579"": {""GREEN"": 0.5, ""RED"": 0.4}}","{""kangaroo-red-2064"": {""RED"": 10, ""GREEN"": 10}, ""fox-green-431"": {""RED"": 10, ""GREEN"": 10}, ""gorilla-red-579"": {""RED"": 10, ""GREEN"": 10}}","[""kangaroo-red-2064"", ""fox-green-431"", ""gorilla-red-579""]"
chip_bargain__chip2_cohort_20_m8agzl_game_1,chip2__cohort_20_m8agzl__game_1,chip2__cohort_20_m8agzl__game_1,CHIP2__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 20-m8agzl,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""tiger-yellow-3019"", ""unicorn-pink-1559"", ""bat-purple-4553""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""unicorn-pink-1559"": {""GREEN"": 0.5, ""RED"": 0.8}, ""tiger-yellow-3019"": {""RED"": 0.1, ""GREEN"": 0.5}, ""bat-purple-4553"": {""RED"": 0.5, ""GREEN"": 0.5}}","{""tiger-yellow-3019"": {""RED"": 10, ""GREEN"": 10}, ""unicorn-pink-1559"": {""RED"": 10, ""GREEN"": 10}, ""bat-purple-4553"": {""RED"": 10, ""GREEN"": 10}}","[""tiger-yellow-3019"", ""unicorn-pink-1559"", ""bat-purple-4553""]"
chip_bargain__chip2_cohort_01_m7xia7_game_2_alt_profile,chip2__cohort_01_m7xia7__game_2_alt_profile,chip2__cohort_01_m7xia7__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 01-m7xia7,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p2 (n=20),"[""dog-orange-384"", ""buffalo-red-6989"", ""cat-pink-8143""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""buffalo-red-6989"": {""GREEN"": 0.5, ""RED"": 0.9}, ""cat-pink-8143"": {""RED"": 0.4, ""GREEN"": 0.5}, ""dog-orange-384"": {""RED"": 0.5, ""GREEN"": 0.5}}","{""dog-orange-384"": {""RED"": 10, ""GREEN"": 10}, ""buffalo-red-6989"": {""RED"": 10, ""GREEN"": 10}, ""cat-pink-8143"": {""RED"": 10, ""GREEN"": 10}}","[""dog-orange-384"", ""buffalo-red-6989"", ""cat-pink-8143""]"
chip_bargain__chip2_cohort_01_m8aexq_game_2_alt_profile,chip2__cohort_01_m8aexq__game_2_alt_profile,chip2__cohort_01_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 01-m8aexq,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""badger-purple-4937"", ""goose-purple-9353"", ""otter-yellow-8375""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""goose-purple-9353"": {""RED"": 0.4, ""GREEN"": 0.5}, ""badger-purple-4937"": {""RED"": 0.4, ""GREEN"": 0.5}, ""otter-yellow-8375"": {""GREEN"": 0.5, ""RED"": 0.4}}","{""badger-purple-4937"": {""RED"": 10, ""GREEN"": 10}, ""goose-purple-9353"": {""RED"": 10, ""GREEN"": 10}, ""otter-yellow-8375"": {""RED"": 10, ""GREEN"": 10}}","[""badger-purple-4937"", ""goose-purple-9353"", ""otter-yellow-8375""]"
chip_bargain__chip2_cohort_02_m7xiz2_game_2_alt_profile,chip2__cohort_02_m7xiz2__game_2_alt_profile,chip2__cohort_02_m7xiz2__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p2 (n=20),"[""badger-red-827"", ""peacock-pink-777"", ""otter-blue-1497""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""otter-blue-1497"": {""RED"": 0.4, ""GREEN"": 0.5}, ""badger-red-827"": {""GREEN"": 0.5, ""RED"": 0.2}, ""peacock-pink-777"": {""GREEN"": 0.5, ""RED"": 1.0}}","{""badger-red-827"": {""RED"": 10, ""GREEN"": 10}, ""peacock-pink-777"": {""RED"": 10, ""GREEN"": 10}, ""otter-blue-1497"": {""RED"": 10, ""GREEN"": 10}}","[""badger-red-827"", ""peacock-pink-777"", ""otter-blue-1497""]"
chip_bargain__chip2_cohort_02_m8aexq_game_2_alt_profile,chip2__cohort_02_m8aexq__game_2_alt_profile,chip2__cohort_02_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""buffalo-red-8335"", ""camel-green-9744"", ""cat-orange-7489""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""camel-green-9744"": {""GREEN"": 0.5, ""RED"": 0.8}, ""buffalo-red-8335"": {""RED"": 0.9, ""GREEN"": 0.5}, ""cat-orange-7489"": {""GREEN"": 0.5, ""RED"": 0.7}}","{""buffalo-red-8335"": {""RED"": 10, ""GREEN"": 10}, ""camel-green-9744"": {""RED"": 10, ""GREEN"": 10}, ""cat-orange-7489"": {""RED"": 10, ""GREEN"": 10}}","[""buffalo-red-8335"", ""camel-green-9744"", ""cat-orange-7489""]"
chip_bargain__chip2_cohort_03_m8aexq_game_2_alt_profile,chip2__cohort_03_m8aexq__game_2_alt_profile,chip2__cohort_03_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""peacock-purple-2249"", ""owl-orange-1045"", ""dog-purple-778""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""owl-orange-1045"": {""RED"": 0.3, ""GREEN"": 0.5}, ""peacock-purple-2249"": {""RED"": 0.4, ""GREEN"": 0.5}, ""dog-purple-778"": {""RED"": 0.2, ""GREEN"": 0.5}}","{""peacock-purple-2249"": {""RED"": 10, ""GREEN"": 10}, ""owl-orange-1045"": {""RED"": 10, ""GREEN"": 10}, ""dog-purple-778"": {""RED"": 10, ""GREEN"": 10}}","[""peacock-purple-2249"", ""owl-orange-1045"", ""dog-purple-778""]"
chip_bargain__chip2_cohort_04_m7xjm0_game_2_alt_profile,chip2__cohort_04_m7xjm0__game_2_alt_profile,chip2__cohort_04_m7xjm0__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 04-m7xjm0,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p2 (n=20),"[""ram-green-8863"", ""alligator-red-1535"", ""butterfly-green-7685""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""alligator-red-1535"": {""GREEN"": 0.5, ""RED"": 0.2}, ""ram-green-8863"": {""RED"": 0.4, ""GREEN"": 0.5}, ""butterfly-green-7685"": {""RED"": 0.5, ""GREEN"": 0.5}}","{""ram-green-8863"": {""RED"": 10, ""GREEN"": 10}, ""alligator-red-1535"": {""RED"": 10, ""GREEN"": 10}, ""butterfly-green-7685"": {""RED"": 10, ""GREEN"": 10}}","[""ram-green-8863"", ""alligator-red-1535"", ""butterfly-green-7685""]"
chip_bargain__chip2_cohort_04_m8aexq_game_2_alt_profile,chip2__cohort_04_m8aexq__game_2_alt_profile,chip2__cohort_04_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""iguana-orange-9224"", ""ram-red-5745"", ""dolphin-purple-6605""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""iguana-orange-9224"": {""RED"": 0.1, ""GREEN"": 0.5}, ""ram-red-5745"": {""RED"": 0.5, ""GREEN"": 0.5}, ""dolphin-purple-6605"": {""RED"": 0.5, ""GREEN"": 0.5}}","{""iguana-orange-9224"": {""RED"": 10, ""GREEN"": 10}, ""ram-red-5745"": {""RED"": 10, ""GREEN"": 10}, ""dolphin-purple-6605"": {""RED"": 10, ""GREEN"": 10}}","[""iguana-orange-9224"", ""ram-red-5745"", ""dolphin-purple-6605""]"
chip_bargain__chip2_cohort_05_m7xjzy_game_2_alt_profile,chip2__cohort_05_m7xjzy__game_2_alt_profile,chip2__cohort_05_m7xjzy__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p2 (n=20),"[""iguana-red-1137"", ""owl-yellow-7660"", ""whale-blue-4588""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""whale-blue-4588"": {""GREEN"": 0.5, ""RED"": 0.1}, ""iguana-red-1137"": {""RED"": 0.8, ""GREEN"": 0.5}, ""owl-yellow-7660"": {""RED"": 0.6, ""GREEN"": 0.5}}","{""iguana-red-1137"": {""RED"": 10, ""GREEN"": 10}, ""owl-yellow-7660"": {""RED"": 10, ""GREEN"": 10}, ""whale-blue-4588"": {""RED"": 10, ""GREEN"": 10}}","[""iguana-red-1137"", ""owl-yellow-7660"", ""whale-blue-4588""]"
chip_bargain__chip2_cohort_05_m8aexq_game_2_alt_profile,chip2__cohort_05_m8aexq__game_2_alt_profile,chip2__cohort_05_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 05-m8aexq,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""duck-pink-5390"", ""gorilla-purple-6898"", ""kangaroo-purple-4743""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""duck-pink-5390"": {""RED"": 0.1, ""GREEN"": 0.5}, ""gorilla-purple-6898"": {""RED"": 0.2, ""GREEN"": 0.5}, ""kangaroo-purple-4743"": {""GREEN"": 0.5, ""RED"": 0.8}}","{""duck-pink-5390"": {""RED"": 10, ""GREEN"": 10}, ""gorilla-purple-6898"": {""RED"": 10, ""GREEN"": 10}, ""kangaroo-purple-4743"": {""RED"": 10, ""GREEN"": 10}}","[""duck-pink-5390"", ""gorilla-purple-6898"", ""kangaroo-purple-4743""]"
chip_bargain__chip2_cohort_06_m7xk99_game_2_alt_profile,chip2__cohort_06_m7xk99__game_2_alt_profile,chip2__cohort_06_m7xk99__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 06-m7xk99,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p2 (n=20),"[""swan-blue-7512"", ""duck-yellow-281"", ""dolphin-blue-4630""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""swan-blue-7512"": {""GREEN"": 0.5, ""RED"": 0.7}, ""duck-yellow-281"": {""GREEN"": 0.5, ""RED"": 1.0}, ""dolphin-blue-4630"": {""RED"": 0.2, ""GREEN"": 0.5}}","{""swan-blue-7512"": {""RED"": 10, ""GREEN"": 10}, ""duck-yellow-281"": {""RED"": 10, ""GREEN"": 10}, ""dolphin-blue-4630"": {""RED"": 10, ""GREEN"": 10}}","[""swan-blue-7512"", ""duck-yellow-281"", ""dolphin-blue-4630""]"
chip_bargain__chip2_cohort_06_m8ag8i_game_2_alt_profile,chip2__cohort_06_m8ag8i__game_2_alt_profile,chip2__cohort_06_m8ag8i__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 06-m8ag8i,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""bear-pink-9082"", ""pig-green-5746"", ""hamster-pink-796""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""pig-green-5746"": {""GREEN"": 0.5, ""RED"": 0.6}, ""bear-pink-9082"": {""RED"": 0.6, ""GREEN"": 0.5}, ""hamster-pink-796"": {""GREEN"": 0.5, ""RED"": 0.1}}","{""bear-pink-9082"": {""RED"": 10, ""GREEN"": 10}, ""pig-green-5746"": {""RED"": 10, ""GREEN"": 10}, ""hamster-pink-796"": {""RED"": 10, ""GREEN"": 10}}","[""bear-pink-9082"", ""pig-green-5746"", ""hamster-pink-796""]"
chip_bargain__chip2_cohort_07_m8ag8i_game_2_alt_profile,chip2__cohort_07_m8ag8i__game_2_alt_profile,chip2__cohort_07_m8ag8i__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 07-m8ag8i,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""turtle-yellow-7601"", ""whale-green-1798"", ""swan-pink-1424""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""swan-pink-1424"": {""GREEN"": 0.5, ""RED"": 0.9}, ""turtle-yellow-7601"": {""GREEN"": 0.5, ""RED"": 0.1}, ""whale-green-1798"": {""RED"": 0.9, ""GREEN"": 0.5}}","{""turtle-yellow-7601"": {""RED"": 10, ""GREEN"": 10}, ""whale-green-1798"": {""RED"": 10, ""GREEN"": 10}, ""swan-pink-1424"": {""RED"": 10, ""GREEN"": 10}}","[""turtle-yellow-7601"", ""whale-green-1798"", ""swan-pink-1424""]"
chip_bargain__chip2_cohort_08_m8ag8i_game_2_alt_profile,chip2__cohort_08_m8ag8i__game_2_alt_profile,chip2__cohort_08_m8ag8i__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 08-m8ag8i,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""hedgehog-purple-9301"", ""frog-orange-3732"", ""badger-purple-9216""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""badger-purple-9216"": {""GREEN"": 0.5, ""RED"": 0.6}, ""hedgehog-purple-9301"": {""RED"": 0.2, ""GREEN"": 0.5}, ""frog-orange-3732"": {""GREEN"": 0.5, ""RED"": 0.7}}","{""hedgehog-purple-9301"": {""RED"": 10, ""GREEN"": 10}, ""frog-orange-3732"": {""RED"": 10, ""GREEN"": 10}, ""badger-purple-9216"": {""RED"": 10, ""GREEN"": 10}}","[""hedgehog-purple-9301"", ""frog-orange-3732"", ""badger-purple-9216""]"
chip_bargain__chip2_cohort_09_m8ag8i_game_2_alt_profile,chip2__cohort_09_m8ag8i__game_2_alt_profile,chip2__cohort_09_m8ag8i__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 09-m8ag8i,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""mouse-blue-9609"", ""tiger-red-2074"", ""unicorn-red-4526""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""tiger-red-2074"": {""RED"": 1.0, ""GREEN"": 0.5}, ""mouse-blue-9609"": {""RED"": 0.3, ""GREEN"": 0.5}, ""unicorn-red-4526"": {""GREEN"": 0.5, ""RED"": 0.8}}","{""mouse-blue-9609"": {""RED"": 10, ""GREEN"": 10}, ""tiger-red-2074"": {""RED"": 10, ""GREEN"": 10}, ""unicorn-red-4526"": {""RED"": 10, ""GREEN"": 10}}","[""mouse-blue-9609"", ""tiger-red-2074"", ""unicorn-red-4526""]"
chip_bargain__chip2_cohort_11_m8agmu_game_2_alt_profile,chip2__cohort_11_m8agmu__game_2_alt_profile,chip2__cohort_11_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 11-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""parrot-blue-2249"", ""fox-orange-371"", ""bear-orange-314""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""bear-orange-314"": {""RED"": 0.2, ""GREEN"": 0.5}, ""fox-orange-371"": {""GREEN"": 0.5, ""RED"": 0.9}, ""parrot-blue-2249"": {""GREEN"": 0.5, ""RED"": 0.2}}","{""parrot-blue-2249"": {""RED"": 10, ""GREEN"": 10}, ""fox-orange-371"": {""RED"": 10, ""GREEN"": 10}, ""bear-orange-314"": {""RED"": 10, ""GREEN"": 10}}","[""parrot-blue-2249"", ""fox-orange-371"", ""bear-orange-314""]"
chip_bargain__chip2_cohort_12_m8agmu_game_2_alt_profile,chip2__cohort_12_m8agmu__game_2_alt_profile,chip2__cohort_12_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 12-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""goose-purple-9985"", ""buffalo-orange-6610"", ""monkey-pink-6874""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""goose-purple-9985"": {""GREEN"": 0.5, ""RED"": 0.9}, ""buffalo-orange-6610"": {""RED"": 0.5, ""GREEN"": 0.5}, ""monkey-pink-6874"": {""GREEN"": 0.5, ""RED"": 0.1}}","{""goose-purple-9985"": {""RED"": 10, ""GREEN"": 10}, ""buffalo-orange-6610"": {""RED"": 10, ""GREEN"": 10}, ""monkey-pink-6874"": {""RED"": 10, ""GREEN"": 10}}","[""goose-purple-9985"", ""buffalo-orange-6610"", ""monkey-pink-6874""]"
chip_bargain__chip2_cohort_13_m8agmu_game_2_alt_profile,chip2__cohort_13_m8agmu__game_2_alt_profile,chip2__cohort_13_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 13-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""cat-purple-384"", ""rabbit-blue-2391"", ""dog-blue-7632""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""cat-purple-384"": {""GREEN"": 0.5, ""RED"": 0.9}, ""dog-blue-7632"": {""GREEN"": 0.5, ""RED"": 0.4}, ""rabbit-blue-2391"": {""RED"": 0.8, ""GREEN"": 0.5}}","{""cat-purple-384"": {""RED"": 10, ""GREEN"": 10}, ""rabbit-blue-2391"": {""RED"": 10, ""GREEN"": 10}, ""dog-blue-7632"": {""RED"": 10, ""GREEN"": 10}}","[""cat-purple-384"", ""rabbit-blue-2391"", ""dog-blue-7632""]"
chip_bargain__chip2_cohort_14_m8agmu_game_2_alt_profile,chip2__cohort_14_m8agmu__game_2_alt_profile,chip2__cohort_14_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip2,2-Chip Bargaining,Cohort 14-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""otter-pink-5988"", ""ram-pink-8623"", ""squid-yellow-4597""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""otter-pink-5988"": {""RED"": 0.9, ""GREEN"": 0.5}, ""squid-yellow-4597"": {""GREEN"": 0.5, ""RED"": 0.8}, ""ram-pink-8623"": {""GREEN"": 0.5, ""RED"": 0.1}}","{""otter-pink-5988"": {""RED"": 10, ""GREEN"": 10}, ""ram-pink-8623"": {""RED"": 10, ""GREEN"": 10}, ""squid-yellow-4597"": {""RED"": 10, ""GREEN"": 10}}","[""otter-pink-5988"", ""ram-pink-8623"", ""squid-yellow-4597""]"
