simbench_row_id,simbench_split_baseline,dataset_name_baseline,group_size_baseline,option_count_baseline,expected_request_count_baseline,completed_request_count_baseline,missing_request_count_baseline,full_request_success_count_baseline,full_request_failure_count_baseline,valid_prediction_count_baseline,invalid_or_missing_prediction_count_baseline,completion_rate_baseline,parse_success_rate_baseline,full_request_success_rate_baseline,valid_prediction_rate_baseline,evaluated_baseline,predicted_distribution_json_baseline,gold_distribution_json_baseline,predicted_modal_label_baseline,gold_modal_label_baseline,modal_match_baseline,predicted_entropy_baseline,gold_entropy_baseline,uniform_baseline_tvd_baseline,dataset_uniform_baseline_tvd_mean_baseline,tvd_baseline,jsd_baseline,simbench_score_raw_baseline,simbench_score_baseline,simbench_split_persona_summary,dataset_name_persona_summary,group_size_persona_summary,option_count_persona_summary,expected_request_count_persona_summary,completed_request_count_persona_summary,missing_request_count_persona_summary,full_request_success_count_persona_summary,full_request_failure_count_persona_summary,valid_prediction_count_persona_summary,invalid_or_missing_prediction_count_persona_summary,completion_rate_persona_summary,parse_success_rate_persona_summary,full_request_success_rate_persona_summary,valid_prediction_rate_persona_summary,evaluated_persona_summary,predicted_distribution_json_persona_summary,gold_distribution_json_persona_summary,predicted_modal_label_persona_summary,gold_modal_label_persona_summary,modal_match_persona_summary,predicted_entropy_persona_summary,gold_entropy_persona_summary,uniform_baseline_tvd_persona_summary,dataset_uniform_baseline_tvd_mean_persona_summary,tvd_persona_summary,jsd_persona_summary,simbench_score_raw_persona_summary,simbench_score_persona_summary
simbenchpop_000023,SimBenchPop,WisdomOfCrowds,516,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.05, ""C"": 0.1, ""D"": 0.3, ""E"": 0.35, ""F"": 0.15}","{""A"": 0.10465116279069768, ""B"": 0.24612403100775193, ""C"": 0.2926356589147287, ""D"": 0.17248062015503876, ""E"": 0.16666666666666663, ""F"": 0.01744186046511628}",E,C,0.0,1.5430293192600038,1.6132314177417302,0.2112403100775194,0.5574116514549817,0.4434108527131782,0.120406553187234,0.2045181482020214,20.45181482020214,SimBenchPop,WisdomOfCrowds,516,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.06281249999999998, ""B"": 0.15843749999999998, ""C"": 0.2843750000000001, ""D"": 0.25546875, ""E"": 0.15906249999999997, ""F"": 0.07984374999999994}","{""A"": 0.10465116279069768, ""B"": 0.24612403100775193, ""C"": 0.2926356589147287, ""D"": 0.17248062015503876, ""E"": 0.16666666666666663, ""F"": 0.01744186046511628}",C,C,1,1.6662112669130231,1.6132314177417302,0.2112403100775194,0.5574116514549817,0.1453900193798449,0.0223927809091285,0.7391693930323466,73.91693930323467
simbenchpop_000024,SimBenchPop,WisdomOfCrowds,518,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.05, ""C"": 0.2, ""D"": 0.25, ""E"": 0.3, ""F"": 0.15}","{""A"": 0.032818532818532815, ""B"": 0.1718146718146718, ""C"": 0.11196911196911197, ""D"": 0.20463320463320464, ""E"": 0.4652509652509653, ""F"": 0.013513513513513513}",E,E,1.0,1.6137942391528548,1.398737917245347,0.3416988416988417,0.5574116514549817,0.2870656370656371,0.068359032600099,0.4850024460085737,48.50024460085736,SimBenchPop,WisdomOfCrowds,518,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.06671874999999997, ""B"": 0.17234375, ""C"": 0.29343750000000013, ""D"": 0.24171874999999998, ""E"": 0.15124999999999997, ""F"": 0.07453124999999995}","{""A"": 0.032818532818532815, ""B"": 0.1718146718146718, ""C"": 0.11196911196911197, ""D"": 0.20463320463320464, ""E"": 0.4652509652509653, ""F"": 0.013513513513513513}",C,E,0,1.665875665690899,1.398737917245347,0.3416988416988417,0.5574116514549817,0.3140009652509653,0.0783243552231856,0.436680298247542,43.66802982475421
simbenchpop_000025,SimBenchPop,WisdomOfCrowds,516,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.3, ""C"": 0.35, ""D"": 0.15, ""E"": 0.1, ""F"": 0.05}","{""A"": 0.37790697674418605, ""B"": 0.2228682170542636, ""C"": 0.313953488372093, ""D"": 0.060077519379844964, ""E"": 0.021317829457364337, ""F"": 0.0038759689922480624}",C,A,0.0,1.5430293192600038,1.3385302912755703,0.4147286821705426,0.5574116514549817,0.327906976744186,0.1099889752609037,0.4117328263801662,41.173282638016616,SimBenchPop,WisdomOfCrowds,516,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.1715625, ""B"": 0.32109375, ""C"": 0.2881250000000001, ""D"": 0.12640625, ""E"": 0.05999999999999994, ""F"": 0.03281250000000001}","{""A"": 0.37790697674418605, ""B"": 0.22286821705426363, ""C"": 0.3139534883720931, ""D"": 0.06007751937984497, ""E"": 0.02131782945736434, ""F"": 0.003875968992248063}",B,A,0,1.568096222846248,1.3385302912755703,0.4147286821705426,0.5574116514549817,0.232172965116279,0.0419394382622422,0.5834802438911164,58.34802438911164
simbenchpop_000026,SimBenchPop,WisdomOfCrowds,516,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.15, ""B"": 0.4, ""C"": 0.3, ""D"": 0.1, ""E"": 0.05, ""F"": 0.0}","{""A"": 0.35271317829457366, ""B"": 0.21899224806201553, ""C"": 0.25, ""D"": 0.10852713178294573, ""E"": 0.062015503875969, ""F"": 0.007751937984496125}",B,A,0.0,1.392321254757429,1.4978349404033342,0.3217054263565891,0.5574116514549817,0.2310077519379845,0.0386914042381502,0.5855706436437105,58.55706436437104,SimBenchPop,WisdomOfCrowds,516,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.19890625000000006, ""B"": 0.34453125, ""C"": 0.26328125, ""D"": 0.11218750000000005, ""E"": 0.053593749999999996, ""F"": 0.02750000000000002}","{""A"": 0.35271317829457366, ""B"": 0.21899224806201553, ""C"": 0.25, ""D"": 0.10852713178294573, ""E"": 0.062015503875969, ""F"": 0.007751937984496125}",B,A,0,1.5407730241262771,1.4978349404033342,0.3217054263565891,0.5574116514549817,0.1622286821705426,0.0211025487008,0.7089607263373742,70.89607263373742
simbenchpop_000027,SimBenchPop,WisdomOfCrowds,514,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.04999999999999999, ""B"": 0.04999999999999999, ""C"": 0.19999999999999996, ""D"": 0.29999999999999993, ""E"": 0.29999999999999993, ""F"": 0.09999999999999998}","{""A"": 0.10116731517509725, ""B"": 0.4455252918287937, ""C"": 0.2937743190661478, ""D"": 0.09922178988326846, ""E"": 0.050583657587548625, ""F"": 0.009727626459143967}",D,B,0.0,1.574103001737185,1.377092770593534,0.4059662775616082,0.5574116514549817,0.5404669260700388,0.1967994935965996,0.0303989436545021,3.039894365450213,SimBenchPop,WisdomOfCrowds,514,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.07296874999999997, ""B"": 0.173125, ""C"": 0.28765625000000006, ""D"": 0.24468750000000006, ""E"": 0.14875, ""F"": 0.07281249999999996}","{""A"": 0.10116731517509728, ""B"": 0.4455252918287938, ""C"": 0.29377431906614787, ""D"": 0.09922178988326849, ""E"": 0.05058365758754864, ""F"": 0.009727626459143969}",C,B,0,1.6717101169633437,1.377092770593534,0.4059662775616083,0.5574116514549817,0.3067169260700389,0.0743481530481318,0.4497479102393497,44.97479102393497
simbenchpop_000028,SimBenchPop,WisdomOfCrowds,517,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.05, ""C"": 0.1, ""D"": 0.2, ""E"": 0.35, ""F"": 0.25}","{""A"": 0.14313346228239845, ""B"": 0.09090909090909091, ""C"": 0.15860735009671179, ""D"": 0.21083172147001933, ""E"": 0.3404255319148936, ""F"": 0.05609284332688588}",E,E,1.0,1.5657306529961337,1.6449047433431505,0.2179239200515796,0.5574116514549817,0.2034816247582204,0.051364666587361,0.6349526885075271,63.49526885075271,SimBenchPop,WisdomOfCrowds,517,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.057499999999999975, ""B"": 0.13609375, ""C"": 0.245625, ""D"": 0.2275, ""E"": 0.18843750000000006, ""F"": 0.14484375}","{""A"": 0.14313346228239845, ""B"": 0.09090909090909091, ""C"": 0.15860735009671179, ""D"": 0.21083172147001933, ""E"": 0.3404255319148936, ""F"": 0.05609284332688588}",C,E,0,1.7116805593507125,1.6449047433431505,0.2179239200515796,0.5574116514549817,0.237621494197292,0.0378010343507295,0.573705548534837,57.3705548534837
simbenchpop_000029,SimBenchPop,WisdomOfCrowds,517,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.0, ""B"": 0.2, ""C"": 0.4, ""D"": 0.25, ""E"": 0.1, ""F"": 0.05}","{""A"": 0.2785299806576403, ""B"": 0.4506769825918763, ""C"": 0.14313346228239848, ""D"": 0.05996131528046422, ""E"": 0.05802707930367505, ""F"": 0.009671179883945844}",C,B,0.0,1.4150225884935588,1.3722544681874709,0.3958736299161831,0.5574116514549817,0.5292069632495164,0.1945101442380848,0.0505993876013249,5.059938760132498,SimBenchPop,WisdomOfCrowds,517,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.12218749999999995, ""B"": 0.2757812499999999, ""C"": 0.3114062500000002, ""D"": 0.168125, ""E"": 0.07843749999999998, ""F"": 0.0440625}","{""A"": 0.27852998065764023, ""B"": 0.4506769825918762, ""C"": 0.14313346228239845, ""D"": 0.059961315280464215, ""E"": 0.058027079303675046, ""F"": 0.009671179883945842}",C,B,0,1.6124169349211437,1.3722544681874709,0.3958736299161831,0.5574116514549817,0.3312382132495166,0.062321334079975,0.4057565671888931,40.575656718889306
simbenchpop_000030,SimBenchPop,WisdomOfCrowds,514,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.0, ""B"": 0.1, ""C"": 0.2, ""D"": 0.25, ""E"": 0.3, ""F"": 0.15}","{""A"": 0.30739299610894943, ""B"": 0.26459143968871596, ""C"": 0.31712062256809337, ""D"": 0.08560311284046693, ""E"": 0.017509727626459144, ""F"": 0.007782101167315175}",E,C,0.0,1.5444795210968605,1.3976378472785598,0.3891050583657587,0.5574116514549817,0.5891050583657587,0.2688573275280362,-0.0568581708474327,-5.685817084743272,SimBenchPop,WisdomOfCrowds,514,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.09703124999999996, ""B"": 0.2231249999999999, ""C"": 0.31062500000000015, ""D"": 0.1946875, ""E"": 0.11578125000000002, ""F"": 0.05874999999999997}","{""A"": 0.30739299610894943, ""B"": 0.26459143968871596, ""C"": 0.31712062256809337, ""D"": 0.08560311284046693, ""E"": 0.017509727626459144, ""F"": 0.007782101167315175}",C,C,1,1.6589466852269008,1.3976378472785598,0.3891050583657587,0.5574116514549817,0.2583238083657587,0.0718700879225385,0.5365654670269809,53.656546702698094
simbenchpop_000031,SimBenchPop,WisdomOfCrowds,517,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.0, ""B"": 0.2, ""C"": 0.4, ""D"": 0.25, ""E"": 0.1, ""F"": 0.05}","{""A"": 0.26885880077369434, ""B"": 0.42746615087040607, ""C"": 0.19148936170212763, ""D"": 0.08123791102514505, ""E"": 0.021276595744680847, ""F"": 0.00967117988394584}",C,B,0.0,1.4150225884935588,1.363693047748723,0.3878143133462282,0.5574116514549817,0.4963249516441005,0.1769174324821342,0.1095899227284357,10.95899227284357,SimBenchPop,WisdomOfCrowds,517,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.14124999999999996, ""B"": 0.30078125, ""C"": 0.3056250000000001, ""D"": 0.14812500000000003, ""E"": 0.06687499999999993, ""F"": 0.03734375}","{""A"": 0.26885880077369434, ""B"": 0.42746615087040607, ""C"": 0.19148936170212763, ""D"": 0.08123791102514505, ""E"": 0.021276595744680847, ""F"": 0.00967117988394584}",C,B,0,1.5866320933702769,1.363693047748723,0.3878143133462282,0.5574116514549817,0.2542937016441005,0.0377291559871382,0.5437955037711693,54.37955037711693
simbenchpop_000032,SimBenchPop,WisdomOfCrowds,513,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.05, ""C"": 0.1, ""D"": 0.25, ""E"": 0.3, ""F"": 0.25}","{""A"": 0.08576998050682261, ""B"": 0.07992202729044835, ""C"": 0.40155945419103317, ""D"": 0.14814814814814814, ""E"": 0.26900584795321636, ""F"": 0.015594541910331385}",E,C,0.0,1.5841707585125298,1.4799726012237366,0.3372319688109161,0.5574116514549817,0.3672514619883041,0.1220630687718953,0.3411485729986315,34.114857299863154,SimBenchPop,WisdomOfCrowds,513,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.059389204545454516, ""B"": 0.13470170454545455, ""C"": 0.2597301136363637, ""D"": 0.23573863636363637, ""E"": 0.1911221590909091, ""F"": 0.11931818181818178}","{""A"": 0.08576998050682261, ""B"": 0.07992202729044835, ""C"": 0.40155945419103317, ""D"": 0.14814814814814814, ""E"": 0.26900584795321636, ""F"": 0.015594541910331385}",C,C,1,1.6984674455480333,1.4799726012237366,0.3372319688109161,0.5574116514549817,0.2460938053783448,0.0433608136080699,0.5585061691193944,55.85061691193944
simbenchpop_000033,SimBenchPop,WisdomOfCrowds,516,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.1, ""C"": 0.15, ""D"": 0.25, ""E"": 0.3, ""F"": 0.15}","{""A"": 0.32364341085271325, ""B"": 0.2422480620155039, ""C"": 0.26937984496124034, ""D"": 0.10658914728682171, ""E"": 0.054263565891472874, ""F"": 0.003875968992248063}",E,A,0.0,1.656946550020622,1.4801621794827964,0.3352713178294574,0.5574116514549817,0.5352713178294574,0.1858706930655342,0.0397198974361814,3.971989743618143,SimBenchPop,WisdomOfCrowds,516,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.06062499999999997, ""B"": 0.15343749999999995, ""C"": 0.2757812500000001, ""D"": 0.24406250000000004, ""E"": 0.17671875, ""F"": 0.08937499999999993}","{""A"": 0.32364341085271325, ""B"": 0.2422480620155039, ""C"": 0.2693798449612403, ""D"": 0.10658914728682171, ""E"": 0.054263565891472874, ""F"": 0.003875968992248063}",C,A,0,1.679124462917736,1.4801621794827964,0.3352713178294573,0.5574116514549817,0.3518289728682172,0.1096525765145581,0.3688166152432283,36.88166152432283
simbenchpop_000034,SimBenchPop,WisdomOfCrowds,515,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.2, ""C"": 0.4, ""D"": 0.25, ""E"": 0.1, ""F"": 0.0}","{""A"": 0.5184466019417475, ""B"": 0.24854368932038834, ""C"": 0.13398058252427184, ""D"": 0.050485436893203874, ""E"": 0.03689320388349514, ""F"": 0.011650485436893203}",C,A,0.0,1.4150225884935588,1.2802561787222255,0.4336569579288025,0.5574116514549817,0.5286407766990292,0.1960604525804333,0.0516151298252439,5.161512982524396,SimBenchPop,WisdomOfCrowds,515,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.1290624999999999, ""B"": 0.28421875, ""C"": 0.30937500000000007, ""D"": 0.16390625000000003, ""E"": 0.07499999999999997, ""F"": 0.0384375}","{""A"": 0.5184466019417475, ""B"": 0.24854368932038834, ""C"": 0.13398058252427184, ""D"": 0.050485436893203874, ""E"": 0.03689320388349514, ""F"": 0.011650485436893203}",C,A,0,1.6007047155233587,1.2802561787222255,0.4336569579288025,0.5574116514549817,0.3893841019417476,0.1040137421353184,0.3014424780584345,30.14424780584345
simbenchpop_000035,SimBenchPop,WisdomOfCrowds,515,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.1, ""B"": 0.1, ""C"": 0.2, ""D"": 0.25, ""E"": 0.25, ""F"": 0.1}","{""A"": 0.13980582524271845, ""B"": 0.5359223300970873, ""C"": 0.170873786407767, ""D"": 0.07961165048543689, ""E"": 0.06796116504854369, ""F"": 0.005825242718446601}",D,B,0.0,1.705810290944979,1.3254373609857126,0.373462783171521,0.5574116514549817,0.4757281553398058,0.1605159148560829,0.1465407045259312,14.654070452593126,SimBenchPop,WisdomOfCrowds,515,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.07734374999999996, ""B"": 0.19015624999999994, ""C"": 0.29812500000000014, ""D"": 0.23250000000000007, ""E"": 0.13375000000000004, ""F"": 0.06812499999999998}","{""A"": 0.13980582524271845, ""B"": 0.5359223300970873, ""C"": 0.170873786407767, ""D"": 0.07961165048543689, ""E"": 0.06796116504854369, ""F"": 0.005825242718446601}",C,B,0,1.6656804437459851,1.3254373609857126,0.373462783171521,0.5574116514549817,0.408228155339806,0.0966292356418205,0.267636128031716,26.7636128031716
simbenchpop_000036,SimBenchPop,WisdomOfCrowds,515,6,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.1, ""B"": 0.2, ""C"": 0.35, ""D"": 0.25, ""E"": 0.1, ""F"": 0.0}","{""A"": 0.6019417475728156, ""B"": 0.19223300970873788, ""C"": 0.11650485436893206, ""D"": 0.06601941747572818, ""E"": 0.01941747572815534, ""F"": 0.0038834951456310682}",C,A,0.0,1.4964159349401391,1.1505293196089597,0.4608414239482201,0.5574116514549817,0.5058252427184466,0.174969073348797,0.0925463409347147,9.25463409347147,SimBenchPop,WisdomOfCrowds,515,6,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.14062499999999992, ""B"": 0.3062499999999999, ""C"": 0.30687500000000006, ""D"": 0.14281250000000004, ""E"": 0.06484374999999994, ""F"": 0.03859374999999999}","{""A"": 0.6019417475728155, ""B"": 0.19223300970873783, ""C"": 0.11650485436893203, ""D"": 0.06601941747572816, ""E"": 0.019417475728155338, ""F"": 0.003883495145631068}",C,A,0,1.5817287629521584,1.1505293196089597,0.46084142394822,0.5574116514549817,0.4613167475728156,0.1278420150379108,0.1723948604793868,17.23948604793868
simbenchpop_000037,SimBenchPop,WisdomOfCrowds,509,4,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.05, ""C"": 0.2, ""D"": 0.7}","{""A"": 0.08644400785854617, ""B"": 0.37721021611001965, ""C"": 0.16306483300589392, ""D"": 0.37328094302554027}",D,B,0.0,0.8711332705993319,1.2429749330940445,0.2504911591355599,0.5574116514549817,0.3636542239685658,0.0996196805049386,0.3476020405756881,34.760204057568814,SimBenchPop,WisdomOfCrowds,509,4,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.06718749999999998, ""B"": 0.07578124999999998, ""C"": 0.12984374999999998, ""D"": 0.7271875}","{""A"": 0.08644400785854617, ""B"": 0.37721021611001965, ""C"": 0.16306483300589392, ""D"": 0.37328094302554027}",D,B,0,0.8736595131446258,1.2429749330940445,0.2504911591355599,0.5574116514549817,0.3539065569744597,0.0852322508837897,0.3650894163215347,36.508941632153466
simbenchpop_000038,SimBenchPop,WisdomOfCrowds,512,4,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.75, ""C"": 0.15, ""D"": 0.05}","{""A"": 0.048828125, ""B"": 0.759765625, ""C"": 0.146484375, ""D"": 0.044921875}",B,B,1.0,0.799902779427117,0.7769335395495188,0.509765625,0.5574116514549817,0.009765625,9.76376914694206e-05,0.9824804074789084,98.24804074789084,SimBenchPop,WisdomOfCrowds,512,4,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.07843749999999994, ""B"": 0.7535937500000001, ""C"": 0.09281249999999998, ""D"": 0.07515624999999998}","{""A"": 0.048828125, ""B"": 0.759765625, ""C"": 0.146484375, ""D"": 0.044921875}",B,B,1,0.8280018581446096,0.7769335395495188,0.509765625,0.5574116514549817,0.0598437499999999,0.0067034707800587,0.892639937030751,89.2639937030751
simbenchpop_000039,SimBenchPop,WisdomOfCrowds,514,4,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.7, ""B"": 0.2, ""C"": 0.05, ""D"": 0.05}","{""A"": 0.35797665369649806, ""B"": 0.5914396887159533, ""C"": 0.033073929961089495, ""D"": 0.017509727626459144}",A,B,0.0,0.8711332705993318,0.8619426260144523,0.4494163424124514,0.5574116514549817,0.3914396887159533,0.0836865334797155,0.2977547424884297,29.77547424884297,SimBenchPop,WisdomOfCrowds,514,4,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.7246875000000002, ""B"": 0.13234374999999995, ""C"": 0.07687499999999994, ""D"": 0.06609374999999997}","{""A"": 0.35797665369649806, ""B"": 0.5914396887159533, ""C"": 0.033073929961089495, ""D"": 0.017509727626459144}",A,B,0,0.8777899733713155,0.8619426260144523,0.4494163424124514,0.5574116514549817,0.4590959387159534,0.1223793172149458,0.1763790055023071,17.63790055023071
simbenchpop_000040,SimBenchPop,WisdomOfCrowds,513,4,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.65, ""B"": 0.1, ""C"": 0.2, ""D"": 0.05}","{""A"": 0.695906432748538, ""B"": 0.1851851851851852, ""C"": 0.07212475633528265, ""D"": 0.04678362573099415}",A,A,1.0,0.9819416009240194,0.8974937136043571,0.445906432748538,0.5574116514549817,0.1310916179337232,0.0225086420668316,0.7648208149371443,76.48208149371443,SimBenchPop,WisdomOfCrowds,513,4,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.7917701670979397, ""B"": 0.08551624936258391, ""C"": 0.06498728049832371, ""D"": 0.05772630304115266}","{""A"": 0.695906432748538, ""B"": 0.1851851851851852, ""C"": 0.07212475633528265, ""D"": 0.04678362573099415}",A,A,1,0.7374391317215983,0.8974937136043571,0.445906432748538,0.5574116514549817,0.1068064116595602,0.0113189226882268,0.808388627362257,80.8388627362257
simbenchpop_000041,SimBenchPop,WisdomOfCrowds,507,4,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.75, ""B"": 0.15, ""C"": 0.05, ""D"": 0.05}","{""A"": 0.33530571992110453, ""B"": 0.6370808678500987, ""C"": 0.005917159763313609, ""D"": 0.021696252465483234}",A,B,0.0,0.7999027794271169,0.767090649417122,0.4723865877712032,0.5574116514549817,0.4870808678500987,0.1345515766654991,0.1261738670537338,12.61738670537338,SimBenchPop,WisdomOfCrowds,507,4,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.8020312500000001, ""B"": 0.09093749999999996, ""C"": 0.05593749999999997, ""D"": 0.05109374999999998}","{""A"": 0.33530571992110453, ""B"": 0.6370808678500987, ""C"": 0.005917159763313609, ""D"": 0.021696252465483234}",A,B,0,0.7082189477514216,0.767090649417122,0.4723865877712032,0.5574116514549817,0.5461433678500986,0.1792888659507167,0.020215371486172,2.021537148617203
simbenchpop_000042,SimBenchPop,WisdomOfCrowds,510,4,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.15, ""B"": 0.05, ""C"": 0.45, ""D"": 0.35}","{""A"": 0.12549019607843137, ""B"": 0.047058823529411764, ""C"": 0.19215686274509808, ""D"": 0.6352941176470588}",C,D,0.0,1.1611208182831163,1.0094508800520965,0.3852941176470588,0.5574116514549817,0.2852941176470588,0.0481461292476956,0.488180562960299,48.8180562960299,SimBenchPop,WisdomOfCrowds,510,4,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.14075520833333324, ""B"": 0.09265190972222216, ""C"": 0.619730902777778, ""D"": 0.14686197916666655}","{""A"": 0.12549019607843137, ""B"": 0.047058823529411764, ""C"": 0.19215686274509808, ""D"": 0.6352941176470588}",C,D,0,1.0746358991620826,1.0094508800520965,0.3852941176470588,0.5574116514549817,0.4884321384803922,0.1454421612648589,0.1237496790648993,12.374967906489932
simbenchpop_000043,SimBenchPop,WisdomOfCrowds,511,4,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.7, ""B"": 0.2, ""C"": 0.05, ""D"": 0.05}","{""A"": 0.9021526418786693, ""B"": 0.06262230919765167, ""C"": 0.01565557729941292, ""D"": 0.019569471624266147}",A,A,1.0,0.8711332705993318,0.4084607252831069,0.6521526418786694,0.5574116514549817,0.2021526418786693,0.0334496612201401,0.6373368921316929,63.733689213169285,SimBenchPop,WisdomOfCrowds,511,4,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.8326562500000001, ""B"": 0.07109374999999996, ""C"": 0.04999999999999998, ""D"": 0.046250000000000006}","{""A"": 0.9021526418786692, ""B"": 0.06262230919765166, ""C"": 0.015655577299412915, ""D"": 0.019569471624266144}",A,A,1,0.6323874620796125,0.408460725283107,0.6521526418786692,0.5574116514549817,0.0694963918786691,0.0083362664030505,0.875323036938201,87.5323036938201
simbenchpop_000044,SimBenchPop,WisdomOfCrowds,508,4,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05000000000000001, ""B"": 0.25000000000000006, ""C"": 0.6000000000000001, ""D"": 0.10000000000000002}","{""A"": 0.03346456692913386, ""B"": 0.8838582677165354, ""C"": 0.06692913385826772, ""D"": 0.015748031496062992}",C,B,0.0,1.033114087516671,0.4691631530595527,0.6338582677165354,0.5574116514549817,0.6338582677165355,0.2342955791325371,-0.1371457092115122,-13.714570921151225,SimBenchPop,WisdomOfCrowds,508,4,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.07890624999999993, ""B"": 0.15890624999999992, ""C"": 0.6696875000000003, ""D"": 0.09249999999999997}","{""A"": 0.03346456692913386, ""B"": 0.8838582677165354, ""C"": 0.06692913385826772, ""D"": 0.015748031496062992}",C,B,0,0.9813884771764424,0.4691631530595527,0.6338582677165354,0.5574116514549817,0.7249520177165356,0.3017797104858036,-0.3005684682482548,-30.056846824825477
simbenchpop_000045,SimBenchPop,WisdomOfCrowds,514,4,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.3, ""B"": 0.1, ""C"": 0.45, ""D"": 0.15}","{""A"": 0.4280155642023346, ""B"": 0.48638132295719844, ""C"": 0.027237354085603113, ""D"": 0.05836575875486381}",C,B,0.0,1.2353468116280646,0.9777368574248938,0.414396887159533,0.5574116514549817,0.514396887159533,0.1985769482125887,0.0771687570275388,7.716875702753889,SimBenchPop,WisdomOfCrowds,514,4,64,64,0,14,50,64,0,1.0,0.21875,0.21875,1.0,True,"{""A"": 0.3213578216374269, ""B"": 0.2897222222222222, ""C"": 0.2806460160818714, ""D"": 0.10827394005847954}","{""A"": 0.4280155642023346, ""B"": 0.48638132295719844, ""C"": 0.027237354085603113, ""D"": 0.05836575875486381}",A,B,0,1.3210315575448233,0.9777368574248938,0.414396887159533,0.5574116514549817,0.3033168432998839,0.080877204980458,0.4558476800616703,45.58476800616703
