custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep1,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,False,True,False,3,16,gpt_5_1_k0,0.521875,0.041666666666666664,0.0,0.041666666666666664,0.0,48,0.521875,0.19000354071993267,0.0,0.5043316831683168,0.0,0.004826388888888888,0.0,0.0,16,-0.5172794117647058,-0.5012376237623762,0.20450519341069176,0.2890218182329186
trajectory_completion_compact__VALIDATION_1_T__5Cc83tYuWvA6YkhBj__k0__rep1,5Cc83tYuWvA6YkhBj,VALIDATION_1_T,False,True,False,3,16,gpt_5_1_k0,0.40625,0.041666666666666664,0.0,0.041666666666666664,0.0,48,0.40625,0.14765234599483265,0.11666666666666667,0.3929455445544554,0.132013201320132,0.03763888888888889,0.0,0.0,16,-0.4580882352941177,-0.4692050087361677,0.24150385140418681,0.2928422730588308
trajectory_completion_compact__VALIDATION_1_T__QdqBfTFqaaH2BmeGf__k0__rep1,QdqBfTFqaaH2BmeGf,VALIDATION_1_T,False,True,False,3,16,gpt_5_1_k0,0.8375,0.0,0.0,0.0,0.0,48,0.8375,0.20560716319125547,0.2833333333333333,0.8415841584158414,0.264026402640264,0.002256944444444444,0.0,0.0,16,-0.55,-0.5540186371578334,0.32923835585374583,0.41535991577352327
trajectory_completion_compact__VALIDATION_1_T__tGoAaMWpJTmqmxxMh__k0__rep1,tGoAaMWpJTmqmxxMh,VALIDATION_1_T,False,True,False,3,16,gpt_5_1_k0,0.9520833333333334,0.020833333333333332,0.0,0.020833333333333332,0.0,48,0.9520833333333334,0.06663410663216446,0.7666666666666667,0.9478135313531352,0.7755775577557754,0.008888888888888889,0.0,0.0,16,-0.10367647058823527,-0.1037419918462435,0.37613182783396865,0.47104941586712845
trajectory_completion_compact__VALIDATION_2_C__9oyspxPncwXdAkruR__k0__rep1,9oyspxPncwXdAkruR,VALIDATION_2_C,False,False,True,4,10,gpt_5_1_k0,0.9375,0.0,0.05,0.0,0.05,40,0.9375,0.04107919181288743,0.8625,0.9375,0.8680555555555555,0.001656249999999999,0.0,0.0,10,-0.058636363636363584,-0.07196969696969696,0.34891752801776055,0.3314305441381832
trajectory_completion_compact__VALIDATION_2_C__Fw9DpBqnuKsDtzG3D__k0__rep1,Fw9DpBqnuKsDtzG3D,VALIDATION_2_C,False,False,True,4,10,gpt_5_1_k0,0.45,0.0,0.1,0.0,0.1,40,0.45,0.14075688260259248,0.2,0.44907407407407407,0.18518518518518517,0.0363125,0.0,0.0,10,-0.4377272727272727,-0.4608585858585858,0.1649717053929155,0.1871670003841124
trajectory_completion_compact__VALIDATION_2_C__Hubv6B3PG4JiERQkM__k0__rep1,Hubv6B3PG4JiERQkM,VALIDATION_2_C,False,False,True,4,10,gpt_5_1_k0,0.72,0.0,0.75,0.0,1.05,40,0.72,0.08789197915623474,0.5,0.7222222222222221,0.5092592592592592,0.0055000000000000005,0.0,0.0,10,-0.18272727272727277,-0.17424242424242423,0.13712209572422118,0.11784214866894117
trajectory_completion_compact__VALIDATION_2_C__D3PWPDrNAPhLocZzf__k0__rep1,D3PWPDrNAPhLocZzf,VALIDATION_2_C,False,False,True,4,10,gpt_5_1_k0,0.79875,0.0,0.125,0.0,0.125,40,0.79875,0.1516008327813538,0.45,0.7974537037037036,0.4629629629629629,0.004203125,0.0,0.0,10,-0.4275,-0.42234848484848475,0.22589798514231602,0.20662874963248803
trajectory_completion_compact__VALIDATION_2_C__kHhnJLhpnpMrt2amS__k0__rep1,kHhnJLhpnpMrt2amS,VALIDATION_2_C,False,False,True,4,10,gpt_5_1_k0,0.7474999999999999,0.0,0.075,0.0,0.075,40,0.7474999999999999,0.10259142264341596,0.525,0.7430555555555556,0.5324074074074073,0.00409375,0.0,0.0,10,-0.2768181818181818,-0.25883838383838376,0.16347051117767805,0.14027396733126818
trajectory_completion_compact__VALIDATION_2_C__RhgjrKrR85Xr6QRZ8__k0__rep1,RhgjrKrR85Xr6QRZ8,VALIDATION_2_C,False,False,True,4,10,gpt_5_1_k0,0.7,0.0,0.275,0.0,0.5,40,0.7,0.15751984002023367,0.375,0.7083333333333333,0.3935185185185185,0.0131875,0.0,0.0,10,-0.4540909090909091,-0.4558080808080807,0.1471737341535213,0.14050721358968676
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep1,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,False,False,True,4,10,gpt_5_1_k0,0.5587500000000001,0.0,0.325,0.0,0.375,40,0.5587500000000001,0.14470336036181053,0.175,0.5613425925925926,0.16203703703703703,0.009671875,0.0,0.0,10,-0.3661363636363636,-0.3907828282828283,0.09310632943171433,0.10390039253674603
trajectory_completion_compact__VALIDATION_2_C__a4xmZQKTBESW8RKkE__k0__rep1,a4xmZQKTBESW8RKkE,VALIDATION_2_C,False,False,True,4,10,gpt_5_1_k0,0.87375,0.0,0.25,0.0,0.25,40,0.87375,0.08430784364458624,0.625,0.8715277777777777,0.625,0.006390625,0.0,0.0,10,-0.15340909090909086,-0.168560606060606,0.2848343275235667,0.2628410179882502
trajectory_completion_compact__VALIDATION_2_C__cubAELfJtEiE7Ryz6__k0__rep1,cubAELfJtEiE7Ryz6,VALIDATION_2_C,False,False,True,4,10,gpt_5_1_k0,0.8237500000000001,0.0,0.125,0.0,0.15,40,0.8237500000000001,0.1317490512299804,0.4625,0.8206018518518517,0.45138888888888884,0.004140625,0.0,0.0,10,-0.27204545454545453,-0.2582070707070706,0.24610585961289602,0.22480990860339312
trajectory_completion_compact__VALIDATION_2_T__2gfGWhbozeGdJFuXg__k0__rep1,2gfGWhbozeGdJFuXg,VALIDATION_2_T,False,True,True,4,10,gpt_5_1_k0,0.63875,0.05,0.0,0.05,0.0,40,0.63875,0.14355421449752007,0.2625,0.630787037037037,0.26620370370370366,0.016078125,0.0,0.0,10,-0.37840909090909086,-0.3819444444444444,0.12886083049694982,0.1086957118610675
trajectory_completion_compact__VALIDATION_2_T__ezsSJMtgmXMt3CTta__k0__rep1,ezsSJMtgmXMt3CTta,VALIDATION_2_T,False,True,True,4,10,gpt_5_1_k0,0.6075,0.0,0.0,0.0,0.0,40,0.6075,0.12300914600142544,0.35,0.6134259259259258,0.37037037037037035,0.0053125,0.0,0.0,10,-0.3477272727272727,-0.369949494949495,0.11045489618350599,0.08439509861944561
trajectory_completion_compact__VALIDATION_2_T__2TDnnb4wn9rwy3CYZ__k0__rep1,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,False,True,True,4,10,gpt_5_1_k0,0.6975,0.0,0.0,0.0,0.0,40,0.6975,0.10289557813628337,0.4375,0.6967592592592593,0.4282407407407407,0.03265625,0.0,0.0,10,-0.05181818181818183,-0.05303030303030307,0.13458163288164884,0.15460119730482472
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep1,4BF53pRkes6rAZfB4,VALIDATION_2_T,False,True,True,4,10,gpt_5_1_k0,0.50875,0.025,0.0,0.025,0.0,40,0.50875,0.16375,0.1,0.4965277777777778,0.09259259259259259,0.010421875,0.0,0.0,10,-0.4193181818181818,-0.41224747474747475,0.197498561559779,0.15780162513367638
trajectory_completion_compact__VALIDATION_2_T__txwAXk9WTDjLsuzDT__k0__rep1,txwAXk9WTDjLsuzDT,VALIDATION_2_T,False,True,True,4,10,gpt_5_1_k0,0.6975,0.025,0.0,0.025,0.0,40,0.6975,0.08620469824783333,0.4875,0.6967592592592593,0.474537037037037,0.0036875000000000007,0.0,0.0,10,-0.18818181818181814,-0.18939393939393936,0.10409922058917026,0.125516436348272
trajectory_completion_compact__VALIDATION_2_T__8XtcNG6WNCrzvWCq6__k0__rep1,8XtcNG6WNCrzvWCq6,VALIDATION_2_T,False,True,True,4,10,gpt_5_1_k0,0.265,0.0,0.0,0.0,0.0,40,0.265,0.14510771860931454,0.025,0.2638888888888889,0.023148148148148147,0.010718749999999999,0.0,0.0,10,-0.45272727272727264,-0.46969696969696956,0.3886401847233738,0.34570487127501437
trajectory_completion_compact__VALIDATION_2_T__MPJPiSumwWJfssC9c__k0__rep1,MPJPiSumwWJfssC9c,VALIDATION_2_T,False,True,True,4,10,gpt_5_1_k0,0.505,0.0,0.0,0.0,0.0,40,0.505,0.136496336947187,0.3,0.5046296296296295,0.27777777777777773,0.02884375,0.0,0.0,10,-0.4254545454545454,-0.43939393939393934,0.1683771132687791,0.1251763916873679
trajectory_completion_compact__VALIDATION_2_T__KaWAn4fbzhhqL9sWm__k0__rep1,KaWAn4fbzhhqL9sWm,VALIDATION_2_T,False,True,True,4,10,gpt_5_1_k0,0.75125,0.05,0.0,0.05,0.0,40,0.75125,0.13351615070844425,0.3875,0.7395833333333333,0.3819444444444444,0.007359374999999999,0.0,0.0,10,-0.2638636363636364,-0.2506313131313131,0.17295887582680666,0.17968349321331067
trajectory_completion_compact__VALIDATION_2_T__XqscHH6F8eWZJM5Az__k0__rep1,XqscHH6F8eWZJM5Az,VALIDATION_2_T,False,True,True,4,10,gpt_5_1_k0,0.7375,0.025,0.0,0.025,0.0,40,0.7375,0.0832916562447884,0.5,0.7337962962962963,0.5092592592592592,0.009031250000000001,0.0,0.0,10,-0.15818181818181815,-0.13636363636363635,0.13092220972776164,0.15872116960832663
trajectory_completion_compact__VALIDATION_2_T__WxHesP9kqtYXogDbi__k0__rep1,WxHesP9kqtYXogDbi,VALIDATION_2_T,False,True,True,4,10,gpt_5_1_k0,0.6825,0.05,0.0,0.05,0.0,40,0.6825,0.1818481509391833,0.1875,0.673611111111111,0.19675925925925924,0.013125000000000001,0.0,0.0,10,-0.42818181818181805,-0.4065656565656565,0.17911953220735535,0.16176111504706261
trajectory_completion_compact__VALIDATION_2_T__KRut4hewrYHiMpHuc__k0__rep1,KRut4hewrYHiMpHuc,VALIDATION_2_T,False,True,True,4,10,gpt_5_1_k0,0.53,0.0,0.0,0.0,0.0,40,0.53,0.12577261228105266,0.275,0.5277777777777778,0.2546296296296296,0.0045312500000000006,0.0,0.0,10,-0.3695454545454545,-0.40025252525252525,0.14976781272113415,0.1104572487810776
trajectory_completion_compact__VALIDATION_3_C__urf8ouXom7YTA2ASn__k0__rep1,urf8ouXom7YTA2ASn,VALIDATION_3_C,True,False,True,6,26,gpt_5_1_k0,0.7964743589743589,0.0,0.1858974358974359,0.0,0.1987179487179487,156,0.7964743589743589,0.01837016651398346,0.7833333333333333,0.7911363217118612,0.776378896882494,0.00437767094017094,5.0,1.0,26,-0.031410256410256424,-0.022187378302486186,0.1610483430468717,0.11196932752198753
trajectory_completion_compact__VALIDATION_3_C__kKTDmWLcdt9dYZdJe__k0__rep1,kKTDmWLcdt9dYZdJe,VALIDATION_3_C,True,False,True,6,26,gpt_5_1_k0,0.6448717948717949,0.0,0.17307692307692307,0.0,0.27564102564102566,156,0.6448717948717948,0.06726799806330719,0.5166666666666667,0.6388350857775318,0.5095923261390887,0.03564102564102564,3.0,1.0,26,-0.19088319088319083,-0.1826487527926377,0.08857125108600754,0.16033941459879908
trajectory_completion_compact__VALIDATION_3_C__n54FzkWNqLZxLv2BS__k0__rep1,n54FzkWNqLZxLv2BS,VALIDATION_3_C,True,False,True,6,26,gpt_5_1_k0,0.9576923076923077,0.0,0.02564102564102564,0.0,0.02564102564102564,156,0.9576923076923076,0.04510926175835686,0.9,0.9583102748570375,0.8992805755395683,0.0016880341880341878,3.0,1.0,26,-0.035897435897435874,-0.034741437619135465,0.32085348024869004,0.25293458496484317
trajectory_completion_compact__VALIDATION_3_C__7ywewvEuctuz4Rq8j__k0__rep1,7ywewvEuctuz4Rq8j,VALIDATION_3_C,True,False,True,6,26,gpt_5_1_k0,0.6137820512820513,0.0,0.01282051282051282,0.0,0.01282051282051282,156,0.6137820512820513,0.0448729395458393,0.55,0.6153154399557277,0.5575539568345323,0.06310096153846154,3.0,1.0,26,-0.1372507122507122,-0.13125397118202875,0.07690803047419187,0.16199635198953544
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep1,uW4Cg9gRG7BwbDMJi,VALIDATION_3_C,True,False,True,6,26,gpt_5_1_k0,0.6692307692307693,0.0,0.07692307692307693,0.0,0.08333333333333333,156,0.6692307692307692,0.0757712915681395,0.5333333333333333,0.6653523335178011,0.5215827338129496,0.019722222222222228,3.0,1.0,26,-0.2085470085470085,-0.2065270860234889,0.10078346672304228,0.15426486082509475
trajectory_completion_compact__VALIDATION_3_C__aCwABuHs4X2RsQjPQ__k0__rep1,aCwABuHs4X2RsQjPQ,VALIDATION_3_C,True,False,True,6,26,gpt_5_1_k0,0.5804487179487179,0.0,0.0641025641025641,0.0,0.10897435897435898,156,0.580448717948718,0.15220849798000996,0.275,0.5778454159749123,0.2787769784172662,0.03784455128205128,3.0,1.0,26,-0.48881766381766384,-0.481563467174978,0.18716491284589645,0.2670994181087969
trajectory_completion_compact__VALIDATION_3_C__vmFLypg96ABkbXMfZ__k0__rep1,vmFLypg96ABkbXMfZ,VALIDATION_3_C,True,False,True,6,26,gpt_5_1_k0,0.8836538461538461,0.0,0.07051282051282051,0.0,0.08974358974358974,156,0.8836538461538462,0.08970752480463731,0.775,0.8834855192768861,0.7823741007194244,0.0053872863247863235,3.0,1.0,26,0.022863247863247838,0.03071901453196416,0.25773127517561956,0.18962826515977657
trajectory_completion_compact__VALIDATION_3_C__4hDDkjrDWqkXQRsrK__k0__rep1,4hDDkjrDWqkXQRsrK,VALIDATION_3_C,True,False,True,6,26,gpt_5_1_k0,0.7448717948717949,0.0,0.26282051282051283,0.0,0.2692307692307692,156,0.7448717948717949,0.050641025641025655,0.6833333333333333,0.7399465043349935,0.6834532374100719,0.009139957264957267,3.0,1.0,26,-0.16139601139601145,-0.15495296070835635,0.13077275783684816,0.13059878348306628
trajectory_completion_compact__VALIDATION_3_C__79XdcpxMwu5Lprr32__k0__rep1,79XdcpxMwu5Lprr32,VALIDATION_3_C,True,False,True,6,26,gpt_5_1_k0,0.8794871794871794,0.0,0.07051282051282051,0.0,0.07692307692307693,156,0.8794871794871795,0.024594007811860105,0.8333333333333334,0.8789891163991883,0.8333333333333333,0.011282051282051283,3.0,1.0,26,-0.03247863247863247,-0.03397282174260592,0.24280216475620356,0.1804967930110026
trajectory_completion_compact__VALIDATION_3_T__RjouKH2EcY9toqwNu__k0__rep1,RjouKH2EcY9toqwNu,VALIDATION_3_T,True,True,True,6,26,gpt_5_1_k0,0.835576923076923,0.00641025641025641,0.0,0.00641025641025641,0.0,156,0.8355769230769231,0.04033498170951492,0.7416666666666667,0.8349474266740453,0.7404076738609112,0.00702724358974359,2.0384615384615383,1.0,26,-0.09537037037037038,-0.09781918055299349,0.0942328732540264,0.10591147592563048
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep1,kf8QF2MCDs5kJhToE,VALIDATION_3_T,True,True,True,6,26,gpt_5_1_k0,0.8410256410256409,0.01282051282051282,0.0,0.01282051282051282,0.0,156,0.841025641025641,0.09635235918396384,0.5916666666666667,0.8367921047777163,0.5965227817745803,0.017430555555555557,1.7692307692307692,1.0,26,-0.22193732193732194,-0.2096271700588247,0.13771069715570797,0.15553782032315838
trajectory_completion_compact__VALIDATION_3_T__GgqMbe6kLtHq97cqW__k0__rep1,GgqMbe6kLtHq97cqW,VALIDATION_3_T,True,True,True,6,26,gpt_5_1_k0,0.680448717948718,0.0,0.0,0.0,0.0,156,0.680448717948718,0.10773856225837451,0.4,0.6801097583471685,0.39568345323741005,0.018571047008547007,1.4230769230769231,1.0,26,-0.16873219373219372,-0.16758388161265858,0.23122334681236476,0.2175953977274498
trajectory_completion_compact__VALIDATION_3_T__AJ4ikZuWJeJcEXhgZ__k0__rep1,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,True,True,True,6,26,gpt_5_1_k0,0.7092948717948718,0.01282051282051282,0.0,0.01282051282051282,0.0,156,0.7092948717948718,0.026385428334638927,0.6916666666666667,0.7050129127467256,0.6864508393285371,0.007598824786324787,3.0,1.0,26,-0.0376780626780627,-0.04639877841316692,0.1777080609160145,0.16602452821717098
trajectory_completion_compact__VALIDATION_3_T__GEyMgmTp37c4DXAWA__k0__rep1,GEyMgmTp37c4DXAWA,VALIDATION_3_T,True,True,True,6,26,gpt_5_1_k0,0.8810897435897436,0.0,0.00641025641025641,0.0,0.00641025641025641,156,0.8810897435897437,0.06428259974401147,0.8583333333333333,0.881064379265818,0.8603117505995204,0.007256944444444444,4.0,1.0,26,0.08810541310541312,0.08654614769722684,0.04956029954104686,0.08080912632683293
trajectory_completion_compact__VALIDATION_3_T__zTh5xJnzAGYBX76sn__k0__rep1,zTh5xJnzAGYBX76sn,VALIDATION_3_T,True,True,True,6,26,gpt_5_1_k0,0.5099358974358974,0.019230769230769232,0.0,0.02564102564102564,0.0,156,0.5099358974358974,0.13023276398026035,0.19166666666666668,0.5023289061058844,0.1828537170263789,0.009623397435897435,1.5384615384615385,1.0,26,-0.4108974358974359,-0.4062134907458649,0.4071746052838195,0.3948746152810711
trajectory_completion_compact__VALIDATION_3_T__k6ASmEnkogfYzTeTR__k0__rep1,k6ASmEnkogfYzTeTR,VALIDATION_3_T,True,True,True,6,26,gpt_5_1_k0,0.567948717948718,0.019230769230769232,0.0,0.019230769230769232,0.0,156,0.5679487179487179,0.034645049017619646,0.5333333333333333,0.5611280206603947,0.52757793764988,0.016330128205128205,3.0384615384615383,1.0,26,-0.10327635327635329,-0.11065506569103696,0.31973049715653623,0.30397393704660025
trajectory_completion_compact__VALIDATION_3_T__dYdCLYP8K6xi8DNdF__k0__rep1,dYdCLYP8K6xi8DNdF,VALIDATION_3_T,True,True,True,6,26,gpt_5_1_k0,0.8391025641025641,0.01282051282051282,0.00641025641025641,0.01282051282051282,0.00641025641025641,156,0.8391025641025641,0.0414590488128721,0.85,0.83806032097399,0.8453237410071942,0.0088034188034188,3.0,1.0,26,0.08561253561253564,0.08657176822644445,0.051182856788770874,0.07166567847263065
trajectory_completion_compact__VALIDATION_3_T__nxmwtbBo6NK64RrLp__k0__rep1,nxmwtbBo6NK64RrLp,VALIDATION_3_T,True,True,True,6,26,gpt_5_1_k0,0.819871794871795,0.00641025641025641,0.0,0.00641025641025641,0.0,156,0.8198717948717948,0.015344498978956185,0.8083333333333333,0.8163853532558568,0.8063549160671463,0.019401709401709398,1.8076923076923077,1.0,26,-0.0232193732193732,-0.025851113980610362,0.09189671017985541,0.1035068933363417
trajectory_completion_compact__VALIDATION_3_T__Y3arzNSYAvQRdPuYN__k0__rep1,Y3arzNSYAvQRdPuYN,VALIDATION_3_T,True,True,True,6,26,gpt_5_1_k0,0.3673076923076923,0.0,0.0,0.0,0.0,156,0.36730769230769234,0.10063694259233374,0.21666666666666667,0.36778269691938753,0.20983213429256592,0.029925213675213672,3.0,1.0,26,-0.32720797720797723,-0.33035110373239873,0.5291088954937332,0.5046210891563694
trajectory_completion_compact__VALIDATION_4_C__3NXGadc6567AGQEq9__k0__rep1,3NXGadc6567AGQEq9,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.5535714285714286,0.0,0.35714285714285715,0.0,0.6071428571428571,56,0.5535714285714286,0.1115178213999714,0.7142857142857143,0.5559299191374664,0.7142857142857144,0.23469387755102042,2.125,1.0,8,0.25000000000000006,0.2515723270440252,0.15017069264659194,0.17801717018070168
trajectory_completion_compact__VALIDATION_4_C__3v9ji6wNY7sXHe8cM__k0__rep1,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.17857142857142858,0.0,0.19642857142857142,0.0,0.26785714285714285,56,0.17857142857142855,0.06185895741317419,0.14285714285714285,0.17070979335130282,0.13027852650494162,0.14285714285714288,3.125,1.0,8,-0.04761904761904761,-0.05390835579514825,0.49302411592139234,0.5460709878174632
trajectory_completion_compact__VALIDATION_4_C__WPcM5Z7cCTkDcfTNo__k0__rep1,WPcM5Z7cCTkDcfTNo,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.9642857142857143,0.0,0.10714285714285714,0.0,0.16071428571428573,56,0.9642857142857143,0.09449111825230681,1.0,0.9697888589398025,1.0062893081761008,0.025510204081632654,3.0,1.0,8,0.16666666666666666,0.1703354297693921,0.3176857768345524,0.27827483356351
trajectory_completion_compact__VALIDATION_4_C__aeGpamXB9whsnobRf__k0__rep1,aeGpamXB9whsnobRf,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.5178571428571429,0.0,0.125,0.0,0.25,56,0.5178571428571428,0.12242240357859009,0.42857142857142855,0.5154986522911053,0.42228212039532803,0.2346938775510204,3.75,1.0,8,-0.27380952380952384,-0.28900868523510037,0.19924799373407673,0.2462620702651099
trajectory_completion_compact__VALIDATION_4_C__twdeTASCCce7w6Rkj__k0__rep1,twdeTASCCce7w6Rkj,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.9821428571428571,0.0,0.0,0.0,0.0,56,0.9821428571428572,0.047245559126153414,1.0,0.9860736747529202,1.0062893081761008,0.015306122448979593,5.875,1.0,8,0.011904761904761911,0.013477088948787064,0.3187991053673432,0.2840939997002168
trajectory_completion_compact__VALIDATION_4_C__BJWpJtN2jP8jHntmQ__k0__rep1,BJWpJtN2jP8jHntmQ,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.8392857142857143,0.0,0.4107142857142857,0.0,0.44642857142857145,56,0.8392857142857143,0.11151782139997138,0.8571428571428571,0.8361410601976641,0.8445642407906561,0.12244897959183675,3.0,1.0,8,-0.22619047619047622,-0.2377208745133274,0.20658159037834214,0.18987747625396975
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep1,s5axam9Cst4RggTRH,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.9642857142857143,0.0,0.017857142857142856,0.0,0.017857142857142856,56,0.9642857142857143,0.061858957413174216,1.0,0.9658580413297396,1.0062893081761008,0.030612244897959186,3.75,1.0,8,-0.047619047619047644,-0.053908355795148265,0.3035414382426404,0.27132580281246066
trajectory_completion_compact__VALIDATION_4_C__Gwqafo2pm3awddFCz__k0__rep1,Gwqafo2pm3awddFCz,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.8392857142857143,0.0,0.25,0.0,0.6607142857142857,56,0.8392857142857142,0.0472455591261534,0.8571428571428571,0.8282794249775384,0.8445642407906561,0.13265306122448978,3.0,1.0,8,0.0833333333333333,0.07599580712788263,0.18543229804086053,0.13353357270187138
trajectory_completion_compact__VALIDATION_4_C__3A3sYGqp4MsqL6MNC__k0__rep1,3A3sYGqp4MsqL6MNC,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.017857142857142856,0.0,0.16071428571428573,0.0,0.17857142857142858,56,0.017857142857142856,0.04724555912615341,0.0,0.016284815813117703,0.0,0.015306122448979595,3.25,1.0,8,-0.03571428571428571,-0.03256963162623541,0.6516290339815205,0.6955860419848481
trajectory_completion_compact__VALIDATION_4_C__n74g6xhjAnWFgWFXa__k0__rep1,n74g6xhjAnWFgWFXa,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.10714285714285714,0.0,0.0,0.0,0.0,56,0.10714285714285714,0.19884872724392935,0.0,0.10950134770889489,0.0,0.056122448979591844,3.0,1.0,8,-0.4523809523809524,-0.46233902365977847,0.5948357601902889,0.6434021300492275
trajectory_completion_compact__VALIDATION_4_C__5zZoNBh7D35XSCvQk__k0__rep1,5zZoNBh7D35XSCvQk,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.9464285714285714,0.0,0.2857142857142857,0.0,0.2857142857142857,56,0.9464285714285714,0.06916041689656104,1.0,0.9456424079065591,1.0062893081761008,0.04591836734693878,5.125,1.0,8,-0.03571428571428571,-0.04043126684636119,0.28919544147490717,0.2560885530073206
trajectory_completion_compact__VALIDATION_4_C__DK7noLxqCtZXyR52B__k0__rep1,DK7noLxqCtZXyR52B,VALIDATION_4_C,True,False,True,7,8,gpt_5_1_k0,0.23214285714285715,0.0,0.05357142857142857,0.0,0.125,56,0.23214285714285712,0.24679062430509383,0.0,0.2352875112309075,0.0,0.1173469387755102,4.125,1.0,8,-0.7023809523809524,-0.7139113507038036,0.5041103060330924,0.5533163674504509
trajectory_completion_compact__VALIDATION_4_T__SAGxyic6qFhLZ85XX__k0__rep1,SAGxyic6qFhLZ85XX,VALIDATION_4_T,True,True,True,7,8,gpt_5_1_k0,0.9821428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,56,0.9821428571428572,0.047245559126153414,1.0,0.980458221024259,1.0062893081761008,0.015306122448979593,2.75,1.0,8,0.05952380952380954,0.08610362383947291,0.20909933085576604,0.31471496322050363
trajectory_completion_compact__VALIDATION_4_T__8GneB6qmtDLSnbcJT__k0__rep1,8GneB6qmtDLSnbcJT,VALIDATION_4_T,True,True,True,7,8,gpt_5_1_k0,0.9642857142857143,0.05357142857142857,0.0,0.05357142857142857,0.0,56,0.9642857142857143,0.06185895741317421,1.0,0.9574348607367478,1.0062893081761008,0.030612244897959183,5.375,1.0,8,-0.02380952380952382,-0.02882599580712791,0.2017401758933231,0.2980758007936314
trajectory_completion_compact__VALIDATION_4_T__xDh4D8JqoDA7p8vNb__k0__rep1,xDh4D8JqoDA7p8vNb,VALIDATION_4_T,True,True,True,7,8,gpt_5_1_k0,0.8571428571428571,0.05357142857142857,0.03571428571428571,0.05357142857142857,0.03571428571428571,56,0.8571428571428571,0.14285714285714288,0.5714285714285714,0.8479335130278528,0.5840071877807728,0.10204081632653061,4.125,1.0,8,-0.3095238095238095,-0.29499850254567245,0.1866579755982245,0.24029188875887594
trajectory_completion_compact__VALIDATION_4_T__ZH2HEWhT3PjYvZEQ6__k0__rep1,ZH2HEWhT3PjYvZEQ6,VALIDATION_4_T,True,True,True,7,8,gpt_5_1_k0,0.75,0.16071428571428573,0.0,0.16071428571428573,0.0,56,0.75,0.15567496226930974,0.8571428571428571,0.7176549865229112,0.8221024258760109,0.16326530612244897,4.875,1.0,8,0.04761904761904762,0.014225816112608555,0.16112066765168778,0.16090837006240336
trajectory_completion_compact__VALIDATION_4_T__pSCCGRajjjnFinwBp__k0__rep1,pSCCGRajjjnFinwBp,VALIDATION_4_T,True,True,True,7,8,gpt_5_1_k0,0.9821428571428571,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,56,0.9821428571428572,0.047245559126153414,1.0,0.9832659478885897,1.0062893081761008,0.015306122448979593,3.0,1.0,8,0.011904761904761911,0.01534890685834083,0.2124612052220824,0.31531824652476803
trajectory_completion_compact__VALIDATION_4_T__qxovusdi9YEximFBr__k0__rep1,qxovusdi9YEximFBr,VALIDATION_4_T,True,True,True,7,8,gpt_5_1_k0,0.9464285714285714,0.0,0.0,0.0,0.0,56,0.9464285714285714,0.06916041689656104,1.0,0.9456424079065591,1.0062893081761008,0.04591836734693878,3.125,1.0,8,-0.03571428571428571,-0.04043126684636119,0.18048165047528306,0.2830679007689628
