record_id,treatment_code,case_group,game,role_slice,expected_payoff,data_source,variant,model
2445,TRP,Benchmark,PD,both,5.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2448,TRP,Benchmark,PD,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2475,TRU,Benchmark,PD,both,5.6020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2522,TRP,Benchmark,PD,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2557,TRU,Benchmark,PD,both,5.6020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
257,TRP,Benchmark,PD,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2588,TRU,Benchmark,PD,both,4.295918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2599,TRU,Benchmark,PD,both,5.6020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2644,TRU,Benchmark,PD,both,5.6020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2686,TRU,Benchmark,PD,both,5.6020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2713,TRP,Benchmark,PD,both,5.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2718,TRP,Benchmark,PD,both,5.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2738,TRU,Benchmark,PD,both,3.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2763,TRP,Benchmark,PD,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2823,TRP,Benchmark,PD,both,5.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2857,TRP,Benchmark,PD,both,5.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2859,TRU,Benchmark,PD,both,3.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2889,TRU,Benchmark,PD,both,5.6020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2956,TRP,Benchmark,PD,both,5.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2980,TRP,Benchmark,PD,both,5.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2989,TRP,Benchmark,PD,both,5.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
299,TRU,Benchmark,PD,both,3.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
371,TRU,Benchmark,PD,both,3.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
385,TRU,Benchmark,PD,both,3.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
401,TRU,Benchmark,PD,both,3.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
41,TRU,Benchmark,PD,both,3.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
438,TRP,Benchmark,PD,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
446,TRU,Benchmark,PD,both,3.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
457,TRP,Benchmark,PD,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
468,TRP,Benchmark,PD,both,5.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
485,TRP,Benchmark,PD,both,5.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
510,TRP,Benchmark,PD,both,4.469387755102041,human,demographic_only_row_resampled_seed_0,gpt-5-mini
539,TRP,Benchmark,PD,both,5.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
587,TRU,Benchmark,PD,both,5.6020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
722,TRP,Benchmark,PD,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
77,TRP,Benchmark,PD,both,4.469387755102041,human,demographic_only_row_resampled_seed_0,gpt-5-mini
780,TRP,Benchmark,PD,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
797,TRU,Benchmark,PD,both,4.285714285714286,human,demographic_only_row_resampled_seed_0,gpt-5-mini
82,TRP,Benchmark,PD,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
935,TRU,Benchmark,PD,both,3.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
941,TRU,Benchmark,PD,both,5.6020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
942,TRP,Benchmark,PD,both,4.479591836734694,human,demographic_only_row_resampled_seed_0,gpt-5-mini
947,TRP,Benchmark,PD,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
966,TRU,Benchmark,PD,both,4.285714285714286,human,demographic_only_row_resampled_seed_0,gpt-5-mini
972,TRP,Benchmark,PD,both,4.469387755102041,human,demographic_only_row_resampled_seed_0,gpt-5-mini
999,TRU,Benchmark,PD,both,5.6020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1005,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1083,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1089,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
11,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1111,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1121,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1160,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1194,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1229,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1237,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1247,TRP,Benchmark,SH,both,4.836734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1377,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1390,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1407,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1442,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1467,TRP,Benchmark,SH,both,4.836734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1494,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1535,TRP,Benchmark,SH,both,5.775510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1541,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1557,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1586,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1594,TRU,Benchmark,SH,both,4.887755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1596,TRU,Benchmark,SH,both,6.010204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1618,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1638,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1671,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1741,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1743,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1760,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1782,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1828,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1831,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1842,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1924,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1934,TRP,Benchmark,SH,both,4.836734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1938,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
198,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2017,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2065,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2103,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2145,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2159,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2166,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
218,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2250,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2284,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2310,TRU,Benchmark,SH,both,6.010204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2360,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2376,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2406,TRU,Benchmark,SH,both,4.887755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2410,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2419,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2443,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2444,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2445,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2448,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2475,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2522,TRP,Benchmark,SH,both,5.775510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2557,TRU,Benchmark,SH,both,4.887755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
257,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2588,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2599,TRU,Benchmark,SH,both,4.887755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2644,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2686,TRU,Benchmark,SH,both,6.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2713,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2718,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2738,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2763,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2823,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2857,TRP,Benchmark,SH,both,4.836734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2859,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2889,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2956,TRP,Benchmark,SH,both,4.836734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2980,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2989,TRP,Benchmark,SH,both,4.836734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
299,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
371,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
385,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
401,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
41,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
438,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
446,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
457,TRP,Benchmark,SH,both,4.836734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
468,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
485,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
510,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
539,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
587,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
722,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
77,TRP,Benchmark,SH,both,5.8979591836734695,human,demographic_only_row_resampled_seed_0,gpt-5-mini
780,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
797,TRU,Benchmark,SH,both,4.887755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
82,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
935,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
941,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
942,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
947,TRP,Benchmark,SH,both,6.714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
966,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
972,TRP,Benchmark,SH,both,5.775510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
999,TRU,Benchmark,SH,both,7.071428571428571,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1005,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1083,TRU,Benchmark,C,both,3.2244897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1089,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
11,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1111,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1121,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1160,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1194,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1229,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1237,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1247,TRP,Benchmark,C,both,2.2448979591836733,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1377,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1390,TRU,Benchmark,C,both,3.2244897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1407,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1442,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1467,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1494,TRU,Benchmark,C,both,2.2448979591836733,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1535,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1541,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1557,TRU,Benchmark,C,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1586,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1594,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1596,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1618,TRU,Benchmark,C,both,3.2551020408163267,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1638,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1671,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1741,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1743,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1760,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1782,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1828,TRU,Benchmark,C,both,2.2448979591836733,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1831,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1842,TRU,Benchmark,C,both,2.2448979591836733,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1924,TRU,Benchmark,C,both,2.1530612244897958,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1934,TRP,Benchmark,C,both,3.3469387755102042,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1938,TRP,Benchmark,C,both,3.4081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
198,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2017,TRP,Benchmark,C,both,2.2448979591836733,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2065,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2103,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2145,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2159,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2166,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
218,TRU,Benchmark,C,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2250,TRP,Benchmark,C,both,4.387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2284,TRU,Benchmark,C,both,2.2142857142857144,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2310,TRU,Benchmark,C,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
