Cohort,Stage ID,Round,Turn (player number),Turn (sender ID),Turn (sender name),Turn (avatar),Offer (timestamp),Buy offer (RED),Buy offer (BLUE),Buy offer (GREEN),Sell offer (RED),Sell offer (BLUE),Sell offer (GREEN),Offer status,Offer recipient,Sender payout before turn,Sender payout after turn,Recipient payout before turn,Recipient payout after turn,player 1,player 2,player 3,player 1 (is sender),player 1 (is selected recipient),player 1 offer timestamp,player 1 offer response,player 1 RED before turn,player 1 RED after turn,player 1 BLUE before turn,player 1 BLUE after turn,player 1 GREEN before turn,player 1 GREEN after turn,player 1 RED value,player 1 BLUE value,player 1 GREEN value,player 1 payout before turn,player 1 payout after turn,player 2 (is sender),player 2 (is selected recipient),player 2 offer timestamp,player 2 offer response,player 2 RED before turn,player 2 RED after turn,player 2 BLUE before turn,player 2 BLUE after turn,player 2 GREEN before turn,player 2 GREEN after turn,player 2 RED value,player 2 BLUE value,player 2 GREEN value,player 2 payout before turn,player 2 payout after turn,player 3 (is sender),player 3 (is selected recipient),player 3 offer timestamp,player 3 offer response,player 3 RED before turn,player 3 RED after turn,player 3 BLUE before turn,player 3 BLUE after turn,player 3 GREEN before turn,player 3 GREEN after turn,player 3 RED value,player 3 BLUE value,player 3 GREEN value,player 3 payout before turn,player 3 payout after turn
g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,0,1,kangaroo-blue-9562,Kangaroo,🦘,2025-01-14 09:16:50.000,3,0,0,0,4,0,ACCEPTED,squid-purple-3630,14,15.3,17.61,19.61,butterfly-blue-7661,kangaroo-blue-9562,squid-purple-3630,false,false,2025-01-14 09:17:59.000,false,10,10,3,3,20,20,0.30000000000000004,0.1,0.5,13.3,13.3,true,false,n/a,n/a,10,13,10,6,10,10,0.7000000000000001,0.2,0.5,14,15.3,false,true,2025-01-14 09:17:02.000,true,10,7,17,21,0,0,0.4,0.8,0.5,17.61,19.61
g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,0,2,squid-purple-3630,Squid,🦑,2025-01-14 09:19:17.000,0,4,0,5,0,0,ACCEPTED,kangaroo-blue-9562,19.61,20.8,15.3,18,butterfly-blue-7661,kangaroo-blue-9562,squid-purple-3630,false,false,2025-01-14 09:19:38.000,false,10,10,3,3,20,20,0.30000000000000004,0.1,0.5,13.3,13.3,false,true,2025-01-14 09:19:40.000,true,13,18,6,2,10,10,0.7000000000000001,0.2,0.5,15.3,18,true,false,n/a,n/a,7,2,21,25,0,0,0.4,0.8,0.5,19.61,20.8
g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,1,0,butterfly-blue-7661,Butterfly,🦋,2025-01-14 09:21:24.000,0,0,10,6,0,0,DECLINED,,13.3,13.3,,,butterfly-blue-7661,kangaroo-blue-9562,squid-purple-3630,true,false,n/a,n/a,10,10,3,3,20,20,0.30000000000000004,0.1,0.5,13.3,13.3,false,false,2025-01-14 09:21:39.000,false,18,18,2,2,10,10,0.7000000000000001,0.2,0.5,18,18,false,false,2025-01-14 09:22:02.000,false,2,2,25,25,0,0,0.4,0.8,0.5,20.8,20.8
g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,1,1,kangaroo-blue-9562,Kangaroo,🦘,2025-01-14 09:22:33.000,5,0,0,0,0,3,DECLINED,,18,18,,,butterfly-blue-7661,kangaroo-blue-9562,squid-purple-3630,false,false,2025-01-14 09:23:01.000,false,10,10,3,3,20,20,0.30000000000000004,0.1,0.5,13.3,13.3,true,false,n/a,n/a,18,18,2,2,10,10,0.7000000000000001,0.2,0.5,18,18,false,false,2025-01-14 09:22:56.000,false,2,2,25,25,0,0,0.4,0.8,0.5,20.8,20.8
g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,1,2,squid-purple-3630,Squid,🦑,2025-01-14 09:23:55.000,0,3,0,2,0,0,ACCEPTED,butterfly-blue-7661,20.8,22.4,13.3,13.61,butterfly-blue-7661,kangaroo-blue-9562,squid-purple-3630,false,true,2025-01-14 09:24:36.000,true,10,12,3,0,20,20,0.30000000000000004,0.1,0.5,13.3,13.61,false,false,2025-01-14 09:24:18.000,false,18,18,2,2,10,10,0.7000000000000001,0.2,0.5,18,18,true,false,n/a,n/a,2,0,25,28,0,0,0.4,0.8,0.5,20.8,22.4
g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,2,0,butterfly-blue-7661,Butterfly,🦋,2025-01-14 09:26:03.000,0,0,10,7,0,0,DECLINED,,13.61,13.61,,,butterfly-blue-7661,kangaroo-blue-9562,squid-purple-3630,true,false,n/a,n/a,12,12,0,0,20,20,0.30000000000000004,0.1,0.5,13.61,13.61,false,false,2025-01-14 09:26:32.000,false,18,18,2,2,10,10,0.7000000000000001,0.2,0.5,18,18,false,false,2025-01-14 09:26:53.000,false,0,0,28,28,0,0,0.4,0.8,0.5,22.4,22.4
g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,2,1,kangaroo-blue-9562,Kangaroo,🦘,2025-01-14 09:27:27.000,4,0,0,0,0,3,ACCEPTED,butterfly-blue-7661,18,19.31,13.61,13.9,butterfly-blue-7661,kangaroo-blue-9562,squid-purple-3630,false,true,2025-01-14 09:27:55.000,true,12,8,0,0,20,23,0.30000000000000004,0.1,0.5,13.61,13.9,true,false,n/a,n/a,18,22,2,2,10,7,0.7000000000000001,0.2,0.5,18,19.31,false,false,2025-01-14 09:27:42.000,false,0,0,28,28,0,0,0.4,0.8,0.5,22.4,22.4
g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,2,2,squid-purple-3630,Squid,🦑,2025-01-14 09:28:26.000,22,0,0,0,1,0,DECLINED,,22.4,22.4,,,butterfly-blue-7661,kangaroo-blue-9562,squid-purple-3630,false,false,2025-01-14 09:28:45.000,false,8,8,0,0,23,23,0.30000000000000004,0.1,0.5,13.9,13.9,false,false,2025-01-14 09:28:43.000,false,22,22,2,2,7,7,0.7000000000000001,0.2,0.5,19.31,19.31,true,false,n/a,n/a,0,0,28,28,0,0,0.4,0.8,0.5,22.4,22.4
g5-m5wp6r,First negotiation game-negotiation1,0,0,bat-pink-1751,Bat,🦇,2025-01-14 08:58:23.000,2,0,0,0,0,2,ACCEPTED,fox-green-2854,21,21.6,18,18.2,bat-pink-1751,fox-green-2854,frog-blue-6296,true,false,n/a,n/a,10,12,10,10,10,8,0.8,0.8,0.5,21,21.6,false,true,2025-01-14 08:58:33.000,true,10,8,10,10,10,12,0.4,0.9,0.5,18,18.2,false,false,2025-01-14 08:58:34.000,false,10,10,10,10,10,10,0.5,1,0.5,20,20
g5-m5wp6r,First negotiation game-negotiation1,0,1,fox-green-2854,Fox,🦊,2025-01-14 08:58:52.000,0,5,0,4,0,0,DECLINED,,18.2,18.2,,,bat-pink-1751,fox-green-2854,frog-blue-6296,false,false,2025-01-14 08:59:00.000,false,12,12,10,10,8,8,0.8,0.8,0.5,21.6,21.6,true,false,n/a,n/a,8,8,10,10,12,12,0.4,0.9,0.5,18.2,18.2,false,false,2025-01-14 08:59:07.000,false,10,10,10,10,10,10,0.5,1,0.5,20,20
g5-m5wp6r,First negotiation game-negotiation1,0,2,frog-blue-6296,Frog,🐸,2025-01-14 08:59:27.000,0,6,0,5,0,0,DECLINED,,20,20,,,bat-pink-1751,fox-green-2854,frog-blue-6296,false,false,2025-01-14 08:59:36.000,false,12,12,10,10,8,8,0.8,0.8,0.5,21.6,21.6,false,false,2025-01-14 08:59:35.000,false,8,8,10,10,12,12,0.4,0.9,0.5,18.2,18.2,true,false,n/a,n/a,10,10,10,10,10,10,0.5,1,0.5,20,20
g5-m5wp6r,First negotiation game-negotiation1,1,0,bat-pink-1751,Bat,🦇,2025-01-14 08:59:44.000,3,0,0,0,0,3,ACCEPTED,fox-green-2854,21.6,22.5,18.2,18.5,bat-pink-1751,fox-green-2854,frog-blue-6296,true,false,n/a,n/a,12,15,10,10,8,5,0.8,0.8,0.5,21.6,22.5,false,true,2025-01-14 08:59:49.000,true,8,5,10,10,12,15,0.4,0.9,0.5,18.2,18.5,false,false,2025-01-14 08:59:50.000,false,10,10,10,10,10,10,0.5,1,0.5,20,20
g5-m5wp6r,First negotiation game-negotiation1,1,1,fox-green-2854,Fox,🦊,2025-01-14 09:00:11.000,0,5,0,0,0,5,DECLINED,,18.5,18.5,,,bat-pink-1751,fox-green-2854,frog-blue-6296,false,false,2025-01-14 09:00:18.000,false,15,15,10,10,5,5,0.8,0.8,0.5,22.5,22.5,true,false,n/a,n/a,5,5,10,10,15,15,0.4,0.9,0.5,18.5,18.5,false,false,2025-01-14 09:00:16.000,false,10,10,10,10,10,10,0.5,1,0.5,20,20
g5-m5wp6r,First negotiation game-negotiation1,1,2,frog-blue-6296,Frog,🐸,2025-01-14 09:00:29.000,0,5,0,5,0,0,ACCEPTED,bat-pink-1751,20,22.5,22.5,22.5,bat-pink-1751,fox-green-2854,frog-blue-6296,false,true,2025-01-14 09:00:41.000,true,15,20,10,5,5,5,0.8,0.8,0.5,22.5,22.5,false,false,2025-01-14 09:00:36.000,false,5,5,10,10,15,15,0.4,0.9,0.5,18.5,18.5,true,false,n/a,n/a,10,5,10,15,10,10,0.5,1,0.5,20,22.5
g5-m5wp6r,First negotiation game-negotiation1,2,0,bat-pink-1751,Bat,🦇,2025-01-14 09:00:53.000,2,0,0,0,0,2,ACCEPTED,fox-green-2854,22.5,23.1,18.5,18.7,bat-pink-1751,fox-green-2854,frog-blue-6296,true,false,n/a,n/a,20,22,5,5,5,3,0.8,0.8,0.5,22.5,23.1,false,true,2025-01-14 09:01:02.000,true,5,3,10,10,15,17,0.4,0.9,0.5,18.5,18.7,false,false,2025-01-14 09:01:17.000,false,5,5,15,15,10,10,0.5,1,0.5,22.5,22.5
g5-m5wp6r,First negotiation game-negotiation1,2,1,fox-green-2854,Fox,🦊,2025-01-14 09:02:02.000,0,1,0,2,0,0,ACCEPTED,bat-pink-1751,18.7,18.8,23.1,23.9,bat-pink-1751,fox-green-2854,frog-blue-6296,false,true,2025-01-14 09:02:23.000,true,22,24,5,4,3,3,0.8,0.8,0.5,23.1,23.9,true,false,n/a,n/a,3,1,10,11,17,17,0.4,0.9,0.5,18.7,18.8,false,false,2025-01-14 09:02:10.000,false,5,5,15,15,10,10,0.5,1,0.5,22.5,22.5
g5-m5wp6r,First negotiation game-negotiation1,2,2,frog-blue-6296,Frog,🐸,2025-01-14 09:02:34.000,0,10,0,0,0,10,DECLINED,,22.5,22.5,,,bat-pink-1751,fox-green-2854,frog-blue-6296,false,false,2025-01-14 09:02:40.000,false,24,24,4,4,3,3,0.8,0.8,0.5,23.9,23.9,false,false,2025-01-14 09:02:39.000,false,1,1,11,11,17,17,0.4,0.9,0.5,18.8,18.8,true,false,n/a,n/a,5,5,15,15,10,10,0.5,1,0.5,22.5,22.5
g5-m5wp6r,Second negotiation game-negotiation2_alternate_profile,0,0,bat-pink-1751,Bat,🦇,2025-01-14 09:03:34.000,0,0,3,3,0,0,ACCEPTED,frog-blue-6296,13,13.91,15.01,15.61,bat-pink-1751,fox-green-2854,frog-blue-6296,true,false,n/a,n/a,10,7,10,10,10,13,0.2,0.6000000000000001,0.5,13,13.91,false,false,2025-01-14 09:03:42.000,true,10,10,10,10,10,10,0.6000000000000001,1,0.5,21,21,false,true,2025-01-14 09:03:39.000,true,10,13,10,10,10,7,0.7000000000000001,0.30000000000000004,0.5,15.01,15.61
g5-m5wp6r,Second negotiation game-negotiation2_alternate_profile,0,1,fox-green-2854,Fox,🦊,2025-01-14 09:04:15.000,0,2,0,1,0,0,DECLINED,,21,21,,,bat-pink-1751,fox-green-2854,frog-blue-6296,false,false,2025-01-14 09:04:20.000,false,7,7,10,10,13,13,0.2,0.6000000000000001,0.5,13.91,13.91,true,false,n/a,n/a,10,10,10,10,10,10,0.6000000000000001,1,0.5,21,21,false,false,2025-01-14 09:04:21.000,false,13,13,10,10,7,7,0.7000000000000001,0.30000000000000004,0.5,15.61,15.61
g5-m5wp6r,Second negotiation game-negotiation2_alternate_profile,0,2,frog-blue-6296,Frog,🐸,2025-01-14 09:04:33.000,5,0,0,0,5,0,ACCEPTED,fox-green-2854,15.61,17.61,21,23,bat-pink-1751,fox-green-2854,frog-blue-6296,false,false,2025-01-14 09:04:39.000,true,7,7,10,10,13,13,0.2,0.6000000000000001,0.5,13.91,13.91,false,true,2025-01-14 09:04:38.000,true,10,5,10,15,10,10,0.6000000000000001,1,0.5,21,23,true,false,n/a,n/a,13,18,10,5,7,7,0.7000000000000001,0.30000000000000004,0.5,15.61,17.61
g5-m5wp6r,Second negotiation game-negotiation2_alternate_profile,1,0,bat-pink-1751,Bat,🦇,2025-01-14 09:04:53.000,0,3,0,3,0,0,ACCEPTED,frog-blue-6296,13.91,15.11,17.61,18.8,bat-pink-1751,fox-green-2854,frog-blue-6296,true,false,n/a,n/a,7,4,10,13,13,13,0.2,0.6000000000000001,0.5,13.91,15.11,false,false,2025-01-14 09:04:55.000,false,5,5,15,15,10,10,0.6000000000000001,1,0.5,23,23,false,true,2025-01-14 09:05:00.000,true,18,21,5,2,7,7,0.7000000000000001,0.30000000000000004,0.5,17.61,18.8
g5-m5wp6r,Second negotiation game-negotiation2_alternate_profile,1,1,fox-green-2854,Fox,🦊,2025-01-14 09:05:26.000,5,0,0,0,0,4,DECLINED,,23,23,,,bat-pink-1751,fox-green-2854,frog-blue-6296,false,false,2025-01-14 09:05:33.000,false,4,4,13,13,13,13,0.2,0.6000000000000001,0.5,15.11,15.11,true,false,n/a,n/a,5,5,15,15,10,10,0.6000000000000001,1,0.5,23,23,false,false,2025-01-14 09:05:31.000,false,21,21,2,2,7,7,0.7000000000000001,0.30000000000000004,0.5,18.8,18.8
g5-m5wp6r,Second negotiation game-negotiation2_alternate_profile,1,2,frog-blue-6296,Frog,🐸,2025-01-14 09:06:03.000,5,0,0,0,0,5,DECLINED,,18.8,18.8,,,bat-pink-1751,fox-green-2854,frog-blue-6296,false,false,2025-01-14 09:06:10.000,false,4,4,13,13,13,13,0.2,0.6000000000000001,0.5,15.11,15.11,false,false,2025-01-14 09:06:08.000,false,5,5,15,15,10,10,0.6000000000000001,1,0.5,23,23,true,false,n/a,n/a,21,21,2,2,7,7,0.7000000000000001,0.30000000000000004,0.5,18.8,18.8
g5-m5wp6r,Second negotiation game-negotiation2_alternate_profile,2,0,bat-pink-1751,Bat,🦇,2025-01-14 09:06:22.000,0,0,4,4,0,0,ACCEPTED,frog-blue-6296,15.11,16.3,18.8,19.61,bat-pink-1751,fox-green-2854,frog-blue-6296,true,false,n/a,n/a,4,0,13,13,13,17,0.2,0.6000000000000001,0.5,15.11,16.3,false,false,2025-01-14 09:06:25.000,true,5,5,15,15,10,10,0.6000000000000001,1,0.5,23,23,false,true,2025-01-14 09:06:25.000,true,21,25,2,2,7,3,0.7000000000000001,0.30000000000000004,0.5,18.8,19.61
g5-m5wp6r,Second negotiation game-negotiation2_alternate_profile,2,1,fox-green-2854,Fox,🦊,2025-01-14 09:06:45.000,0,2,0,2,0,0,ACCEPTED,frog-blue-6296,23,23.8,19.61,20.41,bat-pink-1751,fox-green-2854,frog-blue-6296,false,false,2025-01-14 09:06:49.000,false,0,0,13,13,17,17,0.2,0.6000000000000001,0.5,16.3,16.3,true,false,n/a,n/a,5,3,15,17,10,10,0.6000000000000001,1,0.5,23,23.8,false,true,2025-01-14 09:06:49.000,true,25,27,2,0,3,3,0.7000000000000001,0.30000000000000004,0.5,19.61,20.41
g5-m5wp6r,Second negotiation game-negotiation2_alternate_profile,2,2,frog-blue-6296,Frog,🐸,2025-01-14 09:08:12.000,0,10,0,0,0,1,DECLINED,,20.41,20.41,,,bat-pink-1751,fox-green-2854,frog-blue-6296,false,false,2025-01-14 09:08:20.000,false,0,0,13,13,17,17,0.2,0.6000000000000001,0.5,16.3,16.3,false,false,2025-01-14 09:08:18.000,false,3,3,17,17,10,10,0.6000000000000001,1,0.5,23.8,23.8,true,false,n/a,n/a,27,27,0,0,3,3,0.7000000000000001,0.30000000000000004,0.5,20.41,20.41
g6-m5wp77,First negotiation game-negotiation1,0,0,dog-green-8079,Dog 2,🐶,2025-01-14 08:59:09.000,4,0,0,0,2,0,ACCEPTED,turtle-red-9966,13,14.4,21,20.6,dog-green-8079,parrot-pink-5400,turtle-red-9966,true,false,n/a,n/a,10,14,10,8,10,10,0.5,0.30000000000000004,0.5,13,14.4,false,false,2025-01-14 08:59:18.000,false,10,10,10,10,10,10,0.8,1,0.5,23,23,false,true,2025-01-14 08:59:36.000,true,10,6,10,12,10,10,0.6000000000000001,1,0.5,21,20.6
g6-m5wp77,First negotiation game-negotiation1,0,1,parrot-pink-5400,Parrot,🦜,2025-01-14 08:59:56.000,10,0,0,0,0,10,ACCEPTED,dog-green-8079,23,26,14.4,14.4,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,true,2025-01-14 09:00:16.000,true,14,4,8,8,10,20,0.5,0.30000000000000004,0.5,14.4,14.4,true,false,n/a,n/a,10,20,10,10,10,0,0.8,1,0.5,23,26,false,false,2025-01-14 09:00:12.000,false,6,6,12,12,10,10,0.6000000000000001,1,0.5,20.6,20.6
g6-m5wp77,First negotiation game-negotiation1,0,2,turtle-red-9966,Turtle,🐢,2025-01-14 09:00:53.000,0,10,0,0,0,5,DECLINED,,20.6,20.6,,,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,false,2025-01-14 09:01:23.000,false,4,4,8,8,20,20,0.5,0.30000000000000004,0.5,14.4,14.4,false,false,2025-01-14 09:01:11.000,false,20,20,10,10,0,0,0.8,1,0.5,26,26,true,false,n/a,n/a,6,6,12,12,10,10,0.6000000000000001,1,0.5,20.6,20.6
g6-m5wp77,First negotiation game-negotiation1,1,0,dog-green-8079,Dog 2,🐶,2025-01-14 09:01:46.000,4,0,0,0,2,0,ACCEPTED,turtle-red-9966,14.4,15.8,20.6,20.2,dog-green-8079,parrot-pink-5400,turtle-red-9966,true,false,n/a,n/a,4,8,8,6,20,20,0.5,0.30000000000000004,0.5,14.4,15.8,false,false,2025-01-14 09:01:52.000,false,20,20,10,10,0,0,0.8,1,0.5,26,26,false,true,2025-01-14 09:02:12.000,true,6,2,12,14,10,10,0.6000000000000001,1,0.5,20.6,20.2
g6-m5wp77,First negotiation game-negotiation1,1,1,parrot-pink-5400,Parrot,🦜,2025-01-14 09:02:44.000,0,6,0,5,0,0,ACCEPTED,dog-green-8079,26,28,15.8,16.5,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,true,2025-01-14 09:02:58.000,true,8,13,6,0,20,20,0.5,0.30000000000000004,0.5,15.8,16.5,true,false,n/a,n/a,20,15,10,16,0,0,0.8,1,0.5,26,28,false,false,2025-01-14 09:02:58.000,false,2,2,14,14,10,10,0.6000000000000001,1,0.5,20.2,20.2
g6-m5wp77,First negotiation game-negotiation1,1,2,turtle-red-9966,Turtle,🐢,2025-01-14 09:03:31.000,0,0,10,0,3,0,DECLINED,,20.2,20.2,,,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,false,2025-01-14 09:03:45.000,false,13,13,0,0,20,20,0.5,0.30000000000000004,0.5,16.5,16.5,false,false,2025-01-14 09:03:49.000,false,15,15,16,16,0,0,0.8,1,0.5,28,28,true,false,n/a,n/a,2,2,14,14,10,10,0.6000000000000001,1,0.5,20.2,20.2
g6-m5wp77,First negotiation game-negotiation1,2,0,dog-green-8079,Dog 2,🐶,2025-01-14 09:04:08.000,2,0,0,0,0,1,ACCEPTED,turtle-red-9966,16.5,17,20.2,19.5,dog-green-8079,parrot-pink-5400,turtle-red-9966,true,false,n/a,n/a,13,15,0,0,20,19,0.5,0.30000000000000004,0.5,16.5,17,false,false,2025-01-14 09:04:13.000,false,15,15,16,16,0,0,0.8,1,0.5,28,28,false,true,2025-01-14 09:04:30.000,true,2,0,14,14,10,11,0.6000000000000001,1,0.5,20.2,19.5
g6-m5wp77,First negotiation game-negotiation1,2,1,parrot-pink-5400,Parrot,🦜,2025-01-14 09:05:02.000,0,3,0,2,0,0,DECLINED,,28,28,,,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,false,2025-01-14 09:05:15.000,false,15,15,0,0,19,19,0.5,0.30000000000000004,0.5,17,17,true,false,n/a,n/a,15,15,16,16,0,0,0.8,1,0.5,28,28,false,false,2025-01-14 09:05:11.000,false,0,0,14,14,11,11,0.6000000000000001,1,0.5,19.5,19.5
g6-m5wp77,First negotiation game-negotiation1,2,2,turtle-red-9966,Turtle,🐢,2025-01-14 09:05:40.000,6,0,0,0,2,0,DECLINED,,19.5,19.5,,,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,false,2025-01-14 09:05:54.000,false,15,15,0,0,19,19,0.5,0.30000000000000004,0.5,17,17,false,false,2025-01-14 09:05:56.000,false,15,15,16,16,0,0,0.8,1,0.5,28,28,true,false,n/a,n/a,0,0,14,14,11,11,0.6000000000000001,1,0.5,19.5,19.5
g6-m5wp77,Second negotiation game-negotiation2_alternate_profile,0,0,dog-green-8079,Dog 2,🐶,2025-01-14 09:07:55.000,0,2,0,1,0,0,DECLINED,,20,20,,,dog-green-8079,parrot-pink-5400,turtle-red-9966,true,false,n/a,n/a,10,10,10,10,10,10,0.5,1,0.5,20,20,false,false,2025-01-14 09:08:10.000,false,10,10,10,10,10,10,0.6000000000000001,0.30000000000000004,0.5,14.01,14.01,false,false,2025-01-14 09:08:04.000,false,10,10,10,10,10,10,0.5,1,0.5,20,20
g6-m5wp77,Second negotiation game-negotiation2_alternate_profile,0,1,parrot-pink-5400,Parrot,🦜,2025-01-14 09:08:36.000,10,0,0,0,10,0,ACCEPTED,turtle-red-9966,14.01,17,20,25,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,false,2025-01-14 09:08:44.000,true,10,10,10,10,10,10,0.5,1,0.5,20,20,true,false,n/a,n/a,10,20,10,0,10,10,0.6000000000000001,0.30000000000000004,0.5,14.01,17,false,true,2025-01-14 09:08:49.000,true,10,0,10,20,10,10,0.5,1,0.5,20,25
g6-m5wp77,Second negotiation game-negotiation2_alternate_profile,0,2,turtle-red-9966,Turtle,🐢,2025-01-14 09:09:31.000,5,0,0,0,2,0,DECLINED,,25,25,,,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,false,2025-01-14 09:09:49.000,false,10,10,10,10,10,10,0.5,1,0.5,20,20,false,false,2025-01-14 09:09:46.000,false,20,20,0,0,10,10,0.6000000000000001,0.30000000000000004,0.5,17,17,true,false,n/a,n/a,0,0,20,20,10,10,0.5,1,0.5,25,25
g6-m5wp77,Second negotiation game-negotiation2_alternate_profile,1,0,dog-green-8079,Dog 2,🐶,2025-01-14 09:10:20.000,0,10,0,0,0,5,DECLINED,,20,20,,,dog-green-8079,parrot-pink-5400,turtle-red-9966,true,false,n/a,n/a,10,10,10,10,10,10,0.5,1,0.5,20,20,false,false,2025-01-14 09:10:25.000,false,20,20,0,0,10,10,0.6000000000000001,0.30000000000000004,0.5,17,17,false,false,2025-01-14 09:10:36.000,false,0,0,20,20,10,10,0.5,1,0.5,25,25
g6-m5wp77,Second negotiation game-negotiation2_alternate_profile,1,1,parrot-pink-5400,Parrot,🦜,2025-01-14 09:10:54.000,6,0,0,0,0,5,DECLINED,,17,17,,,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,false,2025-01-14 09:10:56.000,false,10,10,10,10,10,10,0.5,1,0.5,20,20,true,false,n/a,n/a,20,20,0,0,10,10,0.6000000000000001,0.30000000000000004,0.5,17,17,false,false,2025-01-14 09:11:03.000,false,0,0,20,20,10,10,0.5,1,0.5,25,25
g6-m5wp77,Second negotiation game-negotiation2_alternate_profile,1,2,turtle-red-9966,Turtle,🐢,2025-01-14 09:11:19.000,4,0,0,0,0,4,ACCEPTED,dog-green-8079,25,25,20,20,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,true,2025-01-14 09:11:35.000,true,10,6,10,10,10,14,0.5,1,0.5,20,20,false,false,2025-01-14 09:11:38.000,false,20,20,0,0,10,10,0.6000000000000001,0.30000000000000004,0.5,17,17,true,false,n/a,n/a,0,4,20,20,10,6,0.5,1,0.5,25,25
g6-m5wp77,Second negotiation game-negotiation2_alternate_profile,2,0,dog-green-8079,Dog 2,🐶,2025-01-14 09:12:03.000,0,8,0,6,0,0,DECLINED,,20,20,,,dog-green-8079,parrot-pink-5400,turtle-red-9966,true,false,n/a,n/a,6,6,10,10,14,14,0.5,1,0.5,20,20,false,false,2025-01-14 09:12:17.000,false,20,20,0,0,10,10,0.6000000000000001,0.30000000000000004,0.5,17,17,false,false,2025-01-14 09:12:18.000,false,4,4,20,20,6,6,0.5,1,0.5,25,25
g6-m5wp77,Second negotiation game-negotiation2_alternate_profile,2,1,parrot-pink-5400,Parrot,🦜,2025-01-14 09:12:34.000,4,0,0,0,0,4,ACCEPTED,dog-green-8079,17,17.41,20,20,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,true,2025-01-14 09:12:37.000,true,6,2,10,10,14,18,0.5,1,0.5,20,20,true,false,n/a,n/a,20,24,0,0,10,6,0.6000000000000001,0.30000000000000004,0.5,17,17.41,false,false,2025-01-14 09:12:53.000,false,4,4,20,20,6,6,0.5,1,0.5,25,25
g6-m5wp77,Second negotiation game-negotiation2_alternate_profile,2,2,turtle-red-9966,Turtle,🐢,2025-01-14 09:13:15.000,8,0,0,0,4,0,DECLINED,,25,25,,,dog-green-8079,parrot-pink-5400,turtle-red-9966,false,false,2025-01-14 09:13:30.000,false,2,2,10,10,18,18,0.5,1,0.5,20,20,false,false,2025-01-14 09:13:30.000,false,24,24,0,0,6,6,0.6000000000000001,0.30000000000000004,0.5,17.41,17.41,true,false,n/a,n/a,4,4,20,20,6,6,0.5,1,0.5,25,25
g7-m5wp78,First negotiation game-negotiation1,0,0,badger-green-4722,Badger,🦡,2025-01-14 09:00:51.000,0,4,0,0,0,4,ACCEPTED,peacock-purple-5231,20,21.6,16,17.61,badger-green-4722,peacock-purple-5231,unicorn-blue-7096,true,false,n/a,n/a,10,10,10,14,10,6,0.6000000000000001,0.9,0.5,20,21.6,false,true,2025-01-14 09:00:58.000,true,10,10,10,6,10,14,1,0.1,0.5,16,17.61,false,false,2025-01-14 09:01:12.000,false,10,10,10,10,10,10,0.4,1,0.5,19,19
g7-m5wp78,First negotiation game-negotiation1,0,1,peacock-purple-5231,Peacock,🦚,2025-01-14 09:01:36.000,2,0,0,0,0,3,ACCEPTED,unicorn-blue-7096,17.61,18.11,19,19.7,badger-green-4722,peacock-purple-5231,unicorn-blue-7096,false,false,2025-01-14 09:02:31.000,false,10,10,14,14,6,6,0.6000000000000001,0.9,0.5,21.6,21.6,true,false,n/a,n/a,10,12,6,6,14,11,1,0.1,0.5,17.61,18.11,false,true,2025-01-14 09:01:43.000,true,10,8,10,10,10,13,0.4,1,0.5,19,19.7
g7-m5wp78,First negotiation game-negotiation1,0,2,unicorn-blue-7096,Unicorn,🦄,2025-01-14 09:03:00.000,0,1,0,2,0,0,ACCEPTED,peacock-purple-5231,19.7,19.9,18.11,20,badger-green-4722,peacock-purple-5231,unicorn-blue-7096,false,false,2025-01-14 09:03:52.000,false,10,10,14,14,6,6,0.6000000000000001,0.9,0.5,21.6,21.6,false,true,2025-01-14 09:03:12.000,true,12,14,6,5,11,11,1,0.1,0.5,18.11,20,true,false,n/a,n/a,8,6,10,11,13,13,0.4,1,0.5,19.7,19.9
