custom_id,input_tokens_tiktoken
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_SFohXkBYvScM7Y7rC__p026__g035,2958
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_5R7YRmti4R5GiJKpi__p026__g036,3385
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_6BxRfLcBtXYodAS8h__p026__g037,1761
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_7Y6PBvgZNqtriKzaZ__p026__g038,1890
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_HmA52oSS75D5Z2W8a__p026__g039,4071
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_6pQRuemJv5faRcZft__p026__g040,3839
concordia_pgg_match__pid_concordia_447f0b0cc772__game_5mhtM66ewYHNxSp4q__p027__g001,1868
concordia_pgg_match__pid_concordia_447f0b0cc772__game_2TquMDieEiixty8AN__p027__g002,2768
concordia_pgg_match__pid_concordia_447f0b0cc772__game_65crAkEscRbHNJXbW__p027__g003,1682
concordia_pgg_match__pid_concordia_447f0b0cc772__game_3EG5RaDj4z7hkT2JD__p027__g004,1839
concordia_pgg_match__pid_concordia_447f0b0cc772__game_PmcxhmDRj2tN3cECC__p027__g005,6943
concordia_pgg_match__pid_concordia_447f0b0cc772__game_925LF9k9CXpz8KjQm__p027__g006,8804
concordia_pgg_match__pid_concordia_447f0b0cc772__game_ASQtYBWx6cGN27KxL__p027__g007,2342
concordia_pgg_match__pid_concordia_447f0b0cc772__game_DYFJDsdGg8bppBJ7P__p027__g008,2819
concordia_pgg_match__pid_concordia_447f0b0cc772__game_CbDvrXGkphmfGtH3G__p027__g009,4873
concordia_pgg_match__pid_concordia_447f0b0cc772__game_FvbM5EM5aB5pcjLpA__p027__g010,3983
concordia_pgg_match__pid_concordia_447f0b0cc772__game_C5Cd8Yq5dDbdycXKB__p027__g011,3055
concordia_pgg_match__pid_concordia_447f0b0cc772__game_AyQkFs97hRTki5zWR__p027__g012,3521
concordia_pgg_match__pid_concordia_447f0b0cc772__game_7oRFMBwqmesGX7t3H__p027__g013,8028
concordia_pgg_match__pid_concordia_447f0b0cc772__game_fMhhGrfpZH9ign2AK__p027__g014,4261
concordia_pgg_match__pid_concordia_447f0b0cc772__game_i7C4Y4NiesraiSwwb__p027__g015,3029
concordia_pgg_match__pid_concordia_447f0b0cc772__game_7tfDsTHHnxsgrhE3d__p027__g016,3712
concordia_pgg_match__pid_concordia_447f0b0cc772__game_r7Bk7fEwX3HSRrXMZ__p027__g017,2437
concordia_pgg_match__pid_concordia_447f0b0cc772__game_7FQezekfKk3zctLN8__p027__g018,5556
concordia_pgg_match__pid_concordia_447f0b0cc772__game_2khRAszouj8vP8ZfP__p027__g019,2622
concordia_pgg_match__pid_concordia_447f0b0cc772__game_CoHyYysb84APn5gDE__p027__g020,2692
concordia_pgg_match__pid_concordia_447f0b0cc772__game_2KKC9nMd8nRXfgH5G__p027__g021,3190
concordia_pgg_match__pid_concordia_447f0b0cc772__game_PrfKWppTZdvPhe4oN__p027__g022,3767
concordia_pgg_match__pid_concordia_447f0b0cc772__game_6Pxb9DsQpyk22cJNr__p027__g023,2016
concordia_pgg_match__pid_concordia_447f0b0cc772__game_Fm7uYc98E2b6kcoDE__p027__g024,2253
concordia_pgg_match__pid_concordia_447f0b0cc772__game_9oyspxPncwXdAkruR__p027__g025,2051
concordia_pgg_match__pid_concordia_447f0b0cc772__game_2TDnnb4wn9rwy3CYZ__p027__g026,2471
concordia_pgg_match__pid_concordia_447f0b0cc772__game_7ywewvEuctuz4Rq8j__p027__g027,3619
concordia_pgg_match__pid_concordia_447f0b0cc772__game_AJ4ikZuWJeJcEXhgZ__p027__g028,3172
concordia_pgg_match__pid_concordia_447f0b0cc772__game_3v9ji6wNY7sXHe8cM__p027__g029,3164
concordia_pgg_match__pid_concordia_447f0b0cc772__game_8GneB6qmtDLSnbcJT__p027__g030,2469
concordia_pgg_match__pid_concordia_447f0b0cc772__game_6sSM4xSyZQkaxyHav__p027__g031,2201
concordia_pgg_match__pid_concordia_447f0b0cc772__game_3EQGxadfbmAKaACgZ__p027__g032,2056
concordia_pgg_match__pid_concordia_447f0b0cc772__game_Aj2G7CTuhLZ7Z2SPK__p027__g033,2576
concordia_pgg_match__pid_concordia_447f0b0cc772__game_FAuuG8S2iw8wkGRnA__p027__g034,3616
concordia_pgg_match__pid_concordia_447f0b0cc772__game_SFohXkBYvScM7Y7rC__p027__g035,2950
concordia_pgg_match__pid_concordia_447f0b0cc772__game_5R7YRmti4R5GiJKpi__p027__g036,3377
concordia_pgg_match__pid_concordia_447f0b0cc772__game_6BxRfLcBtXYodAS8h__p027__g037,1753
concordia_pgg_match__pid_concordia_447f0b0cc772__game_7Y6PBvgZNqtriKzaZ__p027__g038,1882
concordia_pgg_match__pid_concordia_447f0b0cc772__game_HmA52oSS75D5Z2W8a__p027__g039,4063
concordia_pgg_match__pid_concordia_447f0b0cc772__game_6pQRuemJv5faRcZft__p027__g040,3831
concordia_pgg_match__pid_concordia_fedbc82b1346__game_5mhtM66ewYHNxSp4q__p028__g001,1865
concordia_pgg_match__pid_concordia_fedbc82b1346__game_2TquMDieEiixty8AN__p028__g002,2765
concordia_pgg_match__pid_concordia_fedbc82b1346__game_65crAkEscRbHNJXbW__p028__g003,1679
concordia_pgg_match__pid_concordia_fedbc82b1346__game_3EG5RaDj4z7hkT2JD__p028__g004,1836
concordia_pgg_match__pid_concordia_fedbc82b1346__game_PmcxhmDRj2tN3cECC__p028__g005,6940
concordia_pgg_match__pid_concordia_fedbc82b1346__game_925LF9k9CXpz8KjQm__p028__g006,8801
concordia_pgg_match__pid_concordia_fedbc82b1346__game_ASQtYBWx6cGN27KxL__p028__g007,2339
concordia_pgg_match__pid_concordia_fedbc82b1346__game_DYFJDsdGg8bppBJ7P__p028__g008,2816
concordia_pgg_match__pid_concordia_fedbc82b1346__game_CbDvrXGkphmfGtH3G__p028__g009,4870
concordia_pgg_match__pid_concordia_fedbc82b1346__game_FvbM5EM5aB5pcjLpA__p028__g010,3980
concordia_pgg_match__pid_concordia_fedbc82b1346__game_C5Cd8Yq5dDbdycXKB__p028__g011,3052
concordia_pgg_match__pid_concordia_fedbc82b1346__game_AyQkFs97hRTki5zWR__p028__g012,3518
concordia_pgg_match__pid_concordia_fedbc82b1346__game_7oRFMBwqmesGX7t3H__p028__g013,8025
concordia_pgg_match__pid_concordia_fedbc82b1346__game_fMhhGrfpZH9ign2AK__p028__g014,4258
concordia_pgg_match__pid_concordia_fedbc82b1346__game_i7C4Y4NiesraiSwwb__p028__g015,3026
concordia_pgg_match__pid_concordia_fedbc82b1346__game_7tfDsTHHnxsgrhE3d__p028__g016,3709
concordia_pgg_match__pid_concordia_fedbc82b1346__game_r7Bk7fEwX3HSRrXMZ__p028__g017,2434
concordia_pgg_match__pid_concordia_fedbc82b1346__game_7FQezekfKk3zctLN8__p028__g018,5553
concordia_pgg_match__pid_concordia_fedbc82b1346__game_2khRAszouj8vP8ZfP__p028__g019,2619
concordia_pgg_match__pid_concordia_fedbc82b1346__game_CoHyYysb84APn5gDE__p028__g020,2689
concordia_pgg_match__pid_concordia_fedbc82b1346__game_2KKC9nMd8nRXfgH5G__p028__g021,3187
concordia_pgg_match__pid_concordia_fedbc82b1346__game_PrfKWppTZdvPhe4oN__p028__g022,3764
concordia_pgg_match__pid_concordia_fedbc82b1346__game_6Pxb9DsQpyk22cJNr__p028__g023,2013
concordia_pgg_match__pid_concordia_fedbc82b1346__game_Fm7uYc98E2b6kcoDE__p028__g024,2250
concordia_pgg_match__pid_concordia_fedbc82b1346__game_9oyspxPncwXdAkruR__p028__g025,2048
concordia_pgg_match__pid_concordia_fedbc82b1346__game_2TDnnb4wn9rwy3CYZ__p028__g026,2468
concordia_pgg_match__pid_concordia_fedbc82b1346__game_7ywewvEuctuz4Rq8j__p028__g027,3616
concordia_pgg_match__pid_concordia_fedbc82b1346__game_AJ4ikZuWJeJcEXhgZ__p028__g028,3169
concordia_pgg_match__pid_concordia_fedbc82b1346__game_3v9ji6wNY7sXHe8cM__p028__g029,3161
concordia_pgg_match__pid_concordia_fedbc82b1346__game_8GneB6qmtDLSnbcJT__p028__g030,2466
concordia_pgg_match__pid_concordia_fedbc82b1346__game_6sSM4xSyZQkaxyHav__p028__g031,2198
concordia_pgg_match__pid_concordia_fedbc82b1346__game_3EQGxadfbmAKaACgZ__p028__g032,2053
concordia_pgg_match__pid_concordia_fedbc82b1346__game_Aj2G7CTuhLZ7Z2SPK__p028__g033,2573
concordia_pgg_match__pid_concordia_fedbc82b1346__game_FAuuG8S2iw8wkGRnA__p028__g034,3613
concordia_pgg_match__pid_concordia_fedbc82b1346__game_SFohXkBYvScM7Y7rC__p028__g035,2947
concordia_pgg_match__pid_concordia_fedbc82b1346__game_5R7YRmti4R5GiJKpi__p028__g036,3374
concordia_pgg_match__pid_concordia_fedbc82b1346__game_6BxRfLcBtXYodAS8h__p028__g037,1750
concordia_pgg_match__pid_concordia_fedbc82b1346__game_7Y6PBvgZNqtriKzaZ__p028__g038,1879
concordia_pgg_match__pid_concordia_fedbc82b1346__game_HmA52oSS75D5Z2W8a__p028__g039,4060
concordia_pgg_match__pid_concordia_fedbc82b1346__game_6pQRuemJv5faRcZft__p028__g040,3828
concordia_pgg_match__pid_concordia_820196917d8b__game_5mhtM66ewYHNxSp4q__p029__g001,1861
concordia_pgg_match__pid_concordia_820196917d8b__game_2TquMDieEiixty8AN__p029__g002,2761
concordia_pgg_match__pid_concordia_820196917d8b__game_65crAkEscRbHNJXbW__p029__g003,1675
concordia_pgg_match__pid_concordia_820196917d8b__game_3EG5RaDj4z7hkT2JD__p029__g004,1832
concordia_pgg_match__pid_concordia_820196917d8b__game_PmcxhmDRj2tN3cECC__p029__g005,6936
concordia_pgg_match__pid_concordia_820196917d8b__game_925LF9k9CXpz8KjQm__p029__g006,8797
concordia_pgg_match__pid_concordia_820196917d8b__game_ASQtYBWx6cGN27KxL__p029__g007,2335
concordia_pgg_match__pid_concordia_820196917d8b__game_DYFJDsdGg8bppBJ7P__p029__g008,2812
concordia_pgg_match__pid_concordia_820196917d8b__game_CbDvrXGkphmfGtH3G__p029__g009,4866
concordia_pgg_match__pid_concordia_820196917d8b__game_FvbM5EM5aB5pcjLpA__p029__g010,3976
concordia_pgg_match__pid_concordia_820196917d8b__game_C5Cd8Yq5dDbdycXKB__p029__g011,3048
concordia_pgg_match__pid_concordia_820196917d8b__game_AyQkFs97hRTki5zWR__p029__g012,3514
concordia_pgg_match__pid_concordia_820196917d8b__game_7oRFMBwqmesGX7t3H__p029__g013,8021
concordia_pgg_match__pid_concordia_820196917d8b__game_fMhhGrfpZH9ign2AK__p029__g014,4254
concordia_pgg_match__pid_concordia_820196917d8b__game_i7C4Y4NiesraiSwwb__p029__g015,3022
concordia_pgg_match__pid_concordia_820196917d8b__game_7tfDsTHHnxsgrhE3d__p029__g016,3705
concordia_pgg_match__pid_concordia_820196917d8b__game_r7Bk7fEwX3HSRrXMZ__p029__g017,2430
concordia_pgg_match__pid_concordia_820196917d8b__game_7FQezekfKk3zctLN8__p029__g018,5549
concordia_pgg_match__pid_concordia_820196917d8b__game_2khRAszouj8vP8ZfP__p029__g019,2615
concordia_pgg_match__pid_concordia_820196917d8b__game_CoHyYysb84APn5gDE__p029__g020,2685
concordia_pgg_match__pid_concordia_820196917d8b__game_2KKC9nMd8nRXfgH5G__p029__g021,3183
concordia_pgg_match__pid_concordia_820196917d8b__game_PrfKWppTZdvPhe4oN__p029__g022,3760
concordia_pgg_match__pid_concordia_820196917d8b__game_6Pxb9DsQpyk22cJNr__p029__g023,2009
concordia_pgg_match__pid_concordia_820196917d8b__game_Fm7uYc98E2b6kcoDE__p029__g024,2246
concordia_pgg_match__pid_concordia_820196917d8b__game_9oyspxPncwXdAkruR__p029__g025,2044
concordia_pgg_match__pid_concordia_820196917d8b__game_2TDnnb4wn9rwy3CYZ__p029__g026,2464
concordia_pgg_match__pid_concordia_820196917d8b__game_7ywewvEuctuz4Rq8j__p029__g027,3612
concordia_pgg_match__pid_concordia_820196917d8b__game_AJ4ikZuWJeJcEXhgZ__p029__g028,3165
concordia_pgg_match__pid_concordia_820196917d8b__game_3v9ji6wNY7sXHe8cM__p029__g029,3157
concordia_pgg_match__pid_concordia_820196917d8b__game_8GneB6qmtDLSnbcJT__p029__g030,2462
concordia_pgg_match__pid_concordia_820196917d8b__game_6sSM4xSyZQkaxyHav__p029__g031,2194
concordia_pgg_match__pid_concordia_820196917d8b__game_3EQGxadfbmAKaACgZ__p029__g032,2049
concordia_pgg_match__pid_concordia_820196917d8b__game_Aj2G7CTuhLZ7Z2SPK__p029__g033,2569
concordia_pgg_match__pid_concordia_820196917d8b__game_FAuuG8S2iw8wkGRnA__p029__g034,3609
concordia_pgg_match__pid_concordia_820196917d8b__game_SFohXkBYvScM7Y7rC__p029__g035,2943
concordia_pgg_match__pid_concordia_820196917d8b__game_5R7YRmti4R5GiJKpi__p029__g036,3370
concordia_pgg_match__pid_concordia_820196917d8b__game_6BxRfLcBtXYodAS8h__p029__g037,1746
concordia_pgg_match__pid_concordia_820196917d8b__game_7Y6PBvgZNqtriKzaZ__p029__g038,1875
concordia_pgg_match__pid_concordia_820196917d8b__game_HmA52oSS75D5Z2W8a__p029__g039,4056
concordia_pgg_match__pid_concordia_820196917d8b__game_6pQRuemJv5faRcZft__p029__g040,3824
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_5mhtM66ewYHNxSp4q__p030__g001,1924
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_2TquMDieEiixty8AN__p030__g002,2824
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_65crAkEscRbHNJXbW__p030__g003,1738
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_3EG5RaDj4z7hkT2JD__p030__g004,1895
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_PmcxhmDRj2tN3cECC__p030__g005,6999
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_925LF9k9CXpz8KjQm__p030__g006,8860
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_ASQtYBWx6cGN27KxL__p030__g007,2398
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_DYFJDsdGg8bppBJ7P__p030__g008,2875
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_CbDvrXGkphmfGtH3G__p030__g009,4929
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_FvbM5EM5aB5pcjLpA__p030__g010,4039
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_C5Cd8Yq5dDbdycXKB__p030__g011,3111
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_AyQkFs97hRTki5zWR__p030__g012,3577
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_7oRFMBwqmesGX7t3H__p030__g013,8084
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_fMhhGrfpZH9ign2AK__p030__g014,4317
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_i7C4Y4NiesraiSwwb__p030__g015,3085
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_7tfDsTHHnxsgrhE3d__p030__g016,3768
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_r7Bk7fEwX3HSRrXMZ__p030__g017,2493
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_7FQezekfKk3zctLN8__p030__g018,5612
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_2khRAszouj8vP8ZfP__p030__g019,2678
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_CoHyYysb84APn5gDE__p030__g020,2748
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_2KKC9nMd8nRXfgH5G__p030__g021,3246
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_PrfKWppTZdvPhe4oN__p030__g022,3823
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_6Pxb9DsQpyk22cJNr__p030__g023,2072
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_Fm7uYc98E2b6kcoDE__p030__g024,2309
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_9oyspxPncwXdAkruR__p030__g025,2107
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_2TDnnb4wn9rwy3CYZ__p030__g026,2527
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_7ywewvEuctuz4Rq8j__p030__g027,3675
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_AJ4ikZuWJeJcEXhgZ__p030__g028,3228
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_3v9ji6wNY7sXHe8cM__p030__g029,3220
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_8GneB6qmtDLSnbcJT__p030__g030,2525
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_6sSM4xSyZQkaxyHav__p030__g031,2257
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_3EQGxadfbmAKaACgZ__p030__g032,2112
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_Aj2G7CTuhLZ7Z2SPK__p030__g033,2632
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_FAuuG8S2iw8wkGRnA__p030__g034,3672
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_SFohXkBYvScM7Y7rC__p030__g035,3006
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_5R7YRmti4R5GiJKpi__p030__g036,3433
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_6BxRfLcBtXYodAS8h__p030__g037,1809
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_7Y6PBvgZNqtriKzaZ__p030__g038,1938
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_HmA52oSS75D5Z2W8a__p030__g039,4119
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_6pQRuemJv5faRcZft__p030__g040,3887
concordia_pgg_match__pid_concordia_18577bcfc69c__game_5mhtM66ewYHNxSp4q__p031__g001,2034
concordia_pgg_match__pid_concordia_18577bcfc69c__game_2TquMDieEiixty8AN__p031__g002,2934
concordia_pgg_match__pid_concordia_18577bcfc69c__game_65crAkEscRbHNJXbW__p031__g003,1848
concordia_pgg_match__pid_concordia_18577bcfc69c__game_3EG5RaDj4z7hkT2JD__p031__g004,2005
concordia_pgg_match__pid_concordia_18577bcfc69c__game_PmcxhmDRj2tN3cECC__p031__g005,7109
concordia_pgg_match__pid_concordia_18577bcfc69c__game_925LF9k9CXpz8KjQm__p031__g006,8970
concordia_pgg_match__pid_concordia_18577bcfc69c__game_ASQtYBWx6cGN27KxL__p031__g007,2508
concordia_pgg_match__pid_concordia_18577bcfc69c__game_DYFJDsdGg8bppBJ7P__p031__g008,2985
concordia_pgg_match__pid_concordia_18577bcfc69c__game_CbDvrXGkphmfGtH3G__p031__g009,5039
concordia_pgg_match__pid_concordia_18577bcfc69c__game_FvbM5EM5aB5pcjLpA__p031__g010,4149
concordia_pgg_match__pid_concordia_18577bcfc69c__game_C5Cd8Yq5dDbdycXKB__p031__g011,3221
concordia_pgg_match__pid_concordia_18577bcfc69c__game_AyQkFs97hRTki5zWR__p031__g012,3687
concordia_pgg_match__pid_concordia_18577bcfc69c__game_7oRFMBwqmesGX7t3H__p031__g013,8194
concordia_pgg_match__pid_concordia_18577bcfc69c__game_fMhhGrfpZH9ign2AK__p031__g014,4427
concordia_pgg_match__pid_concordia_18577bcfc69c__game_i7C4Y4NiesraiSwwb__p031__g015,3195
concordia_pgg_match__pid_concordia_18577bcfc69c__game_7tfDsTHHnxsgrhE3d__p031__g016,3878
concordia_pgg_match__pid_concordia_18577bcfc69c__game_r7Bk7fEwX3HSRrXMZ__p031__g017,2603
concordia_pgg_match__pid_concordia_18577bcfc69c__game_7FQezekfKk3zctLN8__p031__g018,5722
concordia_pgg_match__pid_concordia_18577bcfc69c__game_2khRAszouj8vP8ZfP__p031__g019,2788
concordia_pgg_match__pid_concordia_18577bcfc69c__game_CoHyYysb84APn5gDE__p031__g020,2858
concordia_pgg_match__pid_concordia_18577bcfc69c__game_2KKC9nMd8nRXfgH5G__p031__g021,3356
concordia_pgg_match__pid_concordia_18577bcfc69c__game_PrfKWppTZdvPhe4oN__p031__g022,3933
concordia_pgg_match__pid_concordia_18577bcfc69c__game_6Pxb9DsQpyk22cJNr__p031__g023,2182
concordia_pgg_match__pid_concordia_18577bcfc69c__game_Fm7uYc98E2b6kcoDE__p031__g024,2419
concordia_pgg_match__pid_concordia_18577bcfc69c__game_9oyspxPncwXdAkruR__p031__g025,2217
concordia_pgg_match__pid_concordia_18577bcfc69c__game_2TDnnb4wn9rwy3CYZ__p031__g026,2637
concordia_pgg_match__pid_concordia_18577bcfc69c__game_7ywewvEuctuz4Rq8j__p031__g027,3785
concordia_pgg_match__pid_concordia_18577bcfc69c__game_AJ4ikZuWJeJcEXhgZ__p031__g028,3338
concordia_pgg_match__pid_concordia_18577bcfc69c__game_3v9ji6wNY7sXHe8cM__p031__g029,3330
concordia_pgg_match__pid_concordia_18577bcfc69c__game_8GneB6qmtDLSnbcJT__p031__g030,2635
concordia_pgg_match__pid_concordia_18577bcfc69c__game_6sSM4xSyZQkaxyHav__p031__g031,2367
concordia_pgg_match__pid_concordia_18577bcfc69c__game_3EQGxadfbmAKaACgZ__p031__g032,2222
concordia_pgg_match__pid_concordia_18577bcfc69c__game_Aj2G7CTuhLZ7Z2SPK__p031__g033,2742
concordia_pgg_match__pid_concordia_18577bcfc69c__game_FAuuG8S2iw8wkGRnA__p031__g034,3782
concordia_pgg_match__pid_concordia_18577bcfc69c__game_SFohXkBYvScM7Y7rC__p031__g035,3116
concordia_pgg_match__pid_concordia_18577bcfc69c__game_5R7YRmti4R5GiJKpi__p031__g036,3543
concordia_pgg_match__pid_concordia_18577bcfc69c__game_6BxRfLcBtXYodAS8h__p031__g037,1919
concordia_pgg_match__pid_concordia_18577bcfc69c__game_7Y6PBvgZNqtriKzaZ__p031__g038,2048
concordia_pgg_match__pid_concordia_18577bcfc69c__game_HmA52oSS75D5Z2W8a__p031__g039,4229
concordia_pgg_match__pid_concordia_18577bcfc69c__game_6pQRuemJv5faRcZft__p031__g040,3997
concordia_pgg_match__pid_concordia_74ed04955e9e__game_5mhtM66ewYHNxSp4q__p032__g001,2164
concordia_pgg_match__pid_concordia_74ed04955e9e__game_2TquMDieEiixty8AN__p032__g002,3064
concordia_pgg_match__pid_concordia_74ed04955e9e__game_65crAkEscRbHNJXbW__p032__g003,1978
concordia_pgg_match__pid_concordia_74ed04955e9e__game_3EG5RaDj4z7hkT2JD__p032__g004,2135
concordia_pgg_match__pid_concordia_74ed04955e9e__game_PmcxhmDRj2tN3cECC__p032__g005,7239
concordia_pgg_match__pid_concordia_74ed04955e9e__game_925LF9k9CXpz8KjQm__p032__g006,9100
concordia_pgg_match__pid_concordia_74ed04955e9e__game_ASQtYBWx6cGN27KxL__p032__g007,2638
concordia_pgg_match__pid_concordia_74ed04955e9e__game_DYFJDsdGg8bppBJ7P__p032__g008,3115
concordia_pgg_match__pid_concordia_74ed04955e9e__game_CbDvrXGkphmfGtH3G__p032__g009,5169
concordia_pgg_match__pid_concordia_74ed04955e9e__game_FvbM5EM5aB5pcjLpA__p032__g010,4279
concordia_pgg_match__pid_concordia_74ed04955e9e__game_C5Cd8Yq5dDbdycXKB__p032__g011,3351
concordia_pgg_match__pid_concordia_74ed04955e9e__game_AyQkFs97hRTki5zWR__p032__g012,3817
concordia_pgg_match__pid_concordia_74ed04955e9e__game_7oRFMBwqmesGX7t3H__p032__g013,8324
concordia_pgg_match__pid_concordia_74ed04955e9e__game_fMhhGrfpZH9ign2AK__p032__g014,4557
concordia_pgg_match__pid_concordia_74ed04955e9e__game_i7C4Y4NiesraiSwwb__p032__g015,3325
concordia_pgg_match__pid_concordia_74ed04955e9e__game_7tfDsTHHnxsgrhE3d__p032__g016,4008
concordia_pgg_match__pid_concordia_74ed04955e9e__game_r7Bk7fEwX3HSRrXMZ__p032__g017,2733
concordia_pgg_match__pid_concordia_74ed04955e9e__game_7FQezekfKk3zctLN8__p032__g018,5852
concordia_pgg_match__pid_concordia_74ed04955e9e__game_2khRAszouj8vP8ZfP__p032__g019,2918
concordia_pgg_match__pid_concordia_74ed04955e9e__game_CoHyYysb84APn5gDE__p032__g020,2988
concordia_pgg_match__pid_concordia_74ed04955e9e__game_2KKC9nMd8nRXfgH5G__p032__g021,3486
concordia_pgg_match__pid_concordia_74ed04955e9e__game_PrfKWppTZdvPhe4oN__p032__g022,4063
concordia_pgg_match__pid_concordia_74ed04955e9e__game_6Pxb9DsQpyk22cJNr__p032__g023,2312
concordia_pgg_match__pid_concordia_74ed04955e9e__game_Fm7uYc98E2b6kcoDE__p032__g024,2549
concordia_pgg_match__pid_concordia_74ed04955e9e__game_9oyspxPncwXdAkruR__p032__g025,2347
concordia_pgg_match__pid_concordia_74ed04955e9e__game_2TDnnb4wn9rwy3CYZ__p032__g026,2767
concordia_pgg_match__pid_concordia_74ed04955e9e__game_7ywewvEuctuz4Rq8j__p032__g027,3915
concordia_pgg_match__pid_concordia_74ed04955e9e__game_AJ4ikZuWJeJcEXhgZ__p032__g028,3468
concordia_pgg_match__pid_concordia_74ed04955e9e__game_3v9ji6wNY7sXHe8cM__p032__g029,3460
concordia_pgg_match__pid_concordia_74ed04955e9e__game_8GneB6qmtDLSnbcJT__p032__g030,2765
concordia_pgg_match__pid_concordia_74ed04955e9e__game_6sSM4xSyZQkaxyHav__p032__g031,2497
concordia_pgg_match__pid_concordia_74ed04955e9e__game_3EQGxadfbmAKaACgZ__p032__g032,2352
concordia_pgg_match__pid_concordia_74ed04955e9e__game_Aj2G7CTuhLZ7Z2SPK__p032__g033,2872
concordia_pgg_match__pid_concordia_74ed04955e9e__game_FAuuG8S2iw8wkGRnA__p032__g034,3912
concordia_pgg_match__pid_concordia_74ed04955e9e__game_SFohXkBYvScM7Y7rC__p032__g035,3246
concordia_pgg_match__pid_concordia_74ed04955e9e__game_5R7YRmti4R5GiJKpi__p032__g036,3673
concordia_pgg_match__pid_concordia_74ed04955e9e__game_6BxRfLcBtXYodAS8h__p032__g037,2049
concordia_pgg_match__pid_concordia_74ed04955e9e__game_7Y6PBvgZNqtriKzaZ__p032__g038,2178
concordia_pgg_match__pid_concordia_74ed04955e9e__game_HmA52oSS75D5Z2W8a__p032__g039,4359
concordia_pgg_match__pid_concordia_74ed04955e9e__game_6pQRuemJv5faRcZft__p032__g040,4127
