custom_id,persona_pid,persona_source,condition,persona_index,source_key,name,raw_profile_chars,raw_profile_sha1,game_id,treatment_name,config_id,num_rounds,players,model,top_k
concordia_pgg_match__pid_concordia_8332c4928663__game_DYFJDsdGg8bppBJ7P__p002__g008,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_CbDvrXGkphmfGtH3G__p002__g009,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,CbDvrXGkphmfGtH3G,VALIDATION_13_C,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_FvbM5EM5aB5pcjLpA__p002__g010,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_C5Cd8Yq5dDbdycXKB__p002__g011,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_AyQkFs97hRTki5zWR__p002__g012,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,AyQkFs97hRTki5zWR,VALIDATION_14_T,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_7oRFMBwqmesGX7t3H__p002__g013,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,7oRFMBwqmesGX7t3H,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_fMhhGrfpZH9ign2AK__p002__g014,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_i7C4Y4NiesraiSwwb__p002__g015,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_7tfDsTHHnxsgrhE3d__p002__g016,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_r7Bk7fEwX3HSRrXMZ__p002__g017,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_7FQezekfKk3zctLN8__p002__g018,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_2khRAszouj8vP8ZfP__p002__g019,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_CoHyYysb84APn5gDE__p002__g020,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_2KKC9nMd8nRXfgH5G__p002__g021,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_PrfKWppTZdvPhe4oN__p002__g022,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_6Pxb9DsQpyk22cJNr__p002__g023,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_Fm7uYc98E2b6kcoDE__p002__g024,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_9oyspxPncwXdAkruR__p002__g025,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_2TDnnb4wn9rwy3CYZ__p002__g026,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_7ywewvEuctuz4Rq8j__p002__g027,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_AJ4ikZuWJeJcEXhgZ__p002__g028,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_3v9ji6wNY7sXHe8cM__p002__g029,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_8GneB6qmtDLSnbcJT__p002__g030,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_6sSM4xSyZQkaxyHav__p002__g031,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_3EQGxadfbmAKaACgZ__p002__g032,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_Aj2G7CTuhLZ7Z2SPK__p002__g033,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_FAuuG8S2iw8wkGRnA__p002__g034,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_SFohXkBYvScM7Y7rC__p002__g035,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_5R7YRmti4R5GiJKpi__p002__g036,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_6BxRfLcBtXYodAS8h__p002__g037,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_7Y6PBvgZNqtriKzaZ__p002__g038,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_HmA52oSS75D5Z2W8a__p002__g039,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,HmA52oSS75D5Z2W8a,VALIDATION_9_C,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_8332c4928663__game_6pQRuemJv5faRcZft__p002__g040,concordia_8332c4928663,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,2,concordia_pgg_game_grounded_alphaevolve_5:002:Marcus the Rational Defector,Marcus the Rational Defector,4015,6b77c4f0f10a3f2d41c9fe81dbdbed3928995684,6pQRuemJv5faRcZft,VALIDATION_9_T,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_5mhtM66ewYHNxSp4q__p003__g001,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_2TquMDieEiixty8AN__p003__g002,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,2TquMDieEiixty8AN,VALIDATION_0_T,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_65crAkEscRbHNJXbW__p003__g003,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,65crAkEscRbHNJXbW,VALIDATION_10_C,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_3EG5RaDj4z7hkT2JD__p003__g004,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_PmcxhmDRj2tN3cECC__p003__g005,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_925LF9k9CXpz8KjQm__p003__g006,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,925LF9k9CXpz8KjQm,VALIDATION_11_T,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_ASQtYBWx6cGN27KxL__p003__g007,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_DYFJDsdGg8bppBJ7P__p003__g008,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_CbDvrXGkphmfGtH3G__p003__g009,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,CbDvrXGkphmfGtH3G,VALIDATION_13_C,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_FvbM5EM5aB5pcjLpA__p003__g010,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_C5Cd8Yq5dDbdycXKB__p003__g011,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_AyQkFs97hRTki5zWR__p003__g012,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,AyQkFs97hRTki5zWR,VALIDATION_14_T,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_2171af84730e__game_7oRFMBwqmesGX7t3H__p003__g013,concordia_2171af84730e,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,3,concordia_pgg_game_grounded_alphaevolve_5:003:Nadia the Conditional Cooperator,Nadia the Conditional Cooperator,4409,4ad77af8a90cf9ee34ae375eef445cb280145953,7oRFMBwqmesGX7t3H,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
