sample_index,scenario_index,sample_within_scenario,custom_id,source_custom_id,response_id,extended_session_id,user_id,scenario_order,scenario_hash,global_count,left_action,right_action,option_a_screen_side,option_b_screen_side,option_a_action,option_b_action,gold_choice,gold_action,user_country3,user_country3_raw_full_file,review_age,review_education,review_gender,review_income,review_political,review_religious,scenario_type,scenario_type_strict,attribute_level,pedped,input_char_count,estimated_input_tokens_4_chars_per_token,estimated_input_tokens_3_5_chars_per_token,prompt,source_run_name,prompt_version,temperature_included
28,6,3,mm_individual_demo_006_03_ab,mm_individual_demo_006_03,oonWc2mHEwbHn3qJB,1253885075_1698179640495258.0,1698179640495260,11,315628bbd8130d1fd2fc5fbf1ee7604b,25476,stay,swerve,left,right,stay,swerve,A,stay,LKA,LKA,20,underHigh,male,under5000,0.5,0.45,Age,Age,Old,1,810,203,232,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 20
Gender: Male
Education: Less than a high school diploma
Annual income: Under $5,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.45 on a not religious (0) to very religious (1) scale
Country: LKA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
29,6,4,mm_individual_demo_006_04_ab,mm_individual_demo_006_04,vn3TAbwxDJgPr3WBq,-1310849866_8046790461002162.0,8046790461002160,11,315628bbd8130d1fd2fc5fbf1ee7604b,25476,stay,swerve,left,right,stay,swerve,A,stay,FRA,FRA,49,high,male,35000,0.5,0.5,Age,Age,Old,1,801,201,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 49
Gender: Male
Education: High school diploma
Annual income: $35,001-$50,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: FRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
30,6,5,mm_individual_demo_006_05_ab,mm_individual_demo_006_05,zDTefeiF6kk9wvMk9,1327842120_7758429227945225.0,7758429227945230,3,315628bbd8130d1fd2fc5fbf1ee7604b,25476,stay,swerve,left,right,stay,swerve,B,swerve,SGP,SGP,21,others,male,above100000,0.5,0.79,Age,Age,Old,1,786,197,225,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 21
Gender: Male
Education: others
Annual income: Over $100,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.79 on a not religious (0) to very religious (1) scale
Country: SGP

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
31,7,1,mm_individual_demo_007_01_ab,mm_individual_demo_007_01,8NcyuSzuADcejt7fC,1938973865_5212220033916986.0,5212220033916990,6,2ea9bc96836b52b20015d5aa83de37ad,25427,stay,swerve,left,right,stay,swerve,A,stay,GBR,GBR,27,bachelor,male,80000,0.5,0.49,Random,Fitness,Rand,1,803,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 27
Gender: Male
Education: Bachelor degree
Annual income: $80,001-$100,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.49 on a not religious (0) to very religious (1) scale
Country: GBR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 female athlete.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
32,7,2,mm_individual_demo_007_02_ab,mm_individual_demo_007_02,EPtJqdGwx3NbGXREj,1320428650_3355279977043515.0,3355279977043520,6,2ea9bc96836b52b20015d5aa83de37ad,25427,swerve,stay,left,right,swerve,stay,B,stay,NLD,NLD,30,graduate,male,25000,0.9,0,Random,Fitness,Rand,1,802,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 30
Gender: Male
Education: Graduate degree
Annual income: $25,001-$35,000
Political views: 0.90 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: NLD

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.
(B) Continue ahead through the crossing. The following pedestrians die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
33,7,3,mm_individual_demo_007_03_ab,mm_individual_demo_007_03,grMy2hsEipB2D9kwD,1529051809_7899856932916172.0,7899856932916170,4,2ea9bc96836b52b20015d5aa83de37ad,25427,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,29,bachelor,male,25000,0.69,0.24,Random,Fitness,Rand,1,802,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 29
Gender: Male
Education: Bachelor degree
Annual income: $25,001-$35,000
Political views: 0.69 on a conservative (0) to progressive (1) scale
Religiosity: 0.24 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 female athlete.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
34,7,4,mm_individual_demo_007_04_ab,mm_individual_demo_007_04,hfQ5NLwDN5ANG7qiM,1180572330_2347141460674007.0,2347141460674010,2,2ea9bc96836b52b20015d5aa83de37ad,25427,stay,swerve,left,right,stay,swerve,A,stay,AUS,AUS,19,high,male,25000,0,0,Random,Fitness,Rand,1,806,202,231,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 19
Gender: Male
Education: High school diploma
Annual income: $25,001-$35,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: AUS

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 female athlete.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
35,7,5,mm_individual_demo_007_05_ab,mm_individual_demo_007_05,vybo7mZ8ZSi5rgGec,-122261926_4701811138012497.0,4701811138012500,11,2ea9bc96836b52b20015d5aa83de37ad,25427,swerve,stay,left,right,swerve,stay,B,stay,RUS,RUS,34,bachelor,male,50000,0,0,Random,Fitness,Rand,1,802,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 34
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: RUS

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.
(B) Continue ahead through the crossing. The following pedestrians die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
36,8,1,mm_individual_demo_008_01_ab,mm_individual_demo_008_01,35TArTFZp5jbDT7nL,-632091096_8371079252339920.0,8371079252339920,10,b3b0b55b248b225bc05f8005c215cca6,25307,swerve,stay,left,right,swerve,stay,B,stay,GBR,GBR,32,bachelor,male,35000,0.5,0.08,Age,Age,Old,1,801,201,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 32
Gender: Male
Education: Bachelor degree
Annual income: $35,001-$50,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.08 on a not religious (0) to very religious (1) scale
Country: GBR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.
(B) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
37,8,2,mm_individual_demo_008_02_ab,mm_individual_demo_008_02,3pqC59cuHsYNKHeCY,-576161823_1355510188447943.0,1355510188447940,11,b3b0b55b248b225bc05f8005c215cca6,25307,swerve,stay,left,right,swerve,stay,B,stay,DEU,DEU,22,high,male,5000,1,0,Age,Age,Old,1,804,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 22
Gender: Male
Education: High school diploma
Annual income: $5,000-$10,000
Political views: 1.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.
(B) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
38,8,3,mm_individual_demo_008_03_ab,mm_individual_demo_008_03,7qHyoXbjZqpE3DvDk,-1939298898_4449181484126723.0,4449181484126720,1,b3b0b55b248b225bc05f8005c215cca6,25307,stay,swerve,left,right,stay,swerve,A,stay,ESP,ESP,18,bachelor,male,under5000,1,0,Age,Age,Old,1,798,200,228,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 18
Gender: Male
Education: Bachelor degree
Annual income: Under $5,000
Political views: 1.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: ESP

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
39,8,4,mm_individual_demo_008_04_ab,mm_individual_demo_008_04,9hge69Z9RQfusQsfv,-1842122081_7981237167969745.0,7981237167969750,3,b3b0b55b248b225bc05f8005c215cca6,25307,stay,swerve,left,right,stay,swerve,A,stay,JPN,JPN,33,others,male,35000,0.75,0.62,Age,Age,Old,1,792,198,227,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 33
Gender: Male
Education: others
Annual income: $35,001-$50,000
Political views: 0.75 on a conservative (0) to progressive (1) scale
Religiosity: 0.62 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
40,8,5,mm_individual_demo_008_05_ab,mm_individual_demo_008_05,wXkBaemzxMf9QBtd3,-875543041_8408712327384674.0,8408712327384680,5,b3b0b55b248b225bc05f8005c215cca6,25307,stay,swerve,left,right,stay,swerve,B,swerve,TUR,TUR,23,bachelor,male,15000,0.5,0.5,Age,Age,Old,1,801,201,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 23
Gender: Male
Education: Bachelor degree
Annual income: $15,001-$25,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: TUR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
41,9,1,mm_individual_demo_009_01_ab,mm_individual_demo_009_01,enZwBZSX5uLTMQ65d,736767005_9364783230946358.0,9364783230946360,11,c990d2973cbe75633f5630689d16b050,17621,swerve,stay,left,right,swerve,stay,B,stay,THA,THA,33,college,male,15000,0.87,0.15,Age,Age,Old,1,848,212,243,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 33
Gender: Male
Education: Attended college
Annual income: $15,001-$25,000
Political views: 0.87 on a conservative (0) to progressive (1) scale
Religiosity: 0.15 on a not religious (0) to very religious (1) scale
Country: THA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 man crossing on a green light.
(B) Continue ahead through the crossing. The following pedestrians die: 1 elderly man crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
