record_id,unit_id,treatment_name,TreatmentCode,Treatment,PersonalizedTreatment,num_scenarios,scenario_manifest_json,gold_target_json
231,231,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 6, ""UGResponder_decision"": 3, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 4, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
2317,2317,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": null, ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
2336,2336,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 4, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 4, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Mercury""}]}"
2404,2404,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 0, ""PD_delegated"": 1, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 2, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": 3, ""PD_decision"": null, ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 2, ""UGResponder_decision"": 10, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Mercury""}]}"
2436,2436,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": 0, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 1, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 0, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Venus""}]}"
2546,2546,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
2549,2549,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 0, ""SH_delegated"": 1, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": 5, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": ""A"", ""SH_decision"": null, ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Saturn""}]}"
258,258,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 1, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 3, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": null, ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 3, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 2, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
2580,2580,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": 2, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 2, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 1, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Venus""}]}"
2846,2846,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": null, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Venus""}]}"
2867,2867,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 2, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
403,403,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 1, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": 8, ""TGSender_decision"": null, ""TGReceiver_decision"": 0, ""PD_decision"": ""A"", ""SH_decision"": null, ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 3, ""UGResponder_decision"": 7, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 0, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Venus""}]}"
439,439,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 1, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": null, ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 6, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 2, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
509,509,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 1, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Venus""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 1, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Mercury""}]}"
533,533,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 1, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 4, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Venus""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 1, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 4, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Saturn""}]}"
660,660,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 1, ""SH_delegated"": 1, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": null, ""SH_decision"": null, ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 6, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
679,679,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 1, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": null, ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Venus""}]}"
702,702,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 4, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 2, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 4, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 2, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
707,707,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 0, ""SH_delegated"": 1, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": ""A"", ""SH_decision"": null, ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 8, ""UGResponder_decision"": 4, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 5, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Saturn""}]}"
724,724,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 1, ""PD_delegated"": 1, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": null, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": null, ""PD_decision"": null, ""SH_decision"": ""X"", ""C_decision"": ""Mercury""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 2, ""PD_decision"": ""B"", ""SH_decision"": ""Y"", ""C_decision"": ""Earth""}]}"
839,839,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 4, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 4, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 0, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
868,868,ODP,ODP,OpaqueDelegation,1,2,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""2"", ""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""order"": 2}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": ""B"", ""SH_decision"": ""Y"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""Opaque"", ""UGProposer_decision"": 3, ""UGResponder_decision"": 4, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""B"", ""SH_decision"": ""Y"", ""C_decision"": ""Earth""}]}"
