custom_id,game_id,treatment_name,config_id,k,repeat_index,repeat_count_for_treatment,num_rounds,num_players,avatars,chat_enabled,punishment_enabled,reward_enabled,all_or_nothing,valid_number_of_starting_players,has_complete_gold_trajectory,persona_variant
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep5,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,5,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep6,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,6,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep7,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,7,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep8,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,8,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep9,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,9,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep10,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,10,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep11,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,11,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep12,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,12,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep1,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,1,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep2,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,2,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep3,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,3,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep4,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,4,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep5,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,5,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep6,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,6,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep7,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,7,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep8,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,8,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep9,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,9,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep10,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,10,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep11,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,11,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep12,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,0,12,12,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep1,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,0,1,11,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep2,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,0,2,11,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep3,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,0,3,11,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep4,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,0,4,11,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep5,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,0,5,11,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep6,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,0,6,11,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep7,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,0,7,11,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep8,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,0,8,11,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep9,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,0,9,11,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep10,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,0,10,11,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep11,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,0,11,11,16,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep1,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,7,0,1,11,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep2,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,7,0,2,11,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep3,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,7,0,3,11,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep4,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,7,0,4,11,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep5,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,7,0,5,11,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep6,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,7,0,6,11,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep7,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,7,0,7,11,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep8,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,7,0,8,11,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep9,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,7,0,9,11,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep10,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,7,0,10,11,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep11,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,7,0,11,11,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep1,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,1,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep2,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,2,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep3,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,3,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep4,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,4,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep5,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,5,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep6,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,6,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep7,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,7,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep8,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,8,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep9,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,9,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep10,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,10,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep11,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,11,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_7_T__bCJp3xM9rXfEYftS3__k0__rep12,bCJp3xM9rXfEYftS3,VALIDATION_7_T,7,0,12,12,19,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep1,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,1,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep2,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,2,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep3,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,3,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep4,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,4,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep5,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,5,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep6,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,6,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep7,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,7,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep8,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,8,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep9,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,9,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep10,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,10,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep11,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,11,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_C__DLiR9WYctRMmqNrwW__k0__rep12,DLiR9WYctRMmqNrwW,VALIDATION_8_C,8,0,12,12,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_T__R9dXNQiLPqw28reqD__k0__rep1,R9dXNQiLPqw28reqD,VALIDATION_8_T,8,0,1,11,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_T__R9dXNQiLPqw28reqD__k0__rep2,R9dXNQiLPqw28reqD,VALIDATION_8_T,8,0,2,11,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_T__R9dXNQiLPqw28reqD__k0__rep3,R9dXNQiLPqw28reqD,VALIDATION_8_T,8,0,3,11,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_T__R9dXNQiLPqw28reqD__k0__rep4,R9dXNQiLPqw28reqD,VALIDATION_8_T,8,0,4,11,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_T__R9dXNQiLPqw28reqD__k0__rep5,R9dXNQiLPqw28reqD,VALIDATION_8_T,8,0,5,11,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_T__R9dXNQiLPqw28reqD__k0__rep6,R9dXNQiLPqw28reqD,VALIDATION_8_T,8,0,6,11,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_T__R9dXNQiLPqw28reqD__k0__rep7,R9dXNQiLPqw28reqD,VALIDATION_8_T,8,0,7,11,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_T__R9dXNQiLPqw28reqD__k0__rep8,R9dXNQiLPqw28reqD,VALIDATION_8_T,8,0,8,11,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_T__R9dXNQiLPqw28reqD__k0__rep9,R9dXNQiLPqw28reqD,VALIDATION_8_T,8,0,9,11,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_8_T__R9dXNQiLPqw28reqD__k0__rep10,R9dXNQiLPqw28reqD,VALIDATION_8_T,8,0,10,11,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
