StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q38_1,Q38_2,Q56_1,Q56_2,Q54_1,Q54_2,Q91_1,Q91_2,Q88_1,Q88_2,Q94_1,Q94_2,1_Q38,1_Q25_First Click,1_Q25_Last Click,1_Q25_Page Submit,1_Q25_Click Count,2_Q38,2_Q25_First Click,2_Q25_Last Click,2_Q25_Page Submit,2_Q25_Click Count,3_Q38,3_Q25_First Click,3_Q25_Last Click,3_Q25_Page Submit,3_Q25_Click Count,4_Q38,4_Q25_First Click,4_Q25_Last Click,4_Q25_Page Submit,4_Q25_Click Count,5_Q38,5_Q25_First Click,5_Q25_Last Click,5_Q25_Page Submit,5_Q25_Click Count,6_Q38,6_Q25_First Click,6_Q25_Last Click,6_Q25_Page Submit,6_Q25_Click Count,7_Q38,7_Q25_First Click,7_Q25_Last Click,7_Q25_Page Submit,7_Q25_Click Count,8_Q38,8_Q25_First Click,8_Q25_Last Click,8_Q25_Page Submit,8_Q25_Click Count,9_Q38,9_Q25_First Click,9_Q25_Last Click,9_Q25_Page Submit,9_Q25_Click Count,10_Q38,10_Q25_First Click,10_Q25_Last Click,10_Q25_Page Submit,10_Q25_Click Count,11_Q38,11_Q25_First Click,11_Q25_Last Click,11_Q25_Page Submit,11_Q25_Click Count,12_Q38,12_Q25_First Click,12_Q25_Last Click,12_Q25_Page Submit,12_Q25_Click Count,13_Q38,13_Q25_First Click,13_Q25_Last Click,13_Q25_Page Submit,13_Q25_Click Count,14_Q38,14_Q25_First Click,14_Q25_Last Click,14_Q25_Page Submit,14_Q25_Click Count,15_Q38,15_Q25_First Click,15_Q25_Last Click,15_Q25_Page Submit,15_Q25_Click Count,16_Q38,16_Q25_First Click,16_Q25_Last Click,16_Q25_Page Submit,16_Q25_Click Count,Q52,CurrentTrial,totalGains,totalBonus,GamePlayed,Cooperated,NumGames,ErrorTraining,NumTraining,PROLIFIC_PID,Completion_URL,responses
2021-10-14 13:43:32,2021-10-14 13:45:32,IP Address,90.213.130.247,100,120,True,2021-10-14 13:45:32,R_1kXOEqoKgbEFRQN,,,,,50.869598388671875,-1.3090972900390625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,2.084,2.084,2.143,1,7,1.613,1.613,1.669,1,6,3.842,3.842,3.802,1,8,2.147,2.147,2.101,1,Extremely,4.914,4.914,4.982,1,7,3.007,3.007,3.072,1,7,4.472,4.472,4.531,1,4,2.342,2.342,2.301,1,Extremely,2.676,2.676,2.73,1,8,1.364,1.364,1.431,1,5,1.373,1.373,1.44,1,7,1.126,1.126,1.191,1,8,3.799,3.799,3.86,1,7,4.093,4.093,4.159,1,5,2.688,2.688,2.746,1,6,2.45,2.45,2.401,1,61500dd5a6c5bbc039ace60e,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 13:39:56,2021-10-14 13:46:19,IP Address,81.158.141.63,100,382,True,2021-10-14 13:46:19,R_1QyBCKNtRqfjhlO,,,,,52.6378936767578125,-0.385498046875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,0,5,5,0,20,10,10,7,7.388,7.388,7.395,1,8,3.864,3.864,3.871,1,Extremely,3.511,3.511,3.523,1,Extremely,1.929,1.929,1.94,1,6,4.433,4.433,4.444,1,7,3.645,3.645,3.653,1,Extremely,3.274,3.274,3.281,1,Extremely,2.704,2.704,2.711,1,5,4.072,4.072,4.08,1,6,2.177,2.177,2.185,1,8,12.61,12.61,12.623,1,7,3.634,3.634,3.645,1,4,2.809,2.809,2.816,1,5,4.609,4.609,4.616,1,8,1.843,1.843,1.855,1,7,4.985,4.985,4.996,1,615ed10d0d5f13159d41df8c,0,1,0.1000000000000000055511151231257827021181583404541015625,1,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 13:43:37,2021-10-14 13:47:49,IP Address,213.107.85.34,100,252,True,2021-10-14 13:47:50,R_2XomsifaQsN2zMj,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,15,10,10,Extremely,0.811,1.72,1.786,2,Extremely,1.647,5.77,5.839,5,Extremely,0.682,1.526,1.594,3,Extremely,0.695,1.86,1.92,3,6,0.752,2.239,2.299,2,6,0.658,1.352,1.301,2,5,0.837,1.481,1.553,2,5,1.073,1.75,1.7,2,Not at all,0.919,1.846,1.801,2,Not at all,0.818,1.185,1.255,2,2,1.768,2.955,2.9,2,Not at all,0.964,0.964,1.026,1,Not at all,0.878,1.17,1.236,2,Not at all,8.108,10.342,10.301,2,Not at all,1.078,1.078,1.149,1,Not at all,1.04,1.483,1.548,2,615dd4cefc17162af387f561,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 13:45:10,2021-10-14 13:50:17,IP Address,86.170.8.128,100,306,True,2021-10-14 13:50:17,R_2uwvwjyg66j3lKc,,,,,53.0847015380859375,-2.8307952880859375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,2.998,2.998,3.008,1,Extremely,3.4,3.4,3.411,1,8,2.219,2.219,2.23,1,8,2.414,2.414,2.426,1,Extremely,2.515,2.515,2.526,1,Extremely,1.769,1.769,1.782,1,8,4.228,4.228,4.239,1,7,4.584,4.584,4.594,1,Extremely,2.086,2.086,2.102,1,Extremely,3.944,3.944,3.954,1,7,4.205,4.205,4.215,1,6,10.464,10.464,10.502,1,Extremely,2.707,2.707,2.717,1,8,4.114,4.114,4.124,1,6,2.77,2.77,2.78,1,7,4.989,4.989,4.999,1,5a7094c4f660ae0001a98bd5,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 13:41:05,2021-10-14 13:50:21,IP Address,82.16.135.21,100,555,True,2021-10-14 13:50:21,R_3EMxKPsKiAHaRt9,,,,,51.8372955322265625,-1.2505035400390625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,2.099,3.151,3.187,2,8,1.51,3.204,3.248,4,8,1.419,3.166,3.105,4,Extremely,7.426,9.245,9.286,3,8,4.756,6.682,6.602,4,7,1.286,2.822,2.86,4,6,1.929,4.564,4.501,4,6,1.914,6.393,6.447,6,8,2.021,3.94,3.978,4,4,2.06,3.413,3.459,3,4,0.193,3.682,3.602,4,3,2.637,3.367,3.408,2,4,3.558,9.551,9.593,6,3,3.174,6.348,6.394,3,2,2.781,9.737,9.776,3,2,1.637,3.15,3.188,2,615f351fd9dcdb5ae948f534,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 13:46:45,2021-10-14 13:51:56,IP Address,86.143.167.161,100,310,True,2021-10-14 13:51:56,R_1qVstbQCfhHXWqA,,,,,52.824798583984375,-0.9774017333984375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.087,2.087,2.144,2,7,0.891,2.145,2.101,2,7,1.005,2.418,2.478,2,8,1.256,2.442,2.501,2,8,1.405,3.069,3.128,2,6,0.938,4.715,4.78,3,7,3.105,4.331,4.391,2,7,4.01,5.243,5.202,2,4,1.299,2.359,2.417,2,8,3.322,4.833,4.892,2,3,2.014,3.216,3.273,2,2,1.718,3.239,3.296,2,2,1.414,1.78,1.838,2,4,1.274,2.106,2.163,2,3,2.934,3.768,3.825,2,2,2.391,3.371,3.423,2,615026b9c4d93c2879ae1b28,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 13:46:30,2021-10-14 13:52:52,IP Address,86.190.173.161,100,381,True,2021-10-14 13:52:52,R_1Ce76w2RAKt0O4x,,,,,50.854400634765625,-1.0019989013671875,anonymous,EN,"Read, understood and approved",5,5,2,20,10,10,5,5,0,20,10,10,3,5.307,5.894,5.963,2,6,3.217,5.312,5.372,4,Extremely,1.418,2.337,2.396,2,Extremely,1.045,2.337,2.395,2,4,1.138,3.15,3.101,3,6,2.264,5.748,5.701,6,8,1.347,2.654,2.601,2,8,2.162,4.324,4.382,4,2,1.206,2.143,2.1,2,3,1.288,2.143,2.101,3,4,1.858,2.667,2.723,2,6,1.78,3.224,3.282,4,Not at all,1.386,1.908,1.97,2,3,2.274,3.945,3.9,3,6,2.264,7.719,7.784,5,6,1.474,3.229,3.288,2,615c17dac17d529070394f43,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,3
2021-10-14 13:31:15,2021-10-14 13:54:11,IP Address,82.16.44.246,100,1375,True,2021-10-14 13:54:11,R_1jx08LfBPHc87d4,,,,,51.6143951416015625,-0.3368072509765625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,4.589,4.589,4.608,1,8,3.195,3.195,3.101,1,7,2.446,2.446,2.465,1,7,4.498,4.498,4.529,1,7,6.391,6.391,6.301,1,7,1.962,1.962,1.983,1,5,4.395,4.395,4.3,1,4,13.267,13.267,13.285,1,7,8.584,8.584,8.5,1,7,5.539,5.539,5.557,1,6,2.47,2.47,2.492,1,5,6.901,6.901,6.926,1,6,2.808,2.808,2.824,1,6,9.834,9.834,9.851,1,3,3.272,3.272,3.293,1,2,3.321,3.321,3.341,1,6154e0eaaaa79b827af4bca6,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 13:52:59,2021-10-14 13:55:56,IP Address,82.44.125.44,100,177,True,2021-10-14 13:55:57,R_3noRn9h9GCC4bmq,,,,,51.653900146484375,-0.08880615234375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.753,3.074,3.14,4,7,2.401,5.503,5.569,3,7,1.084,2.722,2.778,2,7,1.75,4.754,4.701,2,8,1.345,4.017,4.076,2,5,0.694,1.927,1.99,2,7,1.953,3.737,3.701,2,7,13.685,15.588,15.657,2,6,1.603,3.956,3.997,2,5,1.069,3.796,3.858,2,4,1.233,2.487,2.549,2,3,1.65,2.766,2.827,2,5,4.693,6.235,6.202,2,6,0.952,4.798,4.866,3,5,0.887,3.103,3.176,2,3,1.164,2.188,2.256,2,615f63604050148f6a3c2f37,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 13:50:02,2021-10-14 13:56:28,IP Address,86.185.120.102,100,386,True,2021-10-14 13:56:28,R_bfO8vgjPKdlV8Xv,,,,,53.768707275390625,-2.466705322265625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,4.604,4.604,4.617,1,5,3.807,3.807,3.82,1,8,21.045,21.045,21.057,1,6,3.78,3.78,3.795,1,6,2.864,2.864,2.876,1,6,3.142,3.142,3.154,1,7,6.37,6.37,6.383,1,3,11.016,11.016,11.031,1,6,2.698,2.698,2.711,1,8,8.806,8.806,8.821,1,5,10.817,10.817,10.83,1,6,7.462,7.462,7.475,1,6,4.793,4.793,4.804,1,6,4.951,4.951,4.963,1,5,3.682,3.682,3.698,1,6,3.205,3.205,3.319,1,6159dfdb9f4225bf90199071,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 13:54:05,2021-10-14 13:56:53,IP Address,91.135.236.156,100,167,True,2021-10-14 13:56:53,R_3kNwDUi99Qjakg4,,,,,50.842193603515625,-1.7913970947265625,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,7,5.554,5.554,5.563,1,6,2.307,2.307,2.314,1,6,2.033,2.033,2.041,1,6,1.736,1.736,1.743,1,6,2.561,2.561,2.568,1,5,1.848,1.848,1.856,1,5,4.825,4.825,4.832,1,5,2.043,2.043,2.051,1,5,1.81,1.81,1.818,1,4,1.71,1.71,1.718,1,3,2.142,2.142,2.154,1,5,3.411,3.411,3.418,1,5,5.457,5.457,5.467,1,4,2.023,2.023,2.032,1,5,1.833,1.833,1.841,1,4,2.58,2.58,2.589,1,59d4283121977e0001d62f46,0,0,0,1,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 13:50:42,2021-10-14 13:58:09,IP Address,86.159.230.152,100,447,True,2021-10-14 13:58:10,R_1CJgqNjFsNVGGXk,,,,,52.4098968505859375,-1.8141021728515625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.455,2.608,2.654,3,Extremely,1.094,2.706,2.753,4,7,1.462,4.141,4.185,6,7,1.796,4.022,4.074,4,Extremely,1.224,2.55,2.595,3,7,1.088,3.4,3.447,4,6,1.859,4.501,4.657,5,7,2.693,3.91,3.952,3,6,0.708,3.359,3.3,4,4,2.848,3.837,3.883,3,3,2.633,5.281,5.337,4,5,2.792,5.351,5.398,5,2,3.889,3.889,3.934,1,Not at all,1.022,4.3,4.34,4,Not at all,2.466,2.466,2.512,1,3,1.057,4.069,4.002,3,615bf214a1e078163ac4fc3b,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 13:54:01,2021-10-14 14:00:24,IP Address,86.153.228.116,100,383,True,2021-10-14 14:00:24,R_yK3OtV5YmyVOImJ,,,,,54.044403076171875,-0.80999755859375,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,Extremely,1.281,2.026,2.057,2,Extremely,1.972,2.957,2.988,3,Extremely,0.867,2.386,2.3,4,Extremely,1.15,1.96,1.901,2,6,2.227,3.165,3.2,3,7,2.358,3.291,3.328,3,Extremely,1.294,2.138,2.171,2,Extremely,1.672,2.977,2.905,4,2,1.493,1.493,1.53,1,7,2.86,4.316,4.349,3,5,1.143,1.874,1.801,3,7,3.447,5.96,5.993,4,3,8.598,11.366,11.311,4,2,1.228,1.633,1.669,2,Not at all,2.197,4.951,4.991,3,Not at all,1.391,1.391,1.302,1,615e067ade9fa5067a84b7f5,0,10,1,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 13:59:34,2021-10-14 14:01:57,IP Address,213.205.240.195,100,142,True,2021-10-14 14:01:57,R_1Nk0BJmDBCxWVAl,,,,,51.587799072265625,0.0149993896484375,anonymous,EN,"Read, understood and approved",5,5,0,20,7,7,5,5,0,20,10,10,Extremely,0.588,1.557,1.501,2,Extremely,0.58,1.375,1.441,2,Extremely,0.943,2.66,2.731,3,Extremely,0.65,1.493,1.556,2,Extremely,1.143,3.462,3.53,3,Extremely,0.575,2.059,2.131,2,Extremely,0.602,1.394,1.461,2,Extremely,0.567,1.909,1.978,2,Extremely,0.972,2.247,2.202,2,Extremely,0.789,2.111,2.182,3,Extremely,0.633,2.125,2.194,2,6,0.687,1.639,1.601,2,7,0.604,1.702,1.77,2,7,0.535,1.66,1.719,2,8,0.753,3.131,3.192,2,6,0.627,3.351,3.426,3,5e0e63b52b12bd5ae9a859eb,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 14:01:48,2021-10-14 14:05:47,IP Address,84.66.114.158,100,239,True,2021-10-14 14:05:48,R_V45eZ9UuMJDQpIR,,,,,52.4467926025390625,-1.8302001953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,5,3.883,9.687,9.755,7,5,0.922,4.832,4.895,2,6,1.532,2.633,2.6,2,6,1.41,2.372,2.434,2,7,1.098,4.084,4.15,4,6,0.842,2.044,2.001,2,5,1.895,3.146,3.102,2,5,1.321,3.293,3.366,2,5,1.939,3.416,3.485,2,6,0.867,2.214,2.281,2,6,1.917,3.676,3.74,3,6,0.4,4.92,4.987,3,5,1.674,2.786,2.856,2,5,1.668,2.754,2.7,2,4,0.991,2.975,3.045,2,3,1.951,4.229,4.295,2,615601575b129f8e81ef0a7d,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,5
2021-10-14 14:01:39,2021-10-14 14:10:26,IP Address,147.188.245.190,100,527,True,2021-10-14 14:10:26,R_2cj9iGYlHgtAH5L,,,,,52.4425048828125,-1.9441986083984375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,2.075,2.075,2.084,1,7,1.727,1.727,1.74,1,7,1.819,1.819,1.829,1,7,1.885,1.885,1.896,1,6,3.098,3.098,3.115,1,6,1.262,1.262,1.278,1,6,1.55,1.55,1.563,1,5,3.288,3.288,3.2,1,5,5.014,5.014,5.024,1,5,5.484,5.484,5.498,1,5,1.704,1.704,1.82,1,6,1.444,1.444,1.455,1,5,1.514,1.514,1.528,1,5,1.257,1.257,1.267,1,4,1.697,1.697,1.713,1,4,3.268,3.268,3.287,1,5f3fb86b92000703ec0238a8,0,4,0.40000000000000002220446049250313080847263336181640625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 14:10:12,2021-10-14 14:13:09,IP Address,82.132.230.35,100,177,True,2021-10-14 14:13:09,R_0CUeMEwRBF2hXq1,,,,,51.65179443359375,-0.19329833984375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,0.076,6.789,6.7,7,8,1.041,2.442,2.469,3,8,0.836,2.036,2.061,3,8,0.962,2.038,2.068,2,8,0.9,2.542,2.57,3,8,0.994,2.082,2,2,8,1.751,4.531,4.556,2,8,1.237,2.114,2.14,2,7,3.304,5.686,5.601,4,7,1.163,3.596,3.625,4,7,1.631,7.08,7.001,6,7,1.418,3.844,3.874,3,6,0.85,2.627,2.654,3,5,1.187,3.501,3.628,3,5,1.157,2.759,2.784,3,5,0.978,2.423,2.452,3,614b59166f879af930acaae7,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 14:10:19,2021-10-14 14:13:34,IP Address,5.66.215.177,100,194,True,2021-10-14 14:13:35,R_2uyzcsAlFaRwQOA,,,,,51.5565032958984375,0.134002685546875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.911,1.911,1.921,1,7,1.703,1.703,1.715,1,7,2.71,2.71,2.723,1,8,1.473,1.473,1.481,1,Extremely,0.993,0.993,0.9,1,Extremely,1.4,1.4,1.41,1,7,1.135,1.135,1.142,1,8,0.977,0.977,0.989,1,Extremely,1.359,1.359,1.371,1,7,1.468,1.468,1.478,1,6,1.222,1.222,1.232,1,7,0.511,0.511,0.521,1,8,0.995,0.995,0.901,1,7,1.225,1.225,1.232,1,6,1.714,1.714,1.722,1,6,0.877,0.877,0.887,1,615f7b33d013ba3fe05e807d,0,1,0.1000000000000000055511151231257827021181583404541015625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 14:12:21,2021-10-14 14:16:58,IP Address,217.39.114.0,100,276,True,2021-10-14 14:16:58,R_RqKCCNTmH4WW29H,,,,,51.3574066162109375,-1.8979949951171875,anonymous,EN,"Read, understood and approved",5,5,0,10,7,7,5,5,0,20,10,10,Extremely,2.971,2.971,2.901,1,Not at all,2.78,2.78,2.7,1,Not at all,2.3,2.3,2.473,1,Not at all,1.747,1.747,1.791,1,Extremely,2.695,2.695,2.6,1,Not at all,2.013,2.013,2.064,1,Not at all,2.156,2.156,2.1,1,Not at all,1.875,1.875,1.801,1,Extremely,3.139,3.139,3.19,1,Not at all,1.917,1.917,1.969,1,Not at all,1.687,1.687,1.601,1,Not at all,1.7,1.7,1.846,1,Not at all,2.072,2.072,2,1,Not at all,3.147,3.147,3.185,1,Not at all,2.533,2.533,2.579,1,Not at all,1.817,1.817,1.86,1,615df2336a4398e7212d90d8,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 14:14:47,2021-10-14 14:20:27,IP Address,92.40.201.195,100,340,True,2021-10-14 14:20:27,R_wZt4XOe6I9hoxMt,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,0,5,0,20,5,10,Extremely,2.279,3.34,3.372,2,8,4.118,5.81,5.844,3,5,2.794,5.063,5.096,2,3,3.571,3.571,3.601,1,Extremely,0.868,5.339,5.371,3,7,6.284,8.2,8.228,3,4,3.32,3.32,3.361,1,2,4.904,5.882,5.8,2,Extremely,1.709,4.862,4.895,3,6,6.501,9.753,9.786,3,2,2.526,2.526,2.556,1,2,2.129,2.129,2.174,1,8,10.395,11.565,11.598,2,7,1.5,3.3,3.332,2,5,2.485,2.485,2.401,1,2,2.306,2.306,2.342,1,5c6325a730ccf800019350c6,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 14:18:06,2021-10-14 14:21:06,IP Address,213.205.241.112,100,180,True,2021-10-14 14:21:07,R_30wndMLjukCIANA,,,,,51.587799072265625,0.0149993896484375,anonymous,EN,"Read, understood and approved",8,5,0,20,5,5,5,0,0,20,10,10,5,0.559,1.176,1.24,2,3,0.7,1.284,1.349,2,8,0.808,2.157,2.109,3,6,0.579,1.695,1.781,3,Extremely,1.199,4.1,4.168,3,6,0.578,1.214,1.278,2,5,0.621,1.388,1.46,2,8,1.507,3.607,3.774,2,4,0.587,1.141,1.206,2,8,0.739,3.106,3.184,3,4,0.746,1.38,1.441,3,6,0.509,1.575,1.641,2,4,0.548,1.763,1.708,2,4,0.597,1.467,1.427,3,4,0.54,1.157,1.119,2,4,0.702,1.237,1.301,2,615b4c49766af3c7e8cff5de,0,0,0,1,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,5
2021-10-14 14:17:35,2021-10-14 14:22:06,IP Address,2.121.67.17,100,270,True,2021-10-14 14:22:06,R_1LewzyJ1I772LEG,,,,,54.5395965576171875,-5.975006103515625,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,Extremely,1.412,1.961,2.029,2,Extremely,1.21,1.805,1.872,2,6,1.422,2.486,2.545,2,7,1.33,2.094,2.171,2,Extremely,2.026,2.654,2.745,2,7,1.4,2.246,2.2,2,7,1.623,2.486,2.56,2,3,1.345,3.291,3.354,2,8,1.379,2.129,2.101,2,8,1.208,1.758,1.847,2,3,1.643,2.488,2.565,2,2,1.34,1.869,1.95,2,Extremely,1.273,2.265,2.328,3,8,1.553,2.536,2.501,2,3,1.906,5.271,5.355,2,2,1.758,2.354,2.436,2,61562a00dc70c6447392f76e,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 14:19:12,2021-10-14 14:24:42,IP Address,77.101.180.244,100,329,True,2021-10-14 14:24:42,R_swbTamOSIQknp05,,,,,51.1670074462890625,0.2382965087890625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,5,3.524,5.209,5.28,3,5,1.502,2.52,2.58,3,8,17.912,19.181,19.241,4,7,1.07,4.788,4.848,4,2,0.332,3.001,3.063,4,3,1.814,2.832,2.896,2,6,1.134,3.202,3.262,2,7,1.2,4,4.166,4,2,1.908,30.226,30.296,5,3,1.431,2.282,2.351,2,6,0.961,1.996,2.055,2,7,0.825,3.46,3.519,2,Not at all,1.202,2.837,2.8,4,2,1.049,2.482,2.548,2,5,0.89,4.892,4.954,4,7,1.126,3.231,3.29,4,615ab6108d1595700cd36241,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,5
2021-10-14 14:21:15,2021-10-14 14:24:45,IP Address,152.37.76.56,100,209,True,2021-10-14 14:24:45,R_1NylypuXlCeXbhz,,,,,51.480499267578125,-0.0113067626953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,1.325,1.325,1.335,1,6,1.846,1.846,1.854,1,7,1.446,1.446,1.454,1,7,10.345,11.377,11.386,2,8,3.491,3.491,3.5,1,6,2.228,2.228,2.235,1,7,1.663,1.663,1.671,1,6,1.776,1.776,1.786,1,4,1.419,1.419,1.428,1,5,1.389,1.389,1.397,1,5,1.499,1.499,1.506,1,5,1.906,1.906,1.913,1,4,1.493,1.493,1.401,1,5,1.201,1.201,1.211,1,5,1.447,1.447,1.455,1,4,5.514,5.514,5.521,1,614e2a696a57ee6e456545e0,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,6
2021-10-14 14:22:50,2021-10-14 14:26:47,IP Address,90.195.187.130,100,236,True,2021-10-14 14:26:47,R_3p9hbof81AOPN6C,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.933,4.331,4.398,3,7,1.507,3.339,3.306,2,Extremely,0.142,4.043,4.011,4,8,1.856,3.57,3.637,2,7,1.51,3.504,3.575,2,7,1.995,4.493,4.567,3,8,0.231,4.968,5.059,3,8,2.24,3.707,3.779,2,4,1.872,3.091,3.176,2,5,1.711,3.363,3.439,2,6,1.106,6.472,6.55,4,4,2.069,3.606,3.681,2,4,2.24,4.173,4.245,2,3,1.982,4.997,5.082,3,3,1.674,3.256,3.216,2,3,3.351,7.134,7.103,3,58a07b0abb9e0f0001ac9a1d,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 14:25:38,2021-10-14 14:29:41,IP Address,51.199.7.251,100,243,True,2021-10-14 14:29:41,R_1isakPkrPmpXw2w,,,,,55.87420654296875,-3.9290924072265625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.224,2.452,2.479,3,Extremely,2.021,3.397,3.43,2,Extremely,1.342,4.612,4.645,4,8,1.108,2.475,2.4,2,7,2.01,2.857,2.883,2,Extremely,4.228,5.091,5.001,2,7,1.221,4.664,4.698,3,8,1.311,2.073,2.001,2,Extremely,5.011,10.749,10.785,4,4,0.646,5.989,5.901,5,7,1.284,2.164,2.194,2,3,1.331,1.986,1.9,2,4,1.799,3.069,3.099,3,2,1.613,2.242,2.271,2,2,1.201,1.767,1.795,2,3,1.713,2.715,2.743,3,6142013d4dd8ae5ca2b4329b,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 14:28:35,2021-10-14 14:30:06,IP Address,90.221.149.136,100,90,True,2021-10-14 14:30:06,R_3Mhxbm4UOeZOUvI,,,,,52.9817047119140625,-2.1376953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,1.311,2.196,2.255,2,7,0.838,1.487,1.544,2,8,1.048,1.881,1.937,2,7,1.104,1.688,1.756,2,5,0.796,2.829,2.801,2,3,1.187,1.803,1.861,2,6,0.824,1.505,1.56,2,5,1.521,2.404,2.463,2,Not at all,1.109,1.394,1.452,2,Not at all,1.257,2.239,2.295,2,Not at all,0.936,1.286,1.349,2,3,2.754,3.123,3.182,2,Not at all,1.414,1.414,1.469,1,Not at all,1.776,2.093,2.15,2,3,0.885,1.251,1.201,2,3,1.46,2.078,2.142,2,6156eacf86fbd863a2411111,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
