custom_id,record_id,unit_id,treatment_name,variant,model,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension
two_stage_trust_punishment_y2hgu__e3b_b_425,E3B__B__425,E3B__B__425,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_447,E3B__B__447,E3B__B__447,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_483,E3B__B__483,E3B__B__483,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_505,E3B__B__505,E3B__B__505,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_523,E3B__B__523,E3B__B__523,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_524,E3B__B__524,E3B__B__524,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_539,E3B__B__539,E3B__B__539,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_542,E3B__B__542,E3B__B__542,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_549,E3B__B__549,E3B__B__549,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_558,E3B__B__558,E3B__B__558,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_57,E3B__B__57,E3B__B__57,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_591,E3B__B__591,E3B__B__591,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_623,E3B__B__623,E3B__B__623,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_639,E3B__B__639,E3B__B__639,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_669,E3B__B__669,E3B__B__669,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_680,E3B__B__680,E3B__B__680,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_691,E3B__B__691,E3B__B__691,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_71,E3B__B__71,E3B__B__71,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_764,E3B__B__764,E3B__B__764,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_771,E3B__B__771,E3B__B__771,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_783,E3B__B__783,E3B__B__783,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_856,E3B__B__856,E3B__B__856,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_877,E3B__B__877,E3B__B__877,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_879,E3B__B__879,E3B__B__879,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_88,E3B__B__88,E3B__B__88,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_946,E3B__B__946,E3B__B__946,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_97,E3B__B__97,E3B__B__97,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_991,E3B__B__991,E3B__B__991,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_993,E3B__B__993,E3B__B__993,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_998,E3B__B__998,E3B__B__998,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1021,E3B__B__1021,E3B__B__1021,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1092,E3B__B__1092,E3B__B__1092,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1112,E3B__B__1112,E3B__B__1112,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1131,E3B__B__1131,E3B__B__1131,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1137,E3B__B__1137,E3B__B__1137,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1149,E3B__B__1149,E3B__B__1149,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1181,E3B__B__1181,E3B__B__1181,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1225,E3B__B__1225,E3B__B__1225,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1281,E3B__B__1281,E3B__B__1281,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1304,E3B__B__1304,E3B__B__1304,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_134,E3B__B__134,E3B__B__134,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_170,E3B__B__170,E3B__B__170,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_190,E3B__B__190,E3B__B__190,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_193,E3B__B__193,E3B__B__193,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_266,E3B__B__266,E3B__B__266,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_271,E3B__B__271,E3B__B__271,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_272,E3B__B__272,E3B__B__272,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_35,E3B__B__35,E3B__B__35,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_36,E3B__B__36,E3B__B__36,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_416,E3B__B__416,E3B__B__416,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_420,E3B__B__420,E3B__B__420,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_440,E3B__B__440,E3B__B__440,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_480,E3B__B__480,E3B__B__480,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_506,E3B__B__506,E3B__B__506,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_525,E3B__B__525,E3B__B__525,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_527,E3B__B__527,E3B__B__527,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_538,E3B__B__538,E3B__B__538,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_545,E3B__B__545,E3B__B__545,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_552,E3B__B__552,E3B__B__552,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_559,E3B__B__559,E3B__B__559,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_571,E3B__B__571,E3B__B__571,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_593,E3B__B__593,E3B__B__593,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_630,E3B__B__630,E3B__B__630,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_646,E3B__B__646,E3B__B__646,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_674,E3B__B__674,E3B__B__674,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_683,E3B__B__683,E3B__B__683,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_697,E3B__B__697,E3B__B__697,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_709,E3B__B__709,E3B__B__709,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_772,E3B__B__772,E3B__B__772,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_781,E3B__B__781,E3B__B__781,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_79,E3B__B__79,E3B__B__79,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_852,E3B__B__852,E3B__B__852,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_870,E3B__B__870,E3B__B__870,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_871,E3B__B__871,E3B__B__871,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_872,E3B__B__872,E3B__B__872,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_942,E3B__B__942,E3B__B__942,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_966,E3B__B__966,E3B__B__966,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_988,E3B__B__988,E3B__B__988,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_989,E3B__B__989,E3B__B__989,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_994,E3B__B__994,E3B__B__994,E3B_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,observable,role_b_observable_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e4_a_1059,E4__A__1059,E4__A__1059,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1178,E4__A__1178,E4__A__1178,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1238,E4__A__1238,E4__A__1238,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1286,E4__A__1286,E4__A__1286,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1299,E4__A__1299,E4__A__1299,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1321,E4__A__1321,E4__A__1321,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1386,E4__A__1386,E4__A__1386,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1449,E4__A__1449,E4__A__1449,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_159,E4__A__159,E4__A__159,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_163,E4__A__163,E4__A__163,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1654,E4__A__1654,E4__A__1654,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1706,E4__A__1706,E4__A__1706,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1759,E4__A__1759,E4__A__1759,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1760,E4__A__1760,E4__A__1760,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1910,E4__A__1910,E4__A__1910,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1913,E4__A__1913,E4__A__1913,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1916,E4__A__1916,E4__A__1916,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2021,E4__A__2021,E4__A__2021,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2052,E4__A__2052,E4__A__2052,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2169,E4__A__2169,E4__A__2169,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_218,E4__A__218,E4__A__218,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2234,E4__A__2234,E4__A__2234,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2319,E4__A__2319,E4__A__2319,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2366,E4__A__2366,E4__A__2366,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_240,E4__A__240,E4__A__240,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2400,E4__A__2400,E4__A__2400,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_242,E4__A__242,E4__A__242,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2434,E4__A__2434,E4__A__2434,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2442,E4__A__2442,E4__A__2442,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2447,E4__A__2447,E4__A__2447,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2464,E4__A__2464,E4__A__2464,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2506,E4__A__2506,E4__A__2506,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2597,E4__A__2597,E4__A__2597,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_276,E4__A__276,E4__A__276,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_364,E4__A__364,E4__A__364,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_397,E4__A__397,E4__A__397,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_426,E4__A__426,E4__A__426,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_465,E4__A__465,E4__A__465,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_580,E4__A__580,E4__A__580,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_59,E4__A__59,E4__A__59,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_603,E4__A__603,E4__A__603,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_747,E4__A__747,E4__A__747,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_779,E4__A__779,E4__A__779,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_789,E4__A__789,E4__A__789,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_793,E4__A__793,E4__A__793,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_90,E4__A__90,E4__A__90,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_930,E4__A__930,E4__A__930,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
